country_name_short,party_id,party_name_short,yt_page_created,month,yt_videos_n_monthly
HUN,434,KDNP,2010-02-23,2011-08-01,11
HUN,434,KDNP,2010-02-23,2011-09-01,23
HUN,434,KDNP,2010-02-23,2011-10-01,15
HUN,434,KDNP,2010-02-23,2011-11-01,23
HUN,434,KDNP,2010-02-23,2011-12-01,20
HUN,434,KDNP,2010-02-23,2012-01-01,11
HUN,434,KDNP,2010-02-23,2012-02-01,34
HUN,434,KDNP,2010-02-23,2012-03-01,23
HUN,434,KDNP,2010-02-23,2012-04-01,27
HUN,434,KDNP,2010-02-23,2012-05-01,19
HUN,434,KDNP,2010-02-23,2012-06-01,19
HUN,434,KDNP,2010-02-23,2012-07-01,22
HUN,434,KDNP,2010-02-23,2012-08-01,5
HUN,434,KDNP,2010-02-23,2012-09-01,13
HUN,434,KDNP,2010-02-23,2012-10-01,21
HUN,434,KDNP,2010-02-23,2012-11-01,23
HUN,434,KDNP,2010-02-23,2012-12-01,15
HUN,434,KDNP,2010-02-23,2013-01-01,15
HUN,434,KDNP,2010-02-23,2013-02-01,20
HUN,434,KDNP,2010-02-23,2013-03-01,20
HUN,434,KDNP,2010-02-23,2013-04-01,43
HUN,434,KDNP,2010-02-23,2013-05-01,35
HUN,434,KDNP,2010-02-23,2013-06-01,22
HUN,434,KDNP,2010-02-23,2013-07-01,12
HUN,434,KDNP,2010-02-23,2013-08-01,13
HUN,434,KDNP,2010-02-23,2013-09-01,23
HUN,434,KDNP,2010-02-23,2013-10-01,22
HUN,434,KDNP,2010-02-23,2013-11-01,20
HUN,434,KDNP,2010-02-23,2013-12-01,28
HUN,434,KDNP,2010-02-23,2014-01-01,23
HUN,434,KDNP,2010-02-23,2014-02-01,27
HUN,434,KDNP,2010-02-23,2014-03-01,34
HUN,434,KDNP,2010-02-23,2014-04-01,28
HUN,434,KDNP,2010-02-23,2014-05-01,25
HUN,434,KDNP,2010-02-23,2014-06-01,13
HUN,434,KDNP,2010-02-23,2014-07-01,5
HUN,434,KDNP,2010-02-23,2014-08-01,6
HUN,434,KDNP,2010-02-23,2014-09-01,15
HUN,434,KDNP,2010-02-23,2014-10-01,6
HUN,434,KDNP,2010-02-23,2014-11-01,16
HUN,434,KDNP,2010-02-23,2014-12-01,15
HUN,434,KDNP,2010-02-23,2015-01-01,7
HUN,434,KDNP,2010-02-23,2015-02-01,6
HUN,434,KDNP,2010-02-23,2015-03-01,23
HUN,434,KDNP,2010-02-23,2015-04-01,9
HUN,434,KDNP,2010-02-23,2015-05-01,8
HUN,434,KDNP,2010-02-23,2015-06-01,19
HUN,434,KDNP,2010-02-23,2015-07-01,9
HUN,434,KDNP,2010-02-23,2015-08-01,4
HUN,434,KDNP,2010-02-23,2015-09-01,16
HUN,434,KDNP,2010-02-23,2015-10-01,21
HUN,434,KDNP,2010-02-23,2015-11-01,15
HUN,434,KDNP,2010-02-23,2015-12-01,12
HUN,434,KDNP,2010-02-23,2016-01-01,7
HUN,434,KDNP,2010-02-23,2016-02-01,16
HUN,434,KDNP,2010-02-23,2016-03-01,11
HUN,434,KDNP,2010-02-23,2016-04-01,20
HUN,434,KDNP,2010-02-23,2016-05-01,15
HUN,434,KDNP,2010-02-23,2016-06-01,19
HUN,434,KDNP,2010-02-23,2016-07-01,11
HUN,434,KDNP,2010-02-23,2016-08-01,6
HUN,434,KDNP,2010-02-23,2016-09-01,14
HUN,434,KDNP,2010-02-23,2016-10-01,6
HUN,434,KDNP,2010-02-23,2016-11-01,8
HUN,434,KDNP,2010-02-23,2016-12-01,9
HUN,434,KDNP,2010-02-23,2017-01-01,4
HUN,434,KDNP,2010-02-23,2017-02-01,5
HUN,434,KDNP,2010-02-23,2017-03-01,7
HUN,434,KDNP,2010-02-23,2017-04-01,5
HUN,434,KDNP,2010-02-23,2017-05-01,10
HUN,434,KDNP,2010-02-23,2017-06-01,6
HUN,434,KDNP,2010-02-23,2017-07-01,15
HUN,434,KDNP,2010-02-23,2017-08-01,22
HUN,434,KDNP,2010-02-23,2017-09-01,13
HUN,434,KDNP,2010-02-23,2017-10-01,12
HUN,434,KDNP,2010-02-23,2017-11-01,16
HUN,434,KDNP,2010-02-23,2017-12-01,7
HUN,434,KDNP,2010-02-23,2018-01-01,5
HUN,434,KDNP,2010-02-23,2018-02-01,5
HUN,434,KDNP,2010-02-23,2018-03-01,24
HUN,434,KDNP,2010-02-23,2018-04-01,7
HUN,434,KDNP,2010-02-23,2018-05-01,11
HUN,434,KDNP,2010-02-23,2018-06-01,31
HUN,434,KDNP,2010-02-23,2018-07-01,20
HUN,434,KDNP,2010-02-23,2018-08-01,7
HUN,434,KDNP,2010-02-23,2018-09-01,26
HUN,434,KDNP,2010-02-23,2018-10-01,24
HUN,434,KDNP,2010-02-23,2018-11-01,35
HUN,434,KDNP,2010-02-23,2018-12-01,24
HUN,434,KDNP,2010-02-23,2019-01-01,22
HUN,434,KDNP,2010-02-23,2019-02-01,21
HUN,434,KDNP,2010-02-23,2019-03-01,28
HUN,434,KDNP,2010-02-23,2019-04-01,18
HUN,434,KDNP,2010-02-23,2019-05-01,22
HUN,434,KDNP,2010-02-23,2019-06-01,31
HUN,434,KDNP,2010-02-23,2019-07-01,29
HUN,434,KDNP,2010-02-23,2019-08-01,9
HUN,434,KDNP,2010-02-23,2019-09-01,25
HUN,434,KDNP,2010-02-23,2019-10-01,19
HUN,434,KDNP,2010-02-23,2019-11-01,32
HUN,434,KDNP,2010-02-23,2019-12-01,26
HUN,434,KDNP,2010-02-23,2020-01-01,8
HUN,434,KDNP,2010-02-23,2020-02-01,22
HUN,434,KDNP,2010-02-23,2020-03-01,36
HUN,434,KDNP,2010-02-23,2020-04-01,24
HUN,434,KDNP,2010-02-23,2020-05-01,33
HUN,434,KDNP,2010-02-23,2020-06-01,50
HUN,434,KDNP,2010-02-23,2020-07-01,23
HUN,434,KDNP,2010-02-23,2020-08-01,10
HUN,434,KDNP,2010-02-23,2020-09-01,27
HUN,434,KDNP,2010-02-23,2020-10-01,23
HUN,434,KDNP,2010-02-23,2020-11-01,23
HUN,434,KDNP,2010-02-23,2020-12-01,39
HUN,434,KDNP,2010-02-23,2021-01-01,11
HUN,434,KDNP,2010-02-23,2021-02-01,23
HUN,434,KDNP,2010-02-23,2021-03-01,16
HUN,434,KDNP,2010-02-23,2021-04-01,23
HUN,434,KDNP,2010-02-23,2021-05-01,21
HUN,434,KDNP,2010-02-23,2021-06-01,14
HUN,434,KDNP,2010-02-23,2021-07-01,10
HUN,434,KDNP,2010-02-23,2021-08-01,6
HUN,434,KDNP,2010-02-23,2021-09-01,16
HUN,434,KDNP,2010-02-23,2021-10-01,16
HUN,434,KDNP,2010-02-23,2021-11-01,16
HUN,434,KDNP,2010-02-23,2021-12-01,19
HUN,434,KDNP,2010-02-23,2022-01-01,10
HUN,434,KDNP,2010-02-23,2022-02-01,16
HUN,434,KDNP,2010-02-23,2022-03-01,23
HUN,434,KDNP,2010-02-23,2022-04-01,13
HUN,434,KDNP,2010-02-23,2022-05-01,24
HUN,434,KDNP,2010-02-23,2022-06-01,28
HUN,434,KDNP,2010-02-23,2022-07-01,23
HUN,434,KDNP,2010-02-23,2022-08-01,9
HUN,434,KDNP,2010-02-23,2022-09-01,19
HUN,434,KDNP,2010-02-23,2022-10-01,20
HUN,434,KDNP,2010-02-23,2022-11-01,21
HUN,434,KDNP,2010-02-23,2022-12-01,17
HUN,434,KDNP,2010-02-23,2023-01-01,19
HUN,434,KDNP,2010-02-23,2023-02-01,19
HUN,434,KDNP,2010-02-23,2023-03-01,16
HUN,434,KDNP,2010-02-23,2023-04-01,22
HUN,434,KDNP,2010-02-23,2023-05-01,20
HUN,434,KDNP,2010-02-23,2023-06-01,17
HUN,434,KDNP,2010-02-23,2023-07-01,13
HUN,434,KDNP,2010-02-23,2023-08-01,6
HUN,434,KDNP,2010-02-23,2023-09-01,16
HUN,434,KDNP,2010-02-23,2023-10-01,13
HUN,434,KDNP,2010-02-23,2023-11-01,24
HUN,434,KDNP,2010-02-23,2023-12-01,10
HUN,600,Jobbik,2009-03-10,2020-07-01,5
HUN,600,Jobbik,2009-03-10,2020-08-01,16
HUN,600,Jobbik,2009-03-10,2020-09-01,27
HUN,600,Jobbik,2009-03-10,2020-10-01,57
HUN,600,Jobbik,2009-03-10,2020-11-01,66
HUN,600,Jobbik,2009-03-10,2020-12-01,35
HUN,600,Jobbik,2009-03-10,2021-01-01,17
HUN,600,Jobbik,2009-03-10,2021-02-01,40
HUN,600,Jobbik,2009-03-10,2021-03-01,80
HUN,600,Jobbik,2009-03-10,2021-04-01,138
HUN,600,Jobbik,2009-03-10,2021-05-01,130
HUN,600,Jobbik,2009-03-10,2021-06-01,78
HUN,600,Jobbik,2009-03-10,2021-07-01,24
HUN,600,Jobbik,2009-03-10,2021-08-01,25
HUN,600,Jobbik,2009-03-10,2021-09-01,37
HUN,600,Jobbik,2009-03-10,2021-10-01,53
HUN,600,Jobbik,2009-03-10,2021-11-01,74
HUN,600,Jobbik,2009-03-10,2021-12-01,57
HUN,600,Jobbik,2009-03-10,2022-01-01,20
HUN,600,Jobbik,2009-03-10,2022-02-01,36
HUN,600,Jobbik,2009-03-10,2022-03-01,24
HUN,600,Jobbik,2009-03-10,2022-04-01,9
HUN,600,Jobbik,2009-03-10,2022-05-01,48
HUN,600,Jobbik,2009-03-10,2022-06-01,69
HUN,600,Jobbik,2009-03-10,2022-07-01,64
HUN,600,Jobbik,2009-03-10,2022-08-01,30
HUN,600,Jobbik,2009-03-10,2022-09-01,33
HUN,600,Jobbik,2009-03-10,2022-10-01,43
HUN,600,Jobbik,2009-03-10,2022-11-01,64
HUN,600,Jobbik,2009-03-10,2022-12-01,38
HUN,600,Jobbik,2009-03-10,2023-01-01,31
HUN,600,Jobbik,2009-03-10,2023-02-01,48
HUN,600,Jobbik,2009-03-10,2023-03-01,68
HUN,600,Jobbik,2009-03-10,2023-04-01,71
HUN,600,Jobbik,2009-03-10,2023-05-01,95
HUN,600,Jobbik,2009-03-10,2023-06-01,48
HUN,600,Jobbik,2009-03-10,2023-07-01,37
HUN,600,Jobbik,2009-03-10,2023-08-01,27
HUN,600,Jobbik,2009-03-10,2023-09-01,26
HUN,600,Jobbik,2009-03-10,2023-10-01,59
HUN,600,Jobbik,2009-03-10,2023-11-01,75
HUN,600,Jobbik,2009-03-10,2023-12-01,41
HUN,870,FKgP,2013-03-18,2013-03-01,4
HUN,870,FKgP,2013-03-18,2013-08-01,1
HUN,870,FKgP,2013-03-18,2013-09-01,2
HUN,870,FKgP,2013-03-18,2013-10-01,4
HUN,870,FKgP,2013-03-18,2013-11-01,3
HUN,870,FKgP,2013-03-18,2014-02-01,4
HUN,870,FKgP,2013-03-18,2014-03-01,11
HUN,870,FKgP,2013-03-18,2014-04-01,3
HUN,921,Fi-MPSz,2015-12-17,2015-12-01,22
HUN,921,Fi-MPSz,2015-12-17,2016-01-01,25
HUN,921,Fi-MPSz,2015-12-17,2016-02-01,50
HUN,921,Fi-MPSz,2015-12-17,2016-03-01,33
HUN,921,Fi-MPSz,2015-12-17,2016-04-01,55
HUN,921,Fi-MPSz,2015-12-17,2016-05-01,31
HUN,921,Fi-MPSz,2015-12-17,2016-06-01,18
HUN,921,Fi-MPSz,2015-12-17,2016-07-01,25
HUN,921,Fi-MPSz,2015-12-17,2016-08-01,21
HUN,921,Fi-MPSz,2015-12-17,2016-09-01,69
HUN,921,Fi-MPSz,2015-12-17,2016-10-01,54
HUN,921,Fi-MPSz,2015-12-17,2016-11-01,38
HUN,921,Fi-MPSz,2015-12-17,2016-12-01,43
HUN,921,Fi-MPSz,2015-12-17,2017-01-01,18
HUN,921,Fi-MPSz,2015-12-17,2017-02-01,49
HUN,921,Fi-MPSz,2015-12-17,2017-03-01,64
HUN,921,Fi-MPSz,2015-12-17,2017-04-01,58
HUN,921,Fi-MPSz,2015-12-17,2017-05-01,79
HUN,921,Fi-MPSz,2015-12-17,2017-06-01,50
HUN,921,Fi-MPSz,2015-12-17,2017-07-01,18
HUN,921,Fi-MPSz,2015-12-17,2017-08-01,25
HUN,921,Fi-MPSz,2015-12-17,2017-09-01,46
HUN,921,Fi-MPSz,2015-12-17,2017-10-01,78
HUN,921,Fi-MPSz,2015-12-17,2017-11-01,132
HUN,921,Fi-MPSz,2015-12-17,2017-12-01,71
HUN,921,Fi-MPSz,2015-12-17,2018-01-01,44
HUN,921,Fi-MPSz,2015-12-17,2018-02-01,65
HUN,921,Fi-MPSz,2015-12-17,2018-03-01,126
HUN,921,Fi-MPSz,2015-12-17,2018-04-01,38
HUN,921,Fi-MPSz,2015-12-17,2018-05-01,24
HUN,921,Fi-MPSz,2015-12-17,2018-06-01,125
HUN,921,Fi-MPSz,2015-12-17,2018-07-01,87
HUN,921,Fi-MPSz,2015-12-17,2018-09-01,64
HUN,921,Fi-MPSz,2015-12-17,2018-10-01,145
HUN,921,Fi-MPSz,2015-12-17,2018-11-01,98
HUN,921,Fi-MPSz,2015-12-17,2018-12-01,63
HUN,921,Fi-MPSz,2015-12-17,2019-01-01,27
HUN,921,Fi-MPSz,2015-12-17,2019-02-01,50
HUN,921,Fi-MPSz,2015-12-17,2019-03-01,81
HUN,921,Fi-MPSz,2015-12-17,2019-04-01,49
HUN,921,Fi-MPSz,2015-12-17,2019-05-01,62
HUN,921,Fi-MPSz,2015-12-17,2019-06-01,116
HUN,921,Fi-MPSz,2015-12-17,2019-07-01,52
HUN,921,Fi-MPSz,2015-12-17,2019-08-01,10
HUN,921,Fi-MPSz,2015-12-17,2019-09-01,40
HUN,921,Fi-MPSz,2015-12-17,2019-10-01,30
HUN,921,Fi-MPSz,2015-12-17,2019-11-01,44
HUN,921,Fi-MPSz,2015-12-17,2019-12-01,46
HUN,921,Fi-MPSz,2015-12-17,2020-01-01,22
HUN,921,Fi-MPSz,2015-12-17,2020-02-01,46
HUN,921,Fi-MPSz,2015-12-17,2020-03-01,46
HUN,921,Fi-MPSz,2015-12-17,2020-04-01,38
HUN,921,Fi-MPSz,2015-12-17,2020-05-01,65
HUN,921,Fi-MPSz,2015-12-17,2020-06-01,73
HUN,921,Fi-MPSz,2015-12-17,2020-07-01,38
HUN,921,Fi-MPSz,2015-12-17,2020-08-01,2
HUN,921,Fi-MPSz,2015-12-17,2020-09-01,17
HUN,921,Fi-MPSz,2015-12-17,2020-10-01,26
HUN,921,Fi-MPSz,2015-12-17,2020-11-01,73
HUN,921,Fi-MPSz,2015-12-17,2020-12-01,36
HUN,921,Fi-MPSz,2015-12-17,2021-01-01,8
HUN,921,Fi-MPSz,2015-12-17,2021-02-01,33
HUN,921,Fi-MPSz,2015-12-17,2021-03-01,35
HUN,921,Fi-MPSz,2015-12-17,2021-04-01,34
HUN,921,Fi-MPSz,2015-12-17,2021-05-01,42
HUN,921,Fi-MPSz,2015-12-17,2021-06-01,29
HUN,921,Fi-MPSz,2015-12-17,2021-07-01,11
HUN,921,Fi-MPSz,2015-12-17,2021-08-01,2
HUN,921,Fi-MPSz,2015-12-17,2021-09-01,27
HUN,921,Fi-MPSz,2015-12-17,2021-10-01,44
HUN,921,Fi-MPSz,2015-12-17,2021-11-01,44
HUN,921,Fi-MPSz,2015-12-17,2021-12-01,40
HUN,921,Fi-MPSz,2015-12-17,2022-01-01,13
HUN,921,Fi-MPSz,2015-12-17,2022-02-01,24
HUN,921,Fi-MPSz,2015-12-17,2022-03-01,44
HUN,921,Fi-MPSz,2015-12-17,2022-04-01,7
HUN,921,Fi-MPSz,2015-12-17,2022-05-01,26
HUN,921,Fi-MPSz,2015-12-17,2022-06-01,35
HUN,921,Fi-MPSz,2015-12-17,2022-07-01,23
HUN,921,Fi-MPSz,2015-12-17,2022-08-01,2
HUN,921,Fi-MPSz,2015-12-17,2022-09-01,9
HUN,921,Fi-MPSz,2015-12-17,2022-10-01,32
HUN,921,Fi-MPSz,2015-12-17,2022-11-01,25
HUN,921,Fi-MPSz,2015-12-17,2022-12-01,22
HUN,921,Fi-MPSz,2015-12-17,2023-01-01,16
HUN,921,Fi-MPSz,2015-12-17,2023-02-01,78
HUN,921,Fi-MPSz,2015-12-17,2023-03-01,84
HUN,921,Fi-MPSz,2015-12-17,2023-04-01,68
HUN,921,Fi-MPSz,2015-12-17,2023-05-01,86
HUN,921,Fi-MPSz,2015-12-17,2023-06-01,56
HUN,921,Fi-MPSz,2015-12-17,2023-07-01,69
HUN,921,Fi-MPSz,2015-12-17,2023-08-01,32
HUN,921,Fi-MPSz,2015-12-17,2023-09-01,78
HUN,921,Fi-MPSz,2015-12-17,2023-10-01,78
HUN,921,Fi-MPSz,2015-12-17,2023-11-01,76
HUN,921,Fi-MPSz,2015-12-17,2023-12-01,49
IRL,1014,SP,2015-06-20,2015-06-01,3
IRL,1014,SP,2015-06-20,2015-07-01,1
IRL,1014,SP,2015-06-20,2015-09-01,1
IRL,1014,SP,2015-06-20,2016-02-01,1
IRL,1014,SP,2015-06-20,2016-09-01,2
IRL,1014,SP,2015-06-20,2016-10-01,1
IRL,1393,FG,2008-06-11,2009-04-01,8
IRL,1393,FG,2008-06-11,2009-05-01,4
IRL,1393,FG,2008-06-11,2009-06-01,4
IRL,1393,FG,2008-06-11,2009-09-01,21
IRL,1393,FG,2008-06-11,2009-10-01,9
IRL,1393,FG,2008-06-11,2009-11-01,5
IRL,1393,FG,2008-06-11,2009-12-01,7
IRL,1393,FG,2008-06-11,2010-01-01,1
IRL,1393,FG,2008-06-11,2010-02-01,5
IRL,1393,FG,2008-06-11,2010-03-01,6
IRL,1393,FG,2008-06-11,2010-04-01,4
IRL,1393,FG,2008-06-11,2010-05-01,8
IRL,1393,FG,2008-06-11,2010-06-01,1
IRL,1393,FG,2008-06-11,2010-07-01,4
IRL,1393,FG,2008-06-11,2010-08-01,1
IRL,1393,FG,2008-06-11,2010-09-01,1
IRL,1393,FG,2008-06-11,2010-10-01,2
IRL,1393,FG,2008-06-11,2010-11-01,6
IRL,1393,FG,2008-06-11,2010-12-01,2
IRL,1393,FG,2008-06-11,2011-01-01,11
IRL,1393,FG,2008-06-11,2011-02-01,96
IRL,1393,FG,2008-06-11,2011-03-01,3
IRL,1393,FG,2008-06-11,2011-04-01,3
IRL,1393,FG,2008-06-11,2011-05-01,5
IRL,1393,FG,2008-06-11,2011-06-01,2
IRL,1393,FG,2008-06-11,2011-07-01,2
IRL,1393,FG,2008-06-11,2011-08-01,1
IRL,1393,FG,2008-06-11,2012-02-01,3
IRL,1393,FG,2008-06-11,2012-05-01,47
IRL,1393,FG,2008-06-11,2012-08-01,5
IRL,1393,FG,2008-06-11,2012-09-01,3
IRL,1393,FG,2008-06-11,2012-10-01,16
IRL,1393,FG,2008-06-11,2012-11-01,19
IRL,1393,FG,2008-06-11,2012-12-01,3
IRL,1393,FG,2008-06-11,2013-01-01,23
IRL,1393,FG,2008-06-11,2013-02-01,23
IRL,1393,FG,2008-06-11,2013-03-01,23
IRL,1393,FG,2008-06-11,2013-04-01,11
IRL,1393,FG,2008-06-11,2013-05-01,8
IRL,1393,FG,2008-06-11,2013-06-01,20
IRL,1393,FG,2008-06-11,2013-07-01,5
IRL,1393,FG,2008-06-11,2013-08-01,2
IRL,1393,FG,2008-06-11,2013-09-01,22
IRL,1393,FG,2008-06-11,2013-10-01,16
IRL,1393,FG,2008-06-11,2013-11-01,5
IRL,1393,FG,2008-06-11,2013-12-01,4
IRL,1393,FG,2008-06-11,2014-01-01,4
IRL,1393,FG,2008-06-11,2014-02-01,4
IRL,1393,FG,2008-06-11,2014-03-01,7
IRL,1393,FG,2008-06-11,2014-04-01,7
IRL,1393,FG,2008-06-11,2014-05-01,6
IRL,1393,FG,2008-06-11,2014-06-01,1
IRL,1393,FG,2008-06-11,2014-08-01,1
IRL,1393,FG,2008-06-11,2014-10-01,3
IRL,1393,FG,2008-06-11,2014-11-01,1
IRL,1393,FG,2008-06-11,2014-12-01,2
IRL,1393,FG,2008-06-11,2015-01-01,1
IRL,1393,FG,2008-06-11,2015-04-01,1
IRL,1393,FG,2008-06-11,2015-05-01,6
IRL,1393,FG,2008-06-11,2015-06-01,1
IRL,1393,FG,2008-06-11,2015-07-01,2
IRL,1393,FG,2008-06-11,2015-10-01,2
IRL,1393,FG,2008-06-11,2015-11-01,1
IRL,1393,FG,2008-06-11,2016-01-01,4
IRL,1393,FG,2008-06-11,2016-02-01,15
IRL,1393,FG,2008-06-11,2016-07-01,1
IRL,1393,FG,2008-06-11,2016-10-01,1
IRL,1393,FG,2008-06-11,2017-08-01,2
IRL,1393,FG,2008-06-11,2017-10-01,7
IRL,1393,FG,2008-06-11,2020-01-01,7
IRL,1393,FG,2008-06-11,2020-11-01,1
IRL,1393,FG,2008-06-11,2021-01-01,1
IRL,1393,FG,2008-06-11,2021-04-01,14
IRL,1393,FG,2008-06-11,2021-05-01,1
IRL,1393,FG,2008-06-11,2021-06-01,10
IRL,1393,FG,2008-06-11,2022-11-01,1
IRL,1393,FG,2008-06-11,2022-12-01,1
IRL,1393,FG,2008-06-11,2023-11-01,1
IRL,1573,Green,2007-04-06,2009-01-01,3
IRL,1573,Green,2007-04-06,2009-02-01,10
IRL,1573,Green,2007-04-06,2009-03-01,66
IRL,1573,Green,2007-04-06,2009-04-01,4
IRL,1573,Green,2007-04-06,2009-05-01,1
IRL,1573,Green,2007-04-06,2009-06-01,2
IRL,1573,Green,2007-04-06,2009-07-01,6
IRL,1573,Green,2007-04-06,2009-08-01,1
IRL,1573,Green,2007-04-06,2009-09-01,2
IRL,1573,Green,2007-04-06,2009-11-01,8
IRL,1573,Green,2007-04-06,2009-12-01,5
IRL,1573,Green,2007-04-06,2010-01-01,1
IRL,1573,Green,2007-04-06,2010-02-01,1
IRL,1573,Green,2007-04-06,2010-03-01,2
IRL,1573,Green,2007-04-06,2010-04-01,1
IRL,1573,Green,2007-04-06,2010-06-01,6
IRL,1573,Green,2007-04-06,2010-08-01,1
IRL,1573,Green,2007-04-06,2010-10-01,3
IRL,1573,Green,2007-04-06,2010-11-01,2
IRL,1573,Green,2007-04-06,2010-12-01,1
IRL,1573,Green,2007-04-06,2011-01-01,4
IRL,1573,Green,2007-04-06,2011-02-01,17
IRL,1573,Green,2007-04-06,2011-03-01,1
IRL,1573,Green,2007-04-06,2011-06-01,1
IRL,1573,Green,2007-04-06,2011-07-01,2
IRL,1573,Green,2007-04-06,2011-11-01,2
IRL,1573,Green,2007-04-06,2012-01-01,2
IRL,1573,Green,2007-04-06,2012-02-01,2
IRL,1573,Green,2007-04-06,2012-03-01,1
IRL,1573,Green,2007-04-06,2012-04-01,1
IRL,1573,Green,2007-04-06,2012-05-01,2
IRL,1573,Green,2007-04-06,2012-06-01,2
IRL,1573,Green,2007-04-06,2012-10-01,1
IRL,1573,Green,2007-04-06,2012-12-01,2
IRL,1573,Green,2007-04-06,2013-01-01,2
IRL,1573,Green,2007-04-06,2013-02-01,4
IRL,1573,Green,2007-04-06,2013-03-01,2
IRL,1573,Green,2007-04-06,2013-04-01,6
IRL,1573,Green,2007-04-06,2013-07-01,1
IRL,1573,Green,2007-04-06,2013-08-01,1
IRL,1573,Green,2007-04-06,2013-11-01,1
IRL,1573,Green,2007-04-06,2014-01-01,1
IRL,1573,Green,2007-04-06,2014-02-01,5
IRL,1573,Green,2007-04-06,2014-03-01,17
IRL,1573,Green,2007-04-06,2014-04-01,2
IRL,1573,Green,2007-04-06,2014-05-01,3
IRL,1573,Green,2007-04-06,2014-06-01,2
IRL,1573,Green,2007-04-06,2014-10-01,2
IRL,1573,Green,2007-04-06,2015-01-01,2
IRL,1573,Green,2007-04-06,2015-03-01,3
IRL,1573,Green,2007-04-06,2015-07-01,3
IRL,1573,Green,2007-04-06,2015-08-01,1
IRL,1573,Green,2007-04-06,2015-09-01,6
IRL,1573,Green,2007-04-06,2015-10-01,1
IRL,1573,Green,2007-04-06,2015-11-01,2
IRL,1573,Green,2007-04-06,2015-12-01,11
IRL,1573,Green,2007-04-06,2016-01-01,45
IRL,1573,Green,2007-04-06,2016-02-01,40
IRL,1573,Green,2007-04-06,2016-03-01,1
IRL,1573,Green,2007-04-06,2016-05-01,4
IRL,1573,Green,2007-04-06,2016-06-01,5
IRL,1573,Green,2007-04-06,2016-07-01,5
IRL,1573,Green,2007-04-06,2016-09-01,3
IRL,1573,Green,2007-04-06,2016-10-01,6
IRL,1573,Green,2007-04-06,2016-11-01,19
IRL,1573,Green,2007-04-06,2016-12-01,11
IRL,1573,Green,2007-04-06,2017-01-01,8
IRL,1573,Green,2007-04-06,2017-02-01,6
IRL,1573,Green,2007-04-06,2017-03-01,5
IRL,1573,Green,2007-04-06,2017-04-01,4
IRL,1573,Green,2007-04-06,2017-05-01,5
IRL,1573,Green,2007-04-06,2017-06-01,5
IRL,1573,Green,2007-04-06,2017-07-01,2
IRL,1573,Green,2007-04-06,2017-08-01,1
IRL,1573,Green,2007-04-06,2017-09-01,7
IRL,1573,Green,2007-04-06,2017-11-01,5
IRL,1573,Green,2007-04-06,2017-12-01,2
IRL,1573,Green,2007-04-06,2018-01-01,4
IRL,1573,Green,2007-04-06,2018-02-01,3
IRL,1573,Green,2007-04-06,2018-03-01,11
IRL,1573,Green,2007-04-06,2018-05-01,13
IRL,1573,Green,2007-04-06,2018-07-01,5
IRL,1573,Green,2007-04-06,2018-08-01,1
IRL,1573,Green,2007-04-06,2018-10-01,11
IRL,1573,Green,2007-04-06,2018-11-01,3
IRL,1573,Green,2007-04-06,2018-12-01,3
IRL,1573,Green,2007-04-06,2019-01-01,4
IRL,1573,Green,2007-04-06,2019-02-01,3
IRL,1573,Green,2007-04-06,2019-03-01,3
IRL,1573,Green,2007-04-06,2019-05-01,9
IRL,1573,Green,2007-04-06,2019-06-01,2
IRL,1573,Green,2007-04-06,2019-07-01,1
IRL,1573,Green,2007-04-06,2019-08-01,1
IRL,1573,Green,2007-04-06,2019-10-01,9
IRL,1573,Green,2007-04-06,2019-11-01,6
IRL,1573,Green,2007-04-06,2019-12-01,1
IRL,1573,Green,2007-04-06,2020-01-01,10
IRL,1573,Green,2007-04-06,2020-02-01,7
IRL,1573,Green,2007-04-06,2020-04-01,1
IRL,1573,Green,2007-04-06,2020-05-01,2
IRL,1573,Green,2007-04-06,2020-06-01,6
IRL,1573,Green,2007-04-06,2020-07-01,8
IRL,1573,Green,2007-04-06,2020-08-01,2
IRL,1573,Green,2007-04-06,2020-09-01,4
IRL,1573,Green,2007-04-06,2020-10-01,6
IRL,1573,Green,2007-04-06,2020-11-01,6
IRL,1573,Green,2007-04-06,2020-12-01,3
IRL,1573,Green,2007-04-06,2021-01-01,6
IRL,1573,Green,2007-04-06,2021-02-01,6
IRL,1573,Green,2007-04-06,2021-03-01,8
IRL,1573,Green,2007-04-06,2021-04-01,1
IRL,1573,Green,2007-04-06,2021-05-01,1
IRL,1573,Green,2007-04-06,2021-11-01,4
IRL,1573,Green,2007-04-06,2021-12-01,13
IRL,1573,Green,2007-04-06,2022-01-01,3
IRL,1573,Green,2007-04-06,2022-02-01,1
IRL,1573,Green,2007-04-06,2022-03-01,1
IRL,1573,Green,2007-04-06,2022-05-01,1
IRL,1573,Green,2007-04-06,2022-07-01,5
IRL,1573,Green,2007-04-06,2022-11-01,3
IRL,1573,Green,2007-04-06,2022-12-01,1
IRL,1573,Green,2007-04-06,2023-11-01,1
IRL,1804,PBPA,2014-10-24,2016-01-01,3
IRL,1804,PBPA,2014-10-24,2016-02-01,1
IRL,1804,PBPA,2014-10-24,2016-04-01,1
IRL,1804,PBPA,2014-10-24,2016-05-01,1
IRL,1804,PBPA,2014-10-24,2016-06-01,35
IRL,1804,PBPA,2014-10-24,2016-07-01,19
IRL,1804,PBPA,2014-10-24,2016-09-01,17
