country_name_short,party_id,party_name_short,tw_page_created,month,tw_posts_n_monthly
IRL,1393,FG,2009-02-18,2021-12-01,69
IRL,1393,FG,2009-02-18,2022-01-01,49
IRL,1393,FG,2009-02-18,2022-02-01,38
IRL,1393,FG,2009-02-18,2022-03-01,43
IRL,1393,FG,2009-02-18,2022-04-01,28
IRL,1393,FG,2009-02-18,2022-05-01,51
IRL,1393,FG,2009-02-18,2022-06-01,36
IRL,1393,FG,2009-02-18,2022-07-01,33
IRL,1393,FG,2009-02-18,2022-08-01,86
IRL,1393,FG,2009-02-18,2022-09-01,88
IRL,1393,FG,2009-02-18,2022-10-01,18
IRL,1573,Green,2009-01-28,2009-01-01,3
IRL,1573,Green,2009-01-28,2009-02-01,44
IRL,1573,Green,2009-01-28,2009-03-01,53
IRL,1573,Green,2009-01-28,2009-04-01,55
IRL,1573,Green,2009-01-28,2009-05-01,108
IRL,1573,Green,2009-01-28,2009-06-01,69
IRL,1573,Green,2009-01-28,2009-07-01,24
IRL,1573,Green,2009-01-28,2010-09-01,27
IRL,1573,Green,2009-01-28,2010-10-01,59
IRL,1573,Green,2009-01-28,2010-11-01,41
IRL,1573,Green,2009-01-28,2010-12-01,21
IRL,1573,Green,2009-01-28,2011-01-01,83
IRL,1573,Green,2009-01-28,2011-02-01,236
IRL,1573,Green,2009-01-28,2011-03-01,21
IRL,1573,Green,2009-01-28,2011-04-01,41
IRL,1573,Green,2009-01-28,2011-05-01,19
IRL,1573,Green,2009-01-28,2011-06-01,15
IRL,1573,Green,2009-01-28,2011-07-01,24
IRL,1573,Green,2009-01-28,2011-08-01,7
IRL,1573,Green,2009-01-28,2011-09-01,12
IRL,1573,Green,2009-01-28,2011-10-01,33
IRL,1573,Green,2009-01-28,2011-11-01,48
IRL,1573,Green,2009-01-28,2011-12-01,38
IRL,1573,Green,2009-01-28,2012-01-01,32
IRL,1573,Green,2009-01-28,2012-02-01,18
IRL,1573,Green,2009-01-28,2012-03-01,19
IRL,1573,Green,2009-01-28,2012-04-01,6
IRL,1573,Green,2009-01-28,2012-05-01,29
IRL,1573,Green,2009-01-28,2012-06-01,35
IRL,1573,Green,2009-01-28,2012-07-01,11
IRL,1573,Green,2009-01-28,2012-08-01,9
IRL,1573,Green,2009-01-28,2012-09-01,16
IRL,1573,Green,2009-01-28,2012-10-01,11
IRL,1573,Green,2009-01-28,2012-11-01,6
IRL,1573,Green,2009-01-28,2012-12-01,44
IRL,1573,Green,2009-01-28,2013-01-01,31
IRL,1573,Green,2009-01-28,2013-02-01,22
IRL,1573,Green,2009-01-28,2013-03-01,44
IRL,1573,Green,2009-01-28,2013-04-01,63
IRL,1573,Green,2009-01-28,2013-05-01,26
IRL,1573,Green,2009-01-28,2013-06-01,36
IRL,1573,Green,2009-01-28,2013-07-01,45
IRL,1573,Green,2009-01-28,2013-08-01,20
IRL,1573,Green,2009-01-28,2013-09-01,82
IRL,1573,Green,2009-01-28,2013-10-01,62
IRL,1573,Green,2009-01-28,2013-11-01,60
IRL,1573,Green,2009-01-28,2013-12-01,48
IRL,1573,Green,2009-01-28,2014-01-01,276
IRL,1573,Green,2009-01-28,2014-02-01,216
IRL,1573,Green,2009-01-28,2014-03-01,344
IRL,1573,Green,2009-01-28,2014-04-01,217
IRL,1573,Green,2009-01-28,2014-05-01,462
IRL,1573,Green,2009-01-28,2014-06-01,48
IRL,1573,Green,2009-01-28,2014-07-01,37
IRL,1573,Green,2009-01-28,2014-08-01,9
IRL,1573,Green,2009-01-28,2014-09-01,64
IRL,1573,Green,2009-01-28,2014-10-01,108
IRL,1573,Green,2009-01-28,2014-11-01,100
IRL,1573,Green,2009-01-28,2014-12-01,66
IRL,1573,Green,2009-01-28,2015-01-01,90
IRL,1573,Green,2009-01-28,2015-02-01,53
IRL,1573,Green,2009-01-28,2015-03-01,154
IRL,1573,Green,2009-01-28,2015-04-01,90
IRL,1573,Green,2009-01-28,2015-05-01,121
IRL,1573,Green,2009-01-28,2015-06-01,27
IRL,1573,Green,2009-01-28,2015-07-01,37
IRL,1573,Green,2009-01-28,2015-08-01,17
IRL,1573,Green,2009-01-28,2015-09-01,30
IRL,1573,Green,2009-01-28,2015-10-01,35
IRL,1573,Green,2009-01-28,2015-11-01,76
IRL,1573,Green,2009-01-28,2015-12-01,51
IRL,1573,Green,2009-01-28,2016-01-01,200
IRL,1573,Green,2009-01-28,2016-02-01,289
IRL,1573,Green,2009-01-28,2016-03-01,23
IRL,1573,Green,2009-01-28,2016-04-01,33
IRL,1573,Green,2009-01-28,2016-05-01,48
IRL,1573,Green,2009-01-28,2016-06-01,75
IRL,1573,Green,2009-01-28,2016-07-01,43
IRL,1573,Green,2009-01-28,2016-08-01,20
IRL,1573,Green,2009-01-28,2016-09-01,169
IRL,1573,Green,2009-01-28,2016-10-01,187
IRL,1573,Green,2009-01-28,2016-11-01,191
IRL,1573,Green,2009-01-28,2016-12-01,68
IRL,1573,Green,2009-01-28,2017-01-01,400
IRL,1573,Green,2009-01-28,2017-02-01,82
IRL,1573,Green,2009-01-28,2017-03-01,198
IRL,1573,Green,2009-01-28,2017-04-01,89
IRL,1573,Green,2009-01-28,2017-05-01,105
IRL,1573,Green,2009-01-28,2017-06-01,115
IRL,1573,Green,2009-01-28,2017-07-01,76
IRL,1573,Green,2009-01-28,2017-08-01,10
IRL,1573,Green,2009-01-28,2017-09-01,92
IRL,1573,Green,2009-01-28,2017-10-01,124
IRL,1573,Green,2009-01-28,2017-11-01,94
IRL,1573,Green,2009-01-28,2017-12-01,29
IRL,1573,Green,2009-01-28,2018-01-01,67
IRL,1573,Green,2009-01-28,2018-02-01,74
IRL,1573,Green,2009-01-28,2018-03-01,166
IRL,1573,Green,2009-01-28,2018-04-01,43
IRL,1573,Green,2009-01-28,2018-05-01,102
IRL,1573,Green,2009-01-28,2018-06-01,57
IRL,1573,Green,2009-01-28,2018-07-01,59
IRL,1573,Green,2009-01-28,2018-08-01,20
IRL,1573,Green,2009-01-28,2018-09-01,76
IRL,1573,Green,2009-01-28,2018-10-01,101
IRL,1573,Green,2009-01-28,2018-11-01,62
IRL,1573,Green,2009-01-28,2018-12-01,46
IRL,1573,Green,2009-01-28,2019-01-01,35
IRL,1573,Green,2009-01-28,2019-02-01,118
IRL,1573,Green,2009-01-28,2019-03-01,91
IRL,1573,Green,2009-01-28,2019-04-01,134
IRL,1573,Green,2009-01-28,2019-05-01,353
IRL,1573,Green,2009-01-28,2019-06-01,45
IRL,1573,Green,2009-01-28,2019-07-01,48
IRL,1573,Green,2009-01-28,2019-08-01,20
IRL,1573,Green,2009-01-28,2019-09-01,36
IRL,1573,Green,2009-01-28,2019-10-01,98
IRL,1573,Green,2009-01-28,2019-11-01,138
IRL,1573,Green,2009-01-28,2019-12-01,32
IRL,1573,Green,2009-01-28,2020-01-01,170
IRL,1573,Green,2009-01-28,2020-02-01,151
IRL,1573,Green,2009-01-28,2020-03-01,45
IRL,1573,Green,2009-01-28,2020-04-01,57
IRL,1573,Green,2009-01-28,2020-05-01,64
IRL,1573,Green,2009-01-28,2020-06-01,66
IRL,1573,Green,2009-01-28,2020-07-01,42
IRL,1573,Green,2009-01-28,2020-08-01,27
IRL,1573,Green,2009-01-28,2020-09-01,57
IRL,1573,Green,2009-01-28,2020-10-01,131
IRL,1573,Green,2009-01-28,2020-11-01,91
IRL,1573,Green,2009-01-28,2020-12-01,65
IRL,1573,Green,2009-01-28,2021-01-01,49
IRL,1573,Green,2009-01-28,2021-02-01,124
IRL,1573,Green,2009-01-28,2021-03-01,146
IRL,1573,Green,2009-01-28,2021-04-01,101
IRL,1573,Green,2009-01-28,2021-05-01,107
IRL,1573,Green,2009-01-28,2021-06-01,133
IRL,1573,Green,2009-01-28,2021-07-01,107
IRL,1573,Green,2009-01-28,2021-08-01,52
IRL,1573,Green,2009-01-28,2021-09-01,64
IRL,1573,Green,2009-01-28,2021-10-01,106
IRL,1573,Green,2009-01-28,2021-11-01,130
IRL,1573,Green,2009-01-28,2021-12-01,70
IRL,1573,Green,2009-01-28,2022-01-01,54
IRL,1573,Green,2009-01-28,2022-02-01,79
IRL,1573,Green,2009-01-28,2022-03-01,68
IRL,1573,Green,2009-01-28,2022-04-01,62
IRL,1573,Green,2009-01-28,2022-05-01,54
IRL,1573,Green,2009-01-28,2022-06-01,56
IRL,1573,Green,2009-01-28,2022-07-01,50
IRL,1573,Green,2009-01-28,2022-08-01,47
IRL,1573,Green,2009-01-28,2022-09-01,80
IRL,1573,Green,2009-01-28,2022-10-01,13
IRL,2217,SF,2009-03-03,2009-03-01,77
IRL,2217,SF,2009-03-03,2009-04-01,96
IRL,2217,SF,2009-03-03,2009-05-01,53
IRL,2217,SF,2009-03-03,2009-06-01,128
IRL,2217,SF,2009-03-03,2009-07-01,130
IRL,2217,SF,2009-03-03,2010-08-01,52
IRL,2217,SF,2009-03-03,2010-09-01,124
IRL,2217,SF,2009-03-03,2010-10-01,91
IRL,2217,SF,2009-03-03,2010-11-01,121
IRL,2217,SF,2009-03-03,2010-12-01,89
IRL,2217,SF,2009-03-03,2011-01-01,93
IRL,2217,SF,2009-03-03,2011-02-01,254
IRL,2217,SF,2009-03-03,2011-03-01,114
IRL,2217,SF,2009-03-03,2011-04-01,95
IRL,2217,SF,2009-03-03,2011-05-01,147
IRL,2217,SF,2009-03-03,2011-06-01,17
IRL,2217,SF,2009-03-03,2011-07-01,24
IRL,2217,SF,2009-03-03,2011-08-01,5
IRL,2217,SF,2009-03-03,2011-09-01,162
IRL,2217,SF,2009-03-03,2011-10-01,29
IRL,2217,SF,2009-03-03,2011-11-01,90
IRL,2217,SF,2009-03-03,2011-12-01,75
IRL,2217,SF,2009-03-03,2012-01-01,150
IRL,2217,SF,2009-03-03,2012-02-01,223
IRL,2217,SF,2009-03-03,2012-03-01,222
IRL,2217,SF,2009-03-03,2012-04-01,118
IRL,2217,SF,2009-03-03,2012-05-01,364
IRL,2217,SF,2009-03-03,2012-06-01,191
IRL,2217,SF,2009-03-03,2012-07-01,244
IRL,2217,SF,2009-03-03,2012-08-01,119
IRL,2217,SF,2009-03-03,2012-09-01,336
IRL,2217,SF,2009-03-03,2012-10-01,276
IRL,2217,SF,2009-03-03,2012-11-01,295
IRL,2217,SF,2009-03-03,2012-12-01,216
IRL,2217,SF,2009-03-03,2013-01-01,218
IRL,2217,SF,2009-03-03,2013-02-01,268
IRL,2217,SF,2009-03-03,2013-03-01,344
IRL,2217,SF,2009-03-03,2013-04-01,321
IRL,2217,SF,2009-03-03,2013-05-01,296
IRL,2217,SF,2009-03-03,2013-06-01,280
IRL,2217,SF,2009-03-03,2013-07-01,217
IRL,2217,SF,2009-03-03,2013-08-01,123
IRL,2217,SF,2009-03-03,2013-09-01,234
IRL,2217,SF,2009-03-03,2013-10-01,252
IRL,2217,SF,2009-03-03,2013-11-01,262
IRL,2217,SF,2009-03-03,2013-12-01,199
IRL,2217,SF,2009-03-03,2014-01-01,252
IRL,2217,SF,2009-03-03,2014-02-01,382
IRL,2217,SF,2009-03-03,2014-03-01,304
IRL,2217,SF,2009-03-03,2014-04-01,310
IRL,2217,SF,2009-03-03,2014-05-01,380
IRL,2217,SF,2009-03-03,2014-06-01,345
IRL,2217,SF,2009-03-03,2014-07-01,436
IRL,2217,SF,2009-03-03,2014-08-01,236
IRL,2217,SF,2009-03-03,2014-09-01,343
IRL,2217,SF,2009-03-03,2014-10-01,403
IRL,2217,SF,2009-03-03,2014-11-01,462
IRL,2217,SF,2009-03-03,2014-12-01,335
IRL,2217,SF,2009-03-03,2015-01-01,426
IRL,2217,SF,2009-03-03,2015-02-01,414
IRL,2217,SF,2009-03-03,2015-03-01,536
IRL,2217,SF,2009-03-03,2015-04-01,434
IRL,2217,SF,2009-03-03,2015-05-01,393
IRL,2217,SF,2009-03-03,2015-06-01,434
IRL,2217,SF,2009-03-03,2015-07-01,582
IRL,2217,SF,2009-03-03,2015-08-01,289
IRL,2217,SF,2009-03-03,2015-09-01,526
IRL,2217,SF,2009-03-03,2015-10-01,603
IRL,2217,SF,2009-03-03,2015-11-01,547
IRL,2217,SF,2009-03-03,2015-12-01,452
IRL,2217,SF,2009-03-03,2016-01-01,568
IRL,2217,SF,2009-03-03,2016-02-01,903
IRL,2217,SF,2009-03-03,2016-03-01,400
IRL,2217,SF,2009-03-03,2016-04-01,561
IRL,2217,SF,2009-03-03,2016-05-01,581
IRL,2217,SF,2009-03-03,2016-06-01,636
IRL,2217,SF,2009-03-03,2016-07-01,480
IRL,2217,SF,2009-03-03,2016-08-01,328
IRL,2217,SF,2009-03-03,2016-09-01,520
IRL,2217,SF,2009-03-03,2016-10-01,714
IRL,2217,SF,2009-03-03,2016-11-01,538
IRL,2217,SF,2009-03-03,2016-12-01,343
IRL,2217,SF,2009-03-03,2017-01-01,481
IRL,2217,SF,2009-03-03,2017-02-01,663
IRL,2217,SF,2009-03-03,2017-03-01,616
IRL,2217,SF,2009-03-03,2017-04-01,478
IRL,2217,SF,2009-03-03,2017-05-01,767
IRL,2217,SF,2009-03-03,2017-06-01,628
IRL,2217,SF,2009-03-03,2017-07-01,405
IRL,2217,SF,2009-03-03,2017-08-01,375
IRL,2217,SF,2009-03-03,2017-09-01,654
IRL,2217,SF,2009-03-03,2017-10-01,694
IRL,2217,SF,2009-03-03,2017-11-01,699
IRL,2217,SF,2009-03-03,2017-12-01,406
IRL,2217,SF,2009-03-03,2018-01-01,464
IRL,2217,SF,2009-03-03,2018-02-01,589
IRL,2217,SF,2009-03-03,2018-03-01,696
IRL,2217,SF,2009-03-03,2018-04-01,668
IRL,2217,SF,2009-03-03,2018-05-01,656
IRL,2217,SF,2009-03-03,2018-06-01,763
IRL,2217,SF,2009-03-03,2018-07-01,494
IRL,2217,SF,2009-03-03,2018-08-01,533
IRL,2217,SF,2009-03-03,2018-09-01,549
IRL,2217,SF,2009-03-03,2018-10-01,659
IRL,2217,SF,2009-03-03,2018-11-01,578
IRL,2217,SF,2009-03-03,2018-12-01,413
IRL,2217,SF,2009-03-03,2019-01-01,596
IRL,2217,SF,2009-03-03,2019-02-01,569
IRL,2217,SF,2009-03-03,2019-03-01,579
IRL,2217,SF,2009-03-03,2019-04-01,621
IRL,2217,SF,2009-03-03,2019-05-01,807
IRL,2217,SF,2009-03-03,2019-06-01,433
IRL,2217,SF,2009-03-03,2019-07-01,394
IRL,2217,SF,2009-03-03,2019-08-01,312
IRL,2217,SF,2009-03-03,2019-09-01,315
IRL,2217,SF,2009-03-03,2019-10-01,319
IRL,2217,SF,2009-03-03,2019-11-01,281
IRL,2217,SF,2009-03-03,2019-12-01,204
IRL,2217,SF,2009-03-03,2020-01-01,329
IRL,2217,SF,2009-03-03,2020-02-01,313
IRL,2217,SF,2009-03-03,2020-03-01,354
IRL,2217,SF,2009-03-03,2020-04-01,362
IRL,2217,SF,2009-03-03,2020-05-01,301
IRL,2217,SF,2009-03-03,2020-06-01,328
IRL,2217,SF,2009-03-03,2020-07-01,341
IRL,2217,SF,2009-03-03,2020-08-01,289
IRL,2217,SF,2009-03-03,2020-09-01,386
IRL,2217,SF,2009-03-03,2020-10-01,386
IRL,2217,SF,2009-03-03,2020-11-01,373
IRL,2217,SF,2009-03-03,2020-12-01,279
IRL,2217,SF,2009-03-03,2021-01-01,365
IRL,2217,SF,2009-03-03,2021-02-01,382
IRL,2217,SF,2009-03-03,2021-03-01,396
IRL,2217,SF,2009-03-03,2021-04-01,291
IRL,2217,SF,2009-03-03,2021-05-01,397
IRL,2217,SF,2009-03-03,2021-06-01,330
IRL,2217,SF,2009-03-03,2021-07-01,279
IRL,2217,SF,2009-03-03,2021-08-01,184
IRL,2217,SF,2009-03-03,2021-09-01,301
IRL,2217,SF,2009-03-03,2021-10-01,295
IRL,2217,SF,2009-03-03,2021-11-01,320
IRL,2217,SF,2009-03-03,2021-12-01,212
IRL,2217,SF,2009-03-03,2022-01-01,218
IRL,2217,SF,2009-03-03,2022-02-01,232
IRL,2217,SF,2009-03-03,2022-03-01,247
IRL,2217,SF,2009-03-03,2022-04-01,210
IRL,2217,SF,2009-03-03,2022-05-01,270
IRL,2217,SF,2009-03-03,2022-06-01,226
IRL,2217,SF,2009-03-03,2022-07-01,192
IRL,2217,SF,2009-03-03,2022-08-01,118
IRL,2217,SF,2009-03-03,2022-09-01,207
IRL,2217,SF,2009-03-03,2022-10-01,54
IRL,2619,DS,2015-07-15,2015-07-01,193
IRL,2619,DS,2015-07-15,2015-08-01,34
IRL,2619,DS,2015-07-15,2015-09-01,202
IRL,2619,DS,2015-07-15,2015-10-01,165
IRL,2619,DS,2015-07-15,2015-11-01,213
IRL,2619,DS,2015-07-15,2015-12-01,60
IRL,2619,DS,2015-07-15,2016-01-01,149
IRL,2619,DS,2015-07-15,2016-02-01,429
IRL,2619,DS,2015-07-15,2016-03-01,25
IRL,2619,DS,2015-07-15,2016-04-01,59
IRL,2619,DS,2015-07-15,2016-05-01,78
IRL,2619,DS,2015-07-15,2016-06-01,75
IRL,2619,DS,2015-07-15,2016-07-01,59
IRL,2619,DS,2015-07-15,2016-08-01,19
IRL,2619,DS,2015-07-15,2016-09-01,83
IRL,2619,DS,2015-07-15,2016-10-01,62
IRL,2619,DS,2015-07-15,2016-11-01,111
IRL,2619,DS,2015-07-15,2016-12-01,20
IRL,2619,DS,2015-07-15,2017-01-01,50
IRL,2619,DS,2015-07-15,2017-02-01,42
IRL,2619,DS,2015-07-15,2017-03-01,27
IRL,2619,DS,2015-07-15,2017-04-01,58
IRL,2619,DS,2015-07-15,2017-05-01,110
IRL,2619,DS,2015-07-15,2017-06-01,179
IRL,2619,DS,2015-07-15,2017-07-01,114
IRL,2619,DS,2015-07-15,2017-08-01,41
IRL,2619,DS,2015-07-15,2017-09-01,101
IRL,2619,DS,2015-07-15,2017-10-01,232
IRL,2619,DS,2015-07-15,2017-11-01,123
IRL,2619,DS,2015-07-15,2017-12-01,72
IRL,2619,DS,2015-07-15,2018-01-01,218
IRL,2619,DS,2015-07-15,2018-02-01,167
IRL,2619,DS,2015-07-15,2018-03-01,194
IRL,2619,DS,2015-07-15,2018-04-01,199
IRL,2619,DS,2015-07-15,2018-05-01,417
IRL,2619,DS,2015-07-15,2018-06-01,175
IRL,2619,DS,2015-07-15,2018-07-01,87
IRL,2619,DS,2015-07-15,2018-08-01,52
IRL,2619,DS,2015-07-15,2018-09-01,134
IRL,2619,DS,2015-07-15,2018-10-01,213
IRL,2619,DS,2015-07-15,2018-11-01,145
IRL,2619,DS,2015-07-15,2018-12-01,128
IRL,2619,DS,2015-07-15,2019-01-01,111
IRL,2619,DS,2015-07-15,2019-02-01,101
IRL,2619,DS,2015-07-15,2019-03-01,60
IRL,2619,DS,2015-07-15,2019-04-01,75
IRL,2619,DS,2015-07-15,2019-05-01,302
IRL,2619,DS,2015-07-15,2019-06-01,123
IRL,2619,DS,2015-07-15,2019-07-01,39
IRL,2619,DS,2015-07-15,2019-08-01,39
IRL,2619,DS,2015-07-15,2019-09-01,121
IRL,2619,DS,2015-07-15,2019-10-01,107
IRL,2619,DS,2015-07-15,2019-11-01,93
IRL,2619,DS,2015-07-15,2019-12-01,100
IRL,2619,DS,2015-07-15,2020-01-01,328
IRL,2619,DS,2015-07-15,2020-02-01,258
IRL,2619,DS,2015-07-15,2020-03-01,69
IRL,2619,DS,2015-07-15,2020-04-01,81
IRL,2619,DS,2015-07-15,2020-05-01,182
IRL,2619,DS,2015-07-15,2020-06-01,250
IRL,2619,DS,2015-07-15,2020-07-01,315
IRL,2619,DS,2015-07-15,2020-08-01,155
IRL,2619,DS,2015-07-15,2020-09-01,227
IRL,2619,DS,2015-07-15,2020-10-01,225
IRL,2619,DS,2015-07-15,2020-11-01,148
IRL,2619,DS,2015-07-15,2020-12-01,116
IRL,2619,DS,2015-07-15,2021-01-01,169
IRL,2619,DS,2015-07-15,2021-02-01,252
IRL,2619,DS,2015-07-15,2021-03-01,165
IRL,2619,DS,2015-07-15,2021-04-01,125
IRL,2619,DS,2015-07-15,2021-05-01,154
IRL,2619,DS,2015-07-15,2021-06-01,143
IRL,2619,DS,2015-07-15,2021-07-01,59
IRL,2619,DS,2015-07-15,2021-08-01,44
IRL,2619,DS,2015-07-15,2021-09-01,166
IRL,2619,DS,2015-07-15,2021-10-01,105
IRL,2619,DS,2015-07-15,2021-11-01,136
IRL,2619,DS,2015-07-15,2021-12-01,62
IRL,2619,DS,2015-07-15,2022-01-01,81
IRL,2619,DS,2015-07-15,2022-02-01,104
IRL,2619,DS,2015-07-15,2022-03-01,88
IRL,2619,DS,2015-07-15,2022-04-01,61
IRL,2619,DS,2015-07-15,2022-05-01,75
IRL,2619,DS,2015-07-15,2022-06-01,74
IRL,2619,DS,2015-07-15,2022-07-01,73
IRL,2619,DS,2015-07-15,2022-08-01,49
IRL,2619,DS,2015-07-15,2022-09-01,79
IRL,2619,DS,2015-07-15,2022-10-01,18
IRL,280,FF,2009-01-27,2009-01-01,15
IRL,280,FF,2009-01-27,2009-02-01,75
IRL,280,FF,2009-01-27,2009-03-01,9
IRL,280,FF,2009-01-27,2009-04-01,69
IRL,280,FF,2009-01-27,2009-05-01,48
IRL,280,FF,2009-01-27,2009-06-01,42
IRL,280,FF,2009-01-27,2009-07-01,21
IRL,280,FF,2009-01-27,2010-04-01,1
IRL,280,FF,2009-01-27,2010-05-01,63
IRL,280,FF,2009-01-27,2010-06-01,47
IRL,280,FF,2009-01-27,2010-07-01,44
IRL,280,FF,2009-01-27,2010-08-01,18
IRL,280,FF,2009-01-27,2010-09-01,52
IRL,280,FF,2009-01-27,2010-10-01,30
IRL,280,FF,2009-01-27,2010-11-01,33
IRL,280,FF,2009-01-27,2010-12-01,22
IRL,280,FF,2009-01-27,2011-01-01,144
IRL,280,FF,2009-01-27,2011-02-01,251
IRL,280,FF,2009-01-27,2011-03-01,25
IRL,280,FF,2009-01-27,2011-04-01,44
IRL,280,FF,2009-01-27,2011-05-01,78
IRL,280,FF,2009-01-27,2011-06-01,128
IRL,280,FF,2009-01-27,2011-07-01,105
IRL,280,FF,2009-01-27,2011-08-01,42
IRL,280,FF,2009-01-27,2011-09-01,78
IRL,280,FF,2009-01-27,2011-10-01,103
IRL,280,FF,2009-01-27,2011-11-01,144
IRL,280,FF,2009-01-27,2011-12-01,147
IRL,280,FF,2009-01-27,2012-01-01,147
IRL,280,FF,2009-01-27,2012-02-01,141
IRL,280,FF,2009-01-27,2012-03-01,222
IRL,280,FF,2009-01-27,2012-04-01,108
IRL,280,FF,2009-01-27,2012-05-01,148
IRL,280,FF,2009-01-27,2012-06-01,135
IRL,280,FF,2009-01-27,2012-07-01,157
IRL,280,FF,2009-01-27,2012-08-01,104
IRL,280,FF,2009-01-27,2012-09-01,139
IRL,280,FF,2009-01-27,2012-10-01,210
IRL,280,FF,2009-01-27,2012-11-01,210
IRL,280,FF,2009-01-27,2012-12-01,116
IRL,280,FF,2009-01-27,2013-01-01,152
IRL,280,FF,2009-01-27,2013-02-01,164
IRL,280,FF,2009-01-27,2013-03-01,201
IRL,280,FF,2009-01-27,2013-04-01,179
IRL,280,FF,2009-01-27,2013-05-01,115
IRL,280,FF,2009-01-27,2013-06-01,138
IRL,280,FF,2009-01-27,2013-07-01,114
IRL,280,FF,2009-01-27,2013-08-01,55
IRL,280,FF,2009-01-27,2013-09-01,190
IRL,280,FF,2009-01-27,2013-10-01,258
IRL,280,FF,2009-01-27,2013-11-01,138
IRL,280,FF,2009-01-27,2013-12-01,120
IRL,280,FF,2009-01-27,2014-01-01,152
IRL,280,FF,2009-01-27,2014-02-01,175
IRL,280,FF,2009-01-27,2014-03-01,318
IRL,280,FF,2009-01-27,2014-04-01,186
IRL,280,FF,2009-01-27,2014-05-01,198
IRL,280,FF,2009-01-27,2014-06-01,172
IRL,280,FF,2009-01-27,2014-07-01,173
IRL,280,FF,2009-01-27,2014-08-01,68
IRL,280,FF,2009-01-27,2014-09-01,114
IRL,280,FF,2009-01-27,2014-10-01,207
IRL,280,FF,2009-01-27,2014-11-01,158
IRL,280,FF,2009-01-27,2014-12-01,110
IRL,280,FF,2009-01-27,2015-01-01,165
IRL,280,FF,2009-01-27,2015-02-01,197
IRL,280,FF,2009-01-27,2015-03-01,197
IRL,280,FF,2009-01-27,2015-04-01,400
IRL,280,FF,2009-01-27,2015-05-01,243
IRL,280,FF,2009-01-27,2015-06-01,212
IRL,280,FF,2009-01-27,2015-07-01,202
IRL,280,FF,2009-01-27,2015-08-01,100
IRL,280,FF,2009-01-27,2015-09-01,196
IRL,280,FF,2009-01-27,2015-10-01,204
IRL,280,FF,2009-01-27,2015-11-01,168
IRL,280,FF,2009-01-27,2015-12-01,142
IRL,280,FF,2009-01-27,2016-01-01,354
IRL,280,FF,2009-01-27,2016-02-01,700
IRL,280,FF,2009-01-27,2016-03-01,83
IRL,280,FF,2009-01-27,2016-04-01,72
IRL,280,FF,2009-01-27,2016-05-01,156
IRL,280,FF,2009-01-27,2016-06-01,217
IRL,280,FF,2009-01-27,2016-07-01,162
IRL,280,FF,2009-01-27,2016-08-01,71
IRL,280,FF,2009-01-27,2016-09-01,225
IRL,280,FF,2009-01-27,2016-10-01,194
IRL,280,FF,2009-01-27,2016-11-01,217
IRL,280,FF,2009-01-27,2016-12-01,129
IRL,280,FF,2009-01-27,2017-01-01,197
IRL,280,FF,2009-01-27,2017-02-01,247
IRL,280,FF,2009-01-27,2017-03-01,245
IRL,280,FF,2009-01-27,2017-04-01,211
IRL,280,FF,2009-01-27,2017-05-01,319
IRL,280,FF,2009-01-27,2017-06-01,239
IRL,280,FF,2009-01-27,2017-07-01,219
IRL,280,FF,2009-01-27,2017-08-01,124
IRL,280,FF,2009-01-27,2017-09-01,211
IRL,280,FF,2009-01-27,2017-10-01,523
IRL,280,FF,2009-01-27,2017-11-01,280
IRL,280,FF,2009-01-27,2017-12-01,112
IRL,280,FF,2009-01-27,2018-01-01,220
IRL,280,FF,2009-01-27,2018-02-01,260
IRL,280,FF,2009-01-27,2018-03-01,197
IRL,280,FF,2009-01-27,2018-04-01,212
IRL,280,FF,2009-01-27,2018-05-01,227
IRL,280,FF,2009-01-27,2018-06-01,259
IRL,280,FF,2009-01-27,2018-07-01,188
IRL,280,FF,2009-01-27,2018-08-01,111
IRL,280,FF,2009-01-27,2018-09-01,242
IRL,280,FF,2009-01-27,2018-10-01,340
IRL,280,FF,2009-01-27,2018-11-01,255
IRL,280,FF,2009-01-27,2018-12-01,143
IRL,280,FF,2009-01-27,2019-01-01,205
IRL,280,FF,2009-01-27,2019-02-01,240
IRL,280,FF,2009-01-27,2019-03-01,136
IRL,280,FF,2009-01-27,2019-04-01,164
IRL,280,FF,2009-01-27,2019-05-01,221
IRL,280,FF,2009-01-27,2019-06-01,155
IRL,280,FF,2009-01-27,2019-07-01,117
IRL,280,FF,2009-01-27,2019-08-01,71
IRL,280,FF,2009-01-27,2019-09-01,129
IRL,280,FF,2009-01-27,2019-10-01,120
IRL,280,FF,2009-01-27,2019-11-01,146
IRL,280,FF,2009-01-27,2019-12-01,90
IRL,280,FF,2009-01-27,2020-01-01,274
IRL,280,FF,2009-01-27,2020-02-01,140
IRL,280,FF,2009-01-27,2020-03-01,138
IRL,280,FF,2009-01-27,2020-04-01,157
IRL,280,FF,2009-01-27,2020-05-01,154
IRL,280,FF,2009-01-27,2020-06-01,146
IRL,280,FF,2009-01-27,2020-07-01,109
IRL,280,FF,2009-01-27,2020-08-01,59
IRL,280,FF,2009-01-27,2020-09-01,101
IRL,280,FF,2009-01-27,2020-10-01,123
IRL,280,FF,2009-01-27,2020-11-01,69
IRL,280,FF,2009-01-27,2020-12-01,85
IRL,280,FF,2009-01-27,2021-01-01,99
IRL,280,FF,2009-01-27,2021-02-01,161
