country_name_short,party_id,party_name_short,tw_page_created,week,tw_posts_n_weekly
FRA,2399,DLR|DLF,2013-05-24,2018-09-16,48
FRA,2399,DLR|DLF,2013-05-24,2018-09-23,90
FRA,2399,DLR|DLF,2013-05-24,2018-09-30,37
FRA,2399,DLR|DLF,2013-05-24,2018-10-07,33
FRA,2399,DLR|DLF,2013-05-24,2018-10-14,22
FRA,2399,DLR|DLF,2013-05-24,2018-10-21,56
FRA,2399,DLR|DLF,2013-05-24,2018-10-28,36
FRA,2399,DLR|DLF,2013-05-24,2018-11-04,32
FRA,2399,DLR|DLF,2013-05-24,2018-11-11,88
FRA,2399,DLR|DLF,2013-05-24,2018-11-18,67
FRA,2399,DLR|DLF,2013-05-24,2018-11-25,24
FRA,2399,DLR|DLF,2013-05-24,2018-12-02,124
FRA,2399,DLR|DLF,2013-05-24,2018-12-09,59
FRA,2399,DLR|DLF,2013-05-24,2018-12-16,44
FRA,2399,DLR|DLF,2013-05-24,2018-12-23,14
FRA,2399,DLR|DLF,2013-05-24,2018-12-30,43
FRA,2399,DLR|DLF,2013-05-24,2019-01-06,54
FRA,2399,DLR|DLF,2013-05-24,2019-01-13,67
FRA,2399,DLR|DLF,2013-05-24,2019-01-20,88
FRA,2399,DLR|DLF,2013-05-24,2019-01-27,28
FRA,2399,DLR|DLF,2013-05-24,2019-02-03,63
FRA,2399,DLR|DLF,2013-05-24,2019-02-10,77
FRA,2399,DLR|DLF,2013-05-24,2019-02-17,78
FRA,2399,DLR|DLF,2013-05-24,2019-02-24,100
FRA,2399,DLR|DLF,2013-05-24,2019-03-03,105
FRA,2399,DLR|DLF,2013-05-24,2019-03-10,63
FRA,2399,DLR|DLF,2013-05-24,2019-03-17,79
FRA,2399,DLR|DLF,2013-05-24,2019-03-24,43
FRA,2399,DLR|DLF,2013-05-24,2019-03-31,46
FRA,2399,DLR|DLF,2013-05-24,2019-04-07,112
FRA,2399,DLR|DLF,2013-05-24,2019-04-14,29
FRA,2399,DLR|DLF,2013-05-24,2019-04-21,51
FRA,2399,DLR|DLF,2013-05-24,2019-04-28,83
FRA,2399,DLR|DLF,2013-05-24,2019-05-05,57
FRA,2399,DLR|DLF,2013-05-24,2019-05-12,69
FRA,2399,DLR|DLF,2013-05-24,2019-05-19,168
FRA,2399,DLR|DLF,2013-05-24,2019-05-26,1
FRA,2399,DLR|DLF,2013-05-24,2019-06-02,6
FRA,2399,DLR|DLF,2013-05-24,2019-06-09,5
FRA,2399,DLR|DLF,2013-05-24,2019-06-16,8
FRA,2399,DLR|DLF,2013-05-24,2019-06-23,7
FRA,2399,DLR|DLF,2013-05-24,2019-06-30,9
FRA,2399,DLR|DLF,2013-05-24,2019-07-07,7
FRA,2399,DLR|DLF,2013-05-24,2019-07-14,5
FRA,2399,DLR|DLF,2013-05-24,2019-07-21,7
FRA,2399,DLR|DLF,2013-05-24,2019-07-28,2
FRA,2399,DLR|DLF,2013-05-24,2019-08-04,2
FRA,2399,DLR|DLF,2013-05-24,2019-08-11,2
FRA,2399,DLR|DLF,2013-05-24,2019-08-25,7
FRA,2399,DLR|DLF,2013-05-24,2019-09-01,7
FRA,2399,DLR|DLF,2013-05-24,2019-09-08,4
FRA,2399,DLR|DLF,2013-05-24,2019-09-15,6
FRA,2399,DLR|DLF,2013-05-24,2019-09-22,4
FRA,2399,DLR|DLF,2013-05-24,2019-09-29,4
FRA,2399,DLR|DLF,2013-05-24,2019-10-06,7
FRA,2399,DLR|DLF,2013-05-24,2019-10-13,4
FRA,2399,DLR|DLF,2013-05-24,2019-10-20,6
FRA,2399,DLR|DLF,2013-05-24,2019-10-27,12
FRA,2399,DLR|DLF,2013-05-24,2019-11-03,11
FRA,2399,DLR|DLF,2013-05-24,2019-11-10,9
FRA,2399,DLR|DLF,2013-05-24,2019-11-17,1
FRA,2399,DLR|DLF,2013-05-24,2019-11-24,9
FRA,2399,DLR|DLF,2013-05-24,2019-12-01,8
FRA,2399,DLR|DLF,2013-05-24,2019-12-08,5
FRA,2399,DLR|DLF,2013-05-24,2019-12-15,9
FRA,2399,DLR|DLF,2013-05-24,2019-12-22,6
FRA,2399,DLR|DLF,2013-05-24,2019-12-29,12
FRA,2399,DLR|DLF,2013-05-24,2020-01-05,5
FRA,2399,DLR|DLF,2013-05-24,2020-01-12,4
FRA,2399,DLR|DLF,2013-05-24,2020-01-19,12
FRA,2399,DLR|DLF,2013-05-24,2020-01-26,6
FRA,2399,DLR|DLF,2013-05-24,2020-02-02,5
FRA,2399,DLR|DLF,2013-05-24,2020-02-09,3
FRA,2399,DLR|DLF,2013-05-24,2020-02-16,3
FRA,2399,DLR|DLF,2013-05-24,2020-02-23,2
FRA,2399,DLR|DLF,2013-05-24,2020-03-01,3
FRA,2399,DLR|DLF,2013-05-24,2020-03-22,2
FRA,2399,DLR|DLF,2013-05-24,2020-03-29,5
FRA,2399,DLR|DLF,2013-05-24,2020-04-05,6
FRA,2399,DLR|DLF,2013-05-24,2020-04-12,5
FRA,2399,DLR|DLF,2013-05-24,2020-04-19,3
FRA,2399,DLR|DLF,2013-05-24,2020-04-26,5
FRA,2399,DLR|DLF,2013-05-24,2020-05-03,5
FRA,2399,DLR|DLF,2013-05-24,2020-05-10,3
FRA,2399,DLR|DLF,2013-05-24,2020-05-17,1
FRA,2399,DLR|DLF,2013-05-24,2020-05-24,4
FRA,2399,DLR|DLF,2013-05-24,2020-06-07,4
FRA,2399,DLR|DLF,2013-05-24,2020-06-14,2
FRA,2399,DLR|DLF,2013-05-24,2020-06-21,2
FRA,2399,DLR|DLF,2013-05-24,2020-06-28,2
FRA,2399,DLR|DLF,2013-05-24,2020-07-05,4
FRA,2399,DLR|DLF,2013-05-24,2020-07-12,4
FRA,2399,DLR|DLF,2013-05-24,2020-07-19,2
FRA,2399,DLR|DLF,2013-05-24,2020-07-26,2
FRA,2399,DLR|DLF,2013-05-24,2020-08-23,2
FRA,2399,DLR|DLF,2013-05-24,2020-08-30,3
FRA,2399,DLR|DLF,2013-05-24,2020-09-06,4
FRA,2399,DLR|DLF,2013-05-24,2020-09-13,3
FRA,2399,DLR|DLF,2013-05-24,2020-09-20,2
FRA,2399,DLR|DLF,2013-05-24,2020-09-27,6
FRA,2399,DLR|DLF,2013-05-24,2020-10-04,5
FRA,2399,DLR|DLF,2013-05-24,2020-10-11,2
FRA,2399,DLR|DLF,2013-05-24,2020-10-18,2
FRA,2399,DLR|DLF,2013-05-24,2020-10-25,3
FRA,2399,DLR|DLF,2013-05-24,2020-11-01,1
FRA,2399,DLR|DLF,2013-05-24,2020-11-08,1
FRA,2399,DLR|DLF,2013-05-24,2020-11-15,1
FRA,2399,DLR|DLF,2013-05-24,2020-11-22,4
FRA,2399,DLR|DLF,2013-05-24,2020-11-29,4
FRA,2399,DLR|DLF,2013-05-24,2020-12-06,2
FRA,2399,DLR|DLF,2013-05-24,2020-12-13,2
FRA,2399,DLR|DLF,2013-05-24,2020-12-20,2
FRA,2399,DLR|DLF,2013-05-24,2021-01-03,1
FRA,2399,DLR|DLF,2013-05-24,2021-01-10,1
FRA,2399,DLR|DLF,2013-05-24,2021-01-17,3
FRA,2399,DLR|DLF,2013-05-24,2021-01-24,1
FRA,2399,DLR|DLF,2013-05-24,2021-01-31,2
FRA,2399,DLR|DLF,2013-05-24,2021-02-07,1
FRA,2399,DLR|DLF,2013-05-24,2021-02-14,2
FRA,2399,DLR|DLF,2013-05-24,2021-02-21,5
FRA,2399,DLR|DLF,2013-05-24,2021-02-28,11
FRA,2399,DLR|DLF,2013-05-24,2021-03-07,3
FRA,2399,DLR|DLF,2013-05-24,2021-03-14,1
FRA,2399,DLR|DLF,2013-05-24,2021-03-28,2
FRA,2399,DLR|DLF,2013-05-24,2021-04-04,1
FRA,2399,DLR|DLF,2013-05-24,2021-04-11,1
FRA,2399,DLR|DLF,2013-05-24,2021-04-18,3
FRA,2399,DLR|DLF,2013-05-24,2021-04-25,4
FRA,2399,DLR|DLF,2013-05-24,2021-05-02,2
FRA,2399,DLR|DLF,2013-05-24,2021-05-09,4
FRA,2399,DLR|DLF,2013-05-24,2021-05-16,1
FRA,2399,DLR|DLF,2013-05-24,2021-05-23,3
FRA,2399,DLR|DLF,2013-05-24,2021-06-06,4
FRA,2399,DLR|DLF,2013-05-24,2021-06-13,6
FRA,2399,DLR|DLF,2013-05-24,2021-06-20,2
FRA,2399,DLR|DLF,2013-05-24,2021-06-27,3
FRA,2399,DLR|DLF,2013-05-24,2021-07-04,7
FRA,2399,DLR|DLF,2013-05-24,2021-07-11,4
FRA,2399,DLR|DLF,2013-05-24,2021-07-18,2
FRA,2399,DLR|DLF,2013-05-24,2021-07-25,5
FRA,2399,DLR|DLF,2013-05-24,2021-08-01,3
FRA,2399,DLR|DLF,2013-05-24,2021-08-08,1
FRA,2399,DLR|DLF,2013-05-24,2021-08-29,1
FRA,2399,DLR|DLF,2013-05-24,2021-09-05,2
FRA,2399,DLR|DLF,2013-05-24,2021-09-12,2
FRA,2399,DLR|DLF,2013-05-24,2021-09-19,1
FRA,2399,DLR|DLF,2013-05-24,2021-09-26,2
FRA,2399,DLR|DLF,2013-05-24,2021-10-10,2
FRA,2399,DLR|DLF,2013-05-24,2021-10-24,1
FRA,2399,DLR|DLF,2013-05-24,2021-11-14,1
FRA,2399,DLR|DLF,2013-05-24,2021-11-28,2
FRA,2399,DLR|DLF,2013-05-24,2021-12-26,2
FRA,2399,DLR|DLF,2013-05-24,2022-01-02,1
FRA,2399,DLR|DLF,2013-05-24,2022-01-23,1
FRA,2399,DLR|DLF,2013-05-24,2022-01-30,1
FRA,2399,DLR|DLF,2013-05-24,2022-03-27,3
FRA,2399,DLR|DLF,2013-05-24,2022-04-03,1
FRA,2399,DLR|DLF,2013-05-24,2022-04-10,2
FRA,2399,DLR|DLF,2013-05-24,2022-06-12,1
FRA,2399,DLR|DLF,2013-05-24,2022-06-19,3
FRA,2399,DLR|DLF,2013-05-24,2022-06-26,2
FRA,2399,DLR|DLF,2013-05-24,2022-07-03,1
FRA,2399,DLR|DLF,2013-05-24,2022-07-10,1
FRA,2399,DLR|DLF,2013-05-24,2022-07-17,2
FRA,2399,DLR|DLF,2013-05-24,2022-07-24,3
FRA,2399,DLR|DLF,2013-05-24,2022-07-31,1
FRA,2399,DLR|DLF,2013-05-24,2022-08-07,2
FRA,2399,DLR|DLF,2013-05-24,2022-08-21,3
FRA,2399,DLR|DLF,2013-05-24,2022-09-04,2
FRA,2399,DLR|DLF,2013-05-24,2022-10-02,1
FRA,2399,DLR|DLF,2013-05-24,2022-10-09,24
FRA,2399,DLR|DLF,2013-05-24,2022-10-16,8
FRA,2399,DLR|DLF,2013-05-24,2022-10-23,3
FRA,2399,DLR|DLF,2013-05-24,2022-11-06,1
FRA,2399,DLR|DLF,2013-05-24,2022-11-13,1
FRA,2399,DLR|DLF,2013-05-24,2022-12-04,6
FRA,2399,DLR|DLF,2013-05-24,2022-12-11,4
FRA,2643,REM|R,2016-04-06,2016-04-03,2
FRA,2643,REM|R,2016-04-06,2016-04-10,7
FRA,2643,REM|R,2016-04-06,2016-04-17,2
FRA,2643,REM|R,2016-04-06,2016-04-24,5
FRA,2643,REM|R,2016-04-06,2016-05-01,9
FRA,2643,REM|R,2016-04-06,2016-05-08,8
FRA,2643,REM|R,2016-04-06,2016-05-15,5
FRA,2643,REM|R,2016-04-06,2016-05-22,32
FRA,2643,REM|R,2016-04-06,2016-05-29,5
FRA,2643,REM|R,2016-04-06,2016-06-05,4
FRA,2643,REM|R,2016-04-06,2016-06-12,4
FRA,2643,REM|R,2016-04-06,2016-06-19,5
FRA,2643,REM|R,2016-04-06,2016-06-26,9
FRA,2643,REM|R,2016-04-06,2016-07-03,13
FRA,2643,REM|R,2016-04-06,2016-07-10,46
FRA,2643,REM|R,2016-04-06,2016-07-17,6
FRA,2643,REM|R,2016-04-06,2016-07-24,6
FRA,2643,REM|R,2016-04-06,2016-07-31,6
FRA,2643,REM|R,2016-04-06,2016-08-07,7
FRA,2643,REM|R,2016-04-06,2016-08-14,6
FRA,2643,REM|R,2016-04-06,2016-08-21,7
FRA,2643,REM|R,2016-04-06,2016-08-28,7
FRA,2643,REM|R,2016-04-06,2016-09-04,10
FRA,2643,REM|R,2016-04-06,2016-09-11,4
FRA,2643,REM|R,2016-04-06,2016-09-18,4
FRA,2643,REM|R,2016-04-06,2016-09-25,4
FRA,2643,REM|R,2016-04-06,2016-10-02,24
FRA,2643,REM|R,2016-04-06,2016-10-09,22
FRA,2643,REM|R,2016-04-06,2016-10-16,23
FRA,2643,REM|R,2016-04-06,2016-10-23,8
FRA,2643,REM|R,2016-04-06,2016-10-30,11
FRA,2643,REM|R,2016-04-06,2016-11-06,1
FRA,2643,REM|R,2016-04-06,2016-11-13,6
FRA,2643,REM|R,2016-04-06,2016-11-20,9
FRA,2643,REM|R,2016-04-06,2016-11-27,5
FRA,2643,REM|R,2016-04-06,2016-12-04,25
FRA,2643,REM|R,2016-04-06,2016-12-11,7
FRA,2643,REM|R,2016-04-06,2016-12-18,7
FRA,2643,REM|R,2016-04-06,2016-12-25,9
FRA,2643,REM|R,2016-04-06,2017-01-01,18
FRA,2643,REM|R,2016-04-06,2017-01-08,18
FRA,2643,REM|R,2016-04-06,2017-01-15,15
FRA,2643,REM|R,2016-04-06,2017-01-22,9
FRA,2643,REM|R,2016-04-06,2017-01-29,21
FRA,2643,REM|R,2016-04-06,2017-02-05,6
FRA,2643,REM|R,2016-04-06,2017-02-12,15
FRA,2643,REM|R,2016-04-06,2017-02-19,42
FRA,2643,REM|R,2016-04-06,2017-02-26,32
FRA,2643,REM|R,2016-04-06,2017-03-05,47
FRA,2643,REM|R,2016-04-06,2017-03-12,33
FRA,2643,REM|R,2016-04-06,2017-03-19,52
FRA,2643,REM|R,2016-04-06,2017-03-26,55
FRA,2643,REM|R,2016-04-06,2017-04-02,28
FRA,2643,REM|R,2016-04-06,2017-04-09,44
FRA,2643,REM|R,2016-04-06,2017-04-16,89
FRA,2643,REM|R,2016-04-06,2017-04-23,47
FRA,2643,REM|R,2016-04-06,2017-04-30,103
FRA,2643,REM|R,2016-04-06,2017-05-07,42
FRA,2643,REM|R,2016-04-06,2017-05-14,20
FRA,2643,REM|R,2016-04-06,2017-05-21,30
FRA,2643,REM|R,2016-04-06,2017-05-28,116
FRA,2643,REM|R,2016-04-06,2017-06-04,103
FRA,2643,REM|R,2016-04-06,2017-06-11,60
FRA,2643,REM|R,2016-04-06,2017-06-18,25
FRA,2643,REM|R,2016-04-06,2017-06-25,18
FRA,2643,REM|R,2016-04-06,2017-07-02,52
FRA,2643,REM|R,2016-04-06,2017-07-09,5
FRA,2643,REM|R,2016-04-06,2017-07-16,9
FRA,2643,REM|R,2016-04-06,2017-07-23,16
FRA,2643,REM|R,2016-04-06,2017-07-30,13
FRA,2643,REM|R,2016-04-06,2017-08-06,15
FRA,2643,REM|R,2016-04-06,2017-08-13,8
FRA,2643,REM|R,2016-04-06,2017-08-20,18
FRA,2643,REM|R,2016-04-06,2017-08-27,39
FRA,2643,REM|R,2016-04-06,2017-09-03,25
FRA,2643,REM|R,2016-04-06,2017-09-10,16
FRA,2643,REM|R,2016-04-06,2017-09-17,20
FRA,2643,REM|R,2016-04-06,2017-09-24,40
FRA,2643,REM|R,2016-04-06,2017-10-01,35
FRA,2643,REM|R,2016-04-06,2017-10-08,34
FRA,2643,REM|R,2016-04-06,2017-10-15,46
FRA,2643,REM|R,2016-04-06,2017-10-22,26
FRA,2643,REM|R,2016-04-06,2017-10-29,20
FRA,2643,REM|R,2016-04-06,2017-11-05,23
FRA,2643,REM|R,2016-04-06,2017-11-12,51
FRA,2643,REM|R,2016-04-06,2017-11-19,42
FRA,2643,REM|R,2016-04-06,2017-11-26,41
FRA,2643,REM|R,2016-04-06,2017-12-03,26
FRA,2643,REM|R,2016-04-06,2017-12-10,42
FRA,2643,REM|R,2016-04-06,2017-12-17,32
FRA,2643,REM|R,2016-04-06,2017-12-24,23
FRA,2643,REM|R,2016-04-06,2017-12-31,20
FRA,2643,REM|R,2016-04-06,2018-01-07,28
FRA,2643,REM|R,2016-04-06,2018-01-14,40
FRA,2643,REM|R,2016-04-06,2018-01-21,44
FRA,2643,REM|R,2016-04-06,2018-01-28,45
FRA,2643,REM|R,2016-04-06,2018-02-04,49
FRA,2643,REM|R,2016-04-06,2018-02-11,37
FRA,2643,REM|R,2016-04-06,2018-02-18,29
FRA,2643,REM|R,2016-04-06,2018-02-25,46
FRA,2643,REM|R,2016-04-06,2018-03-04,65
FRA,2643,REM|R,2016-04-06,2018-03-11,38
FRA,2643,REM|R,2016-04-06,2018-03-18,26
FRA,2643,REM|R,2016-04-06,2018-03-25,42
FRA,2643,REM|R,2016-04-06,2018-04-01,39
FRA,2643,REM|R,2016-04-06,2018-04-08,52
FRA,2643,REM|R,2016-04-06,2018-04-15,47
FRA,2643,REM|R,2016-04-06,2018-04-22,20
FRA,2643,REM|R,2016-04-06,2018-04-29,11
FRA,2643,REM|R,2016-04-06,2018-05-06,36
FRA,2643,REM|R,2016-04-06,2018-05-13,19
FRA,2643,REM|R,2016-04-06,2018-05-20,18
FRA,2643,REM|R,2016-04-06,2018-05-27,18
FRA,2643,REM|R,2016-04-06,2018-06-03,14
FRA,2643,REM|R,2016-04-06,2018-06-10,17
FRA,2643,REM|R,2016-04-06,2018-06-17,15
FRA,2643,REM|R,2016-04-06,2018-06-24,24
FRA,2643,REM|R,2016-04-06,2018-07-01,10
FRA,2643,REM|R,2016-04-06,2018-07-08,29
FRA,2643,REM|R,2016-04-06,2018-07-15,7
FRA,2643,REM|R,2016-04-06,2018-07-22,3
FRA,2643,REM|R,2016-04-06,2018-07-29,9
FRA,2643,REM|R,2016-04-06,2018-08-05,12
FRA,2643,REM|R,2016-04-06,2018-08-12,17
FRA,2643,REM|R,2016-04-06,2018-08-19,2
FRA,2643,REM|R,2016-04-06,2018-08-26,5
FRA,2643,REM|R,2016-04-06,2018-09-02,11
FRA,2643,REM|R,2016-04-06,2018-09-09,16
FRA,2643,REM|R,2016-04-06,2018-09-16,18
FRA,2643,REM|R,2016-04-06,2018-09-23,34
FRA,2643,REM|R,2016-04-06,2018-09-30,10
FRA,2643,REM|R,2016-04-06,2018-10-07,6
FRA,2643,REM|R,2016-04-06,2018-10-14,34
FRA,2643,REM|R,2016-04-06,2018-10-21,22
FRA,2643,REM|R,2016-04-06,2018-10-28,7
FRA,2643,REM|R,2016-04-06,2018-11-04,7
FRA,2643,REM|R,2016-04-06,2018-11-11,18
FRA,2643,REM|R,2016-04-06,2018-11-18,8
FRA,2643,REM|R,2016-04-06,2018-11-25,23
FRA,2643,REM|R,2016-04-06,2018-12-02,29
FRA,2643,REM|R,2016-04-06,2018-12-09,35
FRA,2643,REM|R,2016-04-06,2018-12-16,7
FRA,2643,REM|R,2016-04-06,2018-12-23,3
FRA,2643,REM|R,2016-04-06,2018-12-30,4
FRA,2643,REM|R,2016-04-06,2019-01-06,7
FRA,2643,REM|R,2016-04-06,2019-01-13,5
FRA,2643,REM|R,2016-04-06,2019-01-20,8
FRA,2643,REM|R,2016-04-06,2019-01-27,9
FRA,2643,REM|R,2016-04-06,2019-02-03,9
FRA,2643,REM|R,2016-04-06,2019-02-10,11
FRA,2643,REM|R,2016-04-06,2019-02-17,10
FRA,2643,REM|R,2016-04-06,2019-02-24,11
FRA,2643,REM|R,2016-04-06,2019-03-03,26
FRA,2643,REM|R,2016-04-06,2019-03-10,27
FRA,2643,REM|R,2016-04-06,2019-03-17,25
FRA,2643,REM|R,2016-04-06,2019-03-24,27
FRA,2643,REM|R,2016-04-06,2019-03-31,18
FRA,2643,REM|R,2016-04-06,2019-04-07,18
FRA,2643,REM|R,2016-04-06,2019-04-14,15
FRA,2643,REM|R,2016-04-06,2019-04-21,29
FRA,2643,REM|R,2016-04-06,2019-04-28,18
FRA,2643,REM|R,2016-04-06,2019-05-05,21
FRA,2643,REM|R,2016-04-06,2019-05-12,39
FRA,2643,REM|R,2016-04-06,2019-05-19,45
FRA,2643,REM|R,2016-04-06,2019-05-26,18
FRA,2643,REM|R,2016-04-06,2019-06-02,22
FRA,2643,REM|R,2016-04-06,2019-06-09,27
FRA,2643,REM|R,2016-04-06,2019-06-16,15
FRA,2643,REM|R,2016-04-06,2019-06-23,13
FRA,2643,REM|R,2016-04-06,2019-06-30,21
FRA,2643,REM|R,2016-04-06,2019-07-07,21
FRA,2643,REM|R,2016-04-06,2019-07-14,22
FRA,2643,REM|R,2016-04-06,2019-07-21,17
FRA,2643,REM|R,2016-04-06,2019-07-28,5
FRA,2643,REM|R,2016-04-06,2019-08-04,4
FRA,2643,REM|R,2016-04-06,2019-08-11,2
FRA,2643,REM|R,2016-04-06,2019-08-18,9
FRA,2643,REM|R,2016-04-06,2019-08-25,12
FRA,2643,REM|R,2016-04-06,2019-09-01,26
FRA,2643,REM|R,2016-04-06,2019-09-08,30
FRA,2643,REM|R,2016-04-06,2019-09-15,8
FRA,2643,REM|R,2016-04-06,2019-09-22,6
FRA,2643,REM|R,2016-04-06,2019-09-29,6
FRA,2643,REM|R,2016-04-06,2019-10-06,15
FRA,2643,REM|R,2016-04-06,2019-10-13,11
FRA,2643,REM|R,2016-04-06,2019-10-20,14
FRA,2643,REM|R,2016-04-06,2019-10-27,11
FRA,2643,REM|R,2016-04-06,2019-11-03,17
FRA,2643,REM|R,2016-04-06,2019-11-10,13
FRA,2643,REM|R,2016-04-06,2019-11-17,23
FRA,2643,REM|R,2016-04-06,2019-11-24,12
FRA,2643,REM|R,2016-04-06,2019-12-01,25
FRA,2643,REM|R,2016-04-06,2019-12-08,27
FRA,2643,REM|R,2016-04-06,2019-12-15,16
FRA,2643,REM|R,2016-04-06,2019-12-22,6
FRA,2643,REM|R,2016-04-06,2019-12-29,10
FRA,2643,REM|R,2016-04-06,2020-01-05,18
FRA,2643,REM|R,2016-04-06,2020-01-12,10
FRA,2643,REM|R,2016-04-06,2020-01-19,24
FRA,2643,REM|R,2016-04-06,2020-01-26,14
FRA,2643,REM|R,2016-04-06,2020-02-02,12
FRA,2643,REM|R,2016-04-06,2020-02-09,16
FRA,2643,REM|R,2016-04-06,2020-02-16,14
FRA,2643,REM|R,2016-04-06,2020-02-23,10
FRA,2643,REM|R,2016-04-06,2020-03-01,12
FRA,2643,REM|R,2016-04-06,2020-03-08,26
FRA,2643,REM|R,2016-04-06,2020-03-15,31
FRA,2643,REM|R,2016-04-06,2020-03-22,31
FRA,2643,REM|R,2016-04-06,2020-03-29,39
FRA,2643,REM|R,2016-04-06,2020-04-05,32
FRA,2643,REM|R,2016-04-06,2020-04-12,23
FRA,2643,REM|R,2016-04-06,2020-04-19,26
FRA,2643,REM|R,2016-04-06,2020-04-26,29
FRA,2643,REM|R,2016-04-06,2020-05-03,20
FRA,2643,REM|R,2016-04-06,2020-05-10,26
FRA,2643,REM|R,2016-04-06,2020-05-17,25
FRA,2643,REM|R,2016-04-06,2020-05-24,32
FRA,2643,REM|R,2016-04-06,2020-05-31,17
FRA,2643,REM|R,2016-04-06,2020-06-07,18
FRA,2643,REM|R,2016-04-06,2020-06-14,26
FRA,2643,REM|R,2016-04-06,2020-06-21,13
FRA,2643,REM|R,2016-04-06,2020-06-28,15
FRA,2643,REM|R,2016-04-06,2020-07-05,8
FRA,2643,REM|R,2016-04-06,2020-07-12,9
FRA,2643,REM|R,2016-04-06,2020-07-19,10
FRA,2643,REM|R,2016-04-06,2020-07-26,8
FRA,2643,REM|R,2016-04-06,2020-08-02,4
FRA,2643,REM|R,2016-04-06,2020-08-09,2
FRA,2643,REM|R,2016-04-06,2020-08-16,2
FRA,2643,REM|R,2016-04-06,2020-08-23,3
FRA,2643,REM|R,2016-04-06,2020-08-30,15
FRA,2643,REM|R,2016-04-06,2020-09-06,40
FRA,2643,REM|R,2016-04-06,2020-09-13,3
FRA,2643,REM|R,2016-04-06,2020-09-20,1
FRA,2643,REM|R,2016-04-06,2020-09-27,11
FRA,2643,REM|R,2016-04-06,2020-10-11,7
FRA,2643,REM|R,2016-04-06,2020-10-18,12
FRA,2643,REM|R,2016-04-06,2020-10-25,18
FRA,2643,REM|R,2016-04-06,2020-11-01,12
FRA,2643,REM|R,2016-04-06,2020-11-08,7
FRA,2643,REM|R,2016-04-06,2020-11-15,11
FRA,2643,REM|R,2016-04-06,2020-11-22,9
FRA,2643,REM|R,2016-04-06,2020-11-29,13
FRA,2643,REM|R,2016-04-06,2020-12-06,9
FRA,2643,REM|R,2016-04-06,2020-12-13,12
FRA,2643,REM|R,2016-04-06,2020-12-20,4
FRA,2643,REM|R,2016-04-06,2020-12-27,1
FRA,2643,REM|R,2016-04-06,2021-01-03,10
FRA,2643,REM|R,2016-04-06,2021-01-10,6
FRA,2643,REM|R,2016-04-06,2021-01-17,10
FRA,2643,REM|R,2016-04-06,2021-01-24,9
FRA,2643,REM|R,2016-04-06,2021-01-31,7
FRA,2643,REM|R,2016-04-06,2021-02-07,7
FRA,2643,REM|R,2016-04-06,2021-02-14,12
FRA,2643,REM|R,2016-04-06,2021-02-21,8
FRA,2643,REM|R,2016-04-06,2021-02-28,12
FRA,2643,REM|R,2016-04-06,2021-03-07,20
FRA,2643,REM|R,2016-04-06,2021-03-14,11
FRA,2643,REM|R,2016-04-06,2021-03-21,9
FRA,2643,REM|R,2016-04-06,2021-03-28,13
FRA,2643,REM|R,2016-04-06,2021-04-04,12
FRA,2643,REM|R,2016-04-06,2021-04-11,11
FRA,2643,REM|R,2016-04-06,2021-04-18,11
FRA,2643,REM|R,2016-04-06,2021-04-25,12
FRA,2643,REM|R,2016-04-06,2021-05-02,19
FRA,2643,REM|R,2016-04-06,2021-05-09,9
FRA,2643,REM|R,2016-04-06,2021-05-16,7
FRA,2643,REM|R,2016-04-06,2021-05-23,9
FRA,2643,REM|R,2016-04-06,2021-05-30,10
FRA,2643,REM|R,2016-04-06,2021-06-06,32
FRA,2643,REM|R,2016-04-06,2021-06-13,57
FRA,2643,REM|R,2016-04-06,2021-06-20,5
FRA,2643,REM|R,2016-04-06,2021-06-27,40
FRA,2643,REM|R,2016-04-06,2021-07-04,11
FRA,2643,REM|R,2016-04-06,2021-07-11,12
FRA,2643,REM|R,2016-04-06,2021-07-18,3
FRA,2643,REM|R,2016-04-06,2021-07-25,7
FRA,2643,REM|R,2016-04-06,2021-08-01,5
FRA,2643,REM|R,2016-04-06,2021-08-08,2
FRA,2643,REM|R,2016-04-06,2021-08-15,6
FRA,2643,REM|R,2016-04-06,2021-08-22,4
FRA,2643,REM|R,2016-04-06,2021-08-29,12
FRA,2643,REM|R,2016-04-06,2021-09-05,16
FRA,2643,REM|R,2016-04-06,2021-09-12,17
FRA,2643,REM|R,2016-04-06,2021-09-19,13
FRA,2643,REM|R,2016-04-06,2021-09-26,19
FRA,2643,REM|R,2016-04-06,2021-10-03,17
FRA,2643,REM|R,2016-04-06,2021-10-10,7
FRA,2643,REM|R,2016-04-06,2021-10-17,17
FRA,2643,REM|R,2016-04-06,2021-10-24,5
FRA,2643,REM|R,2016-04-06,2021-10-31,8
FRA,2643,REM|R,2016-04-06,2021-11-07,10
FRA,2643,REM|R,2016-04-06,2021-11-14,11
FRA,2643,REM|R,2016-04-06,2021-11-21,14
FRA,2643,REM|R,2016-04-06,2021-11-28,28
FRA,2643,REM|R,2016-04-06,2021-12-05,20
FRA,2643,REM|R,2016-04-06,2021-12-12,15
FRA,2643,REM|R,2016-04-06,2021-12-19,8
FRA,2643,REM|R,2016-04-06,2021-12-26,19
FRA,2643,REM|R,2016-04-06,2022-01-02,12
FRA,2643,REM|R,2016-04-06,2022-01-09,12
FRA,2643,REM|R,2016-04-06,2022-01-16,26
