country_name_short,party_id,party_name_short,fb_page_created,week,fb_posts_n_weekly,fb_videos_n_weekly,fb_images_n_weekly
GRC,1592,SYRIZA,2008-11-02,2009-12-13,2,0,0
GRC,1592,SYRIZA,2008-11-02,2009-12-20,2,0,0
GRC,1592,SYRIZA,2008-11-02,2009-12-27,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-01-10,4,0,0
GRC,1592,SYRIZA,2008-11-02,2010-01-24,3,0,0
GRC,1592,SYRIZA,2008-11-02,2010-01-31,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-02-07,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-02-14,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-02-21,3,0,0
GRC,1592,SYRIZA,2008-11-02,2010-02-28,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-03-14,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-03-21,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-03-28,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-04-04,3,0,0
GRC,1592,SYRIZA,2008-11-02,2010-04-11,4,0,0
GRC,1592,SYRIZA,2008-11-02,2010-04-18,2,0,0
GRC,1592,SYRIZA,2008-11-02,2010-04-25,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-05-02,4,0,0
GRC,1592,SYRIZA,2008-11-02,2010-05-09,2,0,0
GRC,1592,SYRIZA,2008-11-02,2010-05-16,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-05-23,2,0,0
GRC,1592,SYRIZA,2008-11-02,2010-05-30,2,0,0
GRC,1592,SYRIZA,2008-11-02,2010-06-13,3,0,0
GRC,1592,SYRIZA,2008-11-02,2010-06-20,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-08-29,3,0,0
GRC,1592,SYRIZA,2008-11-02,2010-10-03,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-10-10,1,0,0
GRC,1592,SYRIZA,2008-11-02,2010-10-17,1,0,0
GRC,1592,SYRIZA,2008-11-02,2011-09-25,1,0,0
GRC,1592,SYRIZA,2008-11-02,2011-10-30,2,1,0
GRC,1592,SYRIZA,2008-11-02,2011-12-11,2,0,1
GRC,1592,SYRIZA,2008-11-02,2012-03-25,1,0,0
GRC,1592,SYRIZA,2008-11-02,2012-04-01,2,0,0
GRC,1592,SYRIZA,2008-11-02,2012-04-15,4,1,0
GRC,1592,SYRIZA,2008-11-02,2012-04-22,15,1,0
GRC,1592,SYRIZA,2008-11-02,2012-04-29,27,0,0
GRC,1592,SYRIZA,2008-11-02,2012-05-06,19,0,0
GRC,1592,SYRIZA,2008-11-02,2012-05-13,12,0,0
GRC,1592,SYRIZA,2008-11-02,2012-05-20,11,0,0
GRC,1592,SYRIZA,2008-11-02,2012-05-27,8,0,0
GRC,1592,SYRIZA,2008-11-02,2012-06-03,11,0,0
GRC,1592,SYRIZA,2008-11-02,2012-06-10,46,1,0
GRC,1592,SYRIZA,2008-11-02,2012-06-17,5,0,0
GRC,1592,SYRIZA,2008-11-02,2012-06-24,1,0,0
GRC,1592,SYRIZA,2008-11-02,2012-07-01,1,0,0
GRC,1592,SYRIZA,2008-11-02,2012-08-19,1,0,0
GRC,1592,SYRIZA,2008-11-02,2012-08-26,3,1,1
GRC,1592,SYRIZA,2008-11-02,2012-09-02,2,1,0
GRC,1592,SYRIZA,2008-11-02,2012-09-16,1,0,0
GRC,1592,SYRIZA,2008-11-02,2012-10-07,1,0,0
GRC,1592,SYRIZA,2008-11-02,2012-10-28,1,0,0
GRC,1592,SYRIZA,2008-11-02,2012-11-04,3,1,0
GRC,1592,SYRIZA,2008-11-02,2012-11-11,4,0,0
GRC,1592,SYRIZA,2008-11-02,2012-11-25,2,0,0
GRC,1592,SYRIZA,2008-11-02,2012-12-30,1,0,0
GRC,1592,SYRIZA,2008-11-02,2013-01-13,1,0,0
GRC,1592,SYRIZA,2008-11-02,2013-03-10,1,0,0
GRC,1592,SYRIZA,2008-11-02,2013-04-14,1,0,0
GRC,1592,SYRIZA,2008-11-02,2013-05-19,2,0,0
GRC,1592,SYRIZA,2008-11-02,2013-06-02,1,0,0
GRC,1592,SYRIZA,2008-11-02,2013-06-09,4,0,0
GRC,1592,SYRIZA,2008-11-02,2013-06-23,2,0,0
GRC,1592,SYRIZA,2008-11-02,2013-06-30,1,0,0
GRC,1592,SYRIZA,2008-11-02,2013-07-14,1,0,0
GRC,1592,SYRIZA,2008-11-02,2013-09-08,2,0,0
GRC,1592,SYRIZA,2008-11-02,2013-10-06,1,0,0
GRC,1592,SYRIZA,2008-11-02,2013-10-13,2,0,0
GRC,1592,SYRIZA,2008-11-02,2013-10-20,1,0,0
GRC,1592,SYRIZA,2008-11-02,2013-10-27,2,0,0
GRC,1592,SYRIZA,2008-11-02,2013-11-03,4,0,0
GRC,1592,SYRIZA,2008-11-02,2013-11-10,2,0,0
GRC,1592,SYRIZA,2008-11-02,2013-11-17,5,0,0
GRC,1592,SYRIZA,2008-11-02,2013-11-24,13,0,1
GRC,1592,SYRIZA,2008-11-02,2013-12-01,13,0,0
GRC,1592,SYRIZA,2008-11-02,2013-12-08,17,0,0
GRC,1592,SYRIZA,2008-11-02,2013-12-15,9,0,0
GRC,1592,SYRIZA,2008-11-02,2013-12-22,4,0,0
GRC,1592,SYRIZA,2008-11-02,2013-12-29,2,0,1
GRC,1592,SYRIZA,2008-11-02,2014-01-05,6,0,0
GRC,1592,SYRIZA,2008-11-02,2014-01-12,11,0,0
GRC,1592,SYRIZA,2008-11-02,2014-01-19,7,0,0
GRC,1592,SYRIZA,2008-11-02,2014-01-26,6,0,0
GRC,1592,SYRIZA,2008-11-02,2014-02-02,7,0,0
GRC,1592,SYRIZA,2008-11-02,2014-02-09,9,0,0
GRC,1592,SYRIZA,2008-11-02,2014-02-16,2,0,0
GRC,1592,SYRIZA,2008-11-02,2014-03-02,24,0,0
GRC,1592,SYRIZA,2008-11-02,2014-03-09,77,0,2
GRC,1592,SYRIZA,2008-11-02,2014-03-16,26,0,2
GRC,1592,SYRIZA,2008-11-02,2014-03-23,7,0,4
GRC,1592,SYRIZA,2008-11-02,2014-03-30,17,0,10
GRC,1592,SYRIZA,2008-11-02,2014-04-06,14,0,7
GRC,1592,SYRIZA,2008-11-02,2014-04-13,19,0,7
GRC,1592,SYRIZA,2008-11-02,2014-04-20,11,0,7
GRC,1592,SYRIZA,2008-11-02,2014-04-27,27,0,19
GRC,1592,SYRIZA,2008-11-02,2014-05-04,23,0,14
GRC,1592,SYRIZA,2008-11-02,2014-05-11,18,0,8
GRC,1592,SYRIZA,2008-11-02,2014-05-18,42,1,17
GRC,1592,SYRIZA,2008-11-02,2014-05-25,6,0,4
GRC,1592,SYRIZA,2008-11-02,2014-06-01,5,0,5
GRC,1592,SYRIZA,2008-11-02,2014-06-08,8,0,3
GRC,1592,SYRIZA,2008-11-02,2014-06-22,4,0,3
GRC,1592,SYRIZA,2008-11-02,2014-06-29,4,0,2
GRC,1592,SYRIZA,2008-11-02,2014-07-06,3,0,1
GRC,1592,SYRIZA,2008-11-02,2014-07-13,4,0,1
GRC,1592,SYRIZA,2008-11-02,2014-07-20,4,0,2
GRC,1592,SYRIZA,2008-11-02,2014-08-03,3,0,0
GRC,1592,SYRIZA,2008-11-02,2014-08-10,2,0,0
GRC,1592,SYRIZA,2008-11-02,2014-08-17,4,0,0
GRC,1592,SYRIZA,2008-11-02,2014-08-24,1,0,1
GRC,1592,SYRIZA,2008-11-02,2014-08-31,2,0,2
GRC,1592,SYRIZA,2008-11-02,2014-09-07,1,0,1
GRC,1592,SYRIZA,2008-11-02,2014-09-14,2,0,2
GRC,1592,SYRIZA,2008-11-02,2014-10-05,2,0,0
GRC,1592,SYRIZA,2008-11-02,2014-10-12,1,0,1
GRC,1592,SYRIZA,2008-11-02,2014-10-19,5,0,0
GRC,1592,SYRIZA,2008-11-02,2014-10-26,4,0,2
GRC,1592,SYRIZA,2008-11-02,2014-11-09,1,0,1
GRC,1592,SYRIZA,2008-11-02,2014-11-16,1,0,0
GRC,1592,SYRIZA,2008-11-02,2014-11-23,3,0,2
GRC,1592,SYRIZA,2008-11-02,2014-11-30,4,0,2
GRC,1592,SYRIZA,2008-11-02,2014-12-07,4,0,2
GRC,1592,SYRIZA,2008-11-02,2014-12-14,3,0,3
GRC,1592,SYRIZA,2008-11-02,2014-12-21,2,0,1
GRC,1592,SYRIZA,2008-11-02,2014-12-28,6,0,3
GRC,1592,SYRIZA,2008-11-02,2015-01-04,16,0,7
GRC,1592,SYRIZA,2008-11-02,2015-01-11,25,0,6
GRC,1592,SYRIZA,2008-11-02,2015-01-18,27,2,11
GRC,1592,SYRIZA,2008-11-02,2015-01-25,7,0,1
GRC,1592,SYRIZA,2008-11-02,2015-02-01,4,0,0
GRC,1592,SYRIZA,2008-11-02,2015-02-15,1,0,0
GRC,1592,SYRIZA,2008-11-02,2015-02-22,1,0,0
GRC,1592,SYRIZA,2008-11-02,2015-03-22,1,0,0
GRC,1592,SYRIZA,2008-11-02,2015-03-29,4,0,0
GRC,1592,SYRIZA,2008-11-02,2015-04-05,1,0,0
GRC,1592,SYRIZA,2008-11-02,2015-04-12,5,0,0
GRC,1592,SYRIZA,2008-11-02,2015-04-19,18,0,0
GRC,1592,SYRIZA,2008-11-02,2015-04-26,7,0,0
GRC,1592,SYRIZA,2008-11-02,2015-05-03,3,0,0
GRC,1592,SYRIZA,2008-11-02,2015-05-10,8,0,1
GRC,1592,SYRIZA,2008-11-02,2015-05-17,11,0,7
GRC,1592,SYRIZA,2008-11-02,2015-05-24,15,0,8
GRC,1592,SYRIZA,2008-11-02,2015-05-31,7,0,1
GRC,1592,SYRIZA,2008-11-02,2015-06-07,8,0,0
GRC,1592,SYRIZA,2008-11-02,2015-06-14,7,0,0
GRC,1592,SYRIZA,2008-11-02,2015-06-21,8,0,1
GRC,1592,SYRIZA,2008-11-02,2015-06-28,33,13,4
GRC,1592,SYRIZA,2008-11-02,2015-07-05,7,2,1
GRC,1592,SYRIZA,2008-11-02,2015-07-12,1,0,0
GRC,1592,SYRIZA,2008-11-02,2015-07-19,4,0,0
GRC,1592,SYRIZA,2008-11-02,2015-07-26,5,0,0
GRC,1592,SYRIZA,2008-11-02,2015-08-02,4,0,0
GRC,1592,SYRIZA,2008-11-02,2015-08-09,1,0,0
GRC,1592,SYRIZA,2008-11-02,2015-08-16,1,0,0
GRC,1592,SYRIZA,2008-11-02,2015-08-23,7,0,1
GRC,1592,SYRIZA,2008-11-02,2015-08-30,33,5,14
GRC,1592,SYRIZA,2008-11-02,2015-09-06,34,8,21
GRC,1592,SYRIZA,2008-11-02,2015-09-13,29,11,15
GRC,1592,SYRIZA,2008-11-02,2015-09-20,6,1,5
GRC,1592,SYRIZA,2008-11-02,2015-09-27,5,0,2
GRC,1592,SYRIZA,2008-11-02,2015-10-04,9,0,3
GRC,1592,SYRIZA,2008-11-02,2015-10-11,11,0,5
GRC,1592,SYRIZA,2008-11-02,2015-10-18,9,0,1
GRC,1592,SYRIZA,2008-11-02,2015-10-25,7,0,3
GRC,1592,SYRIZA,2008-11-02,2015-11-01,7,0,1
GRC,1592,SYRIZA,2008-11-02,2015-11-08,10,0,1
GRC,1592,SYRIZA,2008-11-02,2015-11-15,14,0,3
GRC,1592,SYRIZA,2008-11-02,2015-11-22,9,0,4
GRC,1592,SYRIZA,2008-11-02,2015-11-29,5,0,1
GRC,1592,SYRIZA,2008-11-02,2015-12-06,10,0,3
GRC,1592,SYRIZA,2008-11-02,2015-12-13,16,0,6
GRC,1592,SYRIZA,2008-11-02,2015-12-20,3,0,0
GRC,1592,SYRIZA,2008-11-02,2015-12-27,4,0,1
GRC,1592,SYRIZA,2008-11-02,2016-01-03,16,0,1
GRC,1592,SYRIZA,2008-11-02,2016-01-10,21,0,1
GRC,1592,SYRIZA,2008-11-02,2016-01-17,14,8,1
GRC,1592,SYRIZA,2008-11-02,2016-01-24,17,6,1
GRC,1592,SYRIZA,2008-11-02,2016-01-31,22,0,7
GRC,1592,SYRIZA,2008-11-02,2016-02-07,10,0,1
GRC,1592,SYRIZA,2008-11-02,2016-02-14,22,1,6
GRC,1592,SYRIZA,2008-11-02,2016-02-21,27,0,2
GRC,1592,SYRIZA,2008-11-02,2016-02-28,18,0,0
GRC,1592,SYRIZA,2008-11-02,2016-03-06,23,0,1
GRC,1592,SYRIZA,2008-11-02,2016-03-13,14,0,6
GRC,1592,SYRIZA,2008-11-02,2016-03-20,15,0,1
GRC,1592,SYRIZA,2008-11-02,2016-03-27,12,2,3
GRC,1592,SYRIZA,2008-11-02,2016-04-03,13,0,2
GRC,1592,SYRIZA,2008-11-02,2016-04-10,16,1,6
GRC,1592,SYRIZA,2008-11-02,2016-04-17,20,5,3
GRC,1592,SYRIZA,2008-11-02,2016-04-24,18,9,2
GRC,1592,SYRIZA,2008-11-02,2016-05-01,11,3,1
GRC,1592,SYRIZA,2008-11-02,2016-05-08,29,1,13
GRC,1592,SYRIZA,2008-11-02,2016-05-15,22,1,8
GRC,1592,SYRIZA,2008-11-02,2016-05-22,17,0,3
GRC,1592,SYRIZA,2008-11-02,2016-05-29,18,2,6
GRC,1592,SYRIZA,2008-11-02,2016-06-05,32,0,4
GRC,1592,SYRIZA,2008-11-02,2016-06-12,28,0,5
GRC,1592,SYRIZA,2008-11-02,2016-06-19,30,1,2
GRC,1592,SYRIZA,2008-11-02,2016-06-26,39,3,3
GRC,1592,SYRIZA,2008-11-02,2016-07-03,24,0,0
GRC,1592,SYRIZA,2008-11-02,2016-07-10,27,1,1
GRC,1592,SYRIZA,2008-11-02,2016-07-17,13,1,0
GRC,1592,SYRIZA,2008-11-02,2016-07-24,14,0,2
GRC,1592,SYRIZA,2008-11-02,2016-07-31,14,1,1
GRC,1592,SYRIZA,2008-11-02,2016-08-07,1,0,0
GRC,1592,SYRIZA,2008-11-02,2016-08-14,4,0,0
GRC,1592,SYRIZA,2008-11-02,2016-08-21,1,0,0
GRC,1592,SYRIZA,2008-11-02,2016-08-28,5,0,1
GRC,1592,SYRIZA,2008-11-02,2016-09-04,26,0,10
GRC,1592,SYRIZA,2008-11-02,2016-09-11,30,3,6
GRC,1592,SYRIZA,2008-11-02,2016-09-18,33,3,2
GRC,1592,SYRIZA,2008-11-02,2016-09-25,33,0,8
GRC,1592,SYRIZA,2008-11-02,2016-10-02,30,0,1
GRC,1592,SYRIZA,2008-11-02,2016-10-09,51,13,24
GRC,1592,SYRIZA,2008-11-02,2016-10-16,21,0,4
GRC,1592,SYRIZA,2008-11-02,2016-10-23,22,0,3
GRC,1592,SYRIZA,2008-11-02,2016-10-30,23,0,1
GRC,1592,SYRIZA,2008-11-02,2016-11-06,21,1,0
GRC,1592,SYRIZA,2008-11-02,2016-11-13,28,2,2
GRC,1592,SYRIZA,2008-11-02,2016-11-20,19,4,3
GRC,1592,SYRIZA,2008-11-02,2016-11-27,19,5,1
GRC,1592,SYRIZA,2008-11-02,2016-12-04,23,5,4
GRC,1592,SYRIZA,2008-11-02,2016-12-11,32,2,3
GRC,1592,SYRIZA,2008-11-02,2016-12-18,17,2,2
GRC,1592,SYRIZA,2008-11-02,2016-12-25,11,0,1
GRC,1592,SYRIZA,2008-11-02,2017-01-01,12,3,0
GRC,1592,SYRIZA,2008-11-02,2017-01-08,17,0,0
GRC,1592,SYRIZA,2008-11-02,2017-01-15,25,0,1
GRC,1592,SYRIZA,2008-11-02,2017-01-22,42,4,10
GRC,1592,SYRIZA,2008-11-02,2017-01-29,59,7,18
GRC,1592,SYRIZA,2008-11-02,2017-02-05,32,3,8
GRC,1592,SYRIZA,2008-11-02,2017-02-12,44,3,3
GRC,1592,SYRIZA,2008-11-02,2017-02-19,38,10,4
GRC,1592,SYRIZA,2008-11-02,2017-02-26,28,4,0
GRC,1592,SYRIZA,2008-11-02,2017-03-05,40,5,5
GRC,1592,SYRIZA,2008-11-02,2017-03-12,34,3,1
GRC,1592,SYRIZA,2008-11-02,2017-03-19,34,1,6
GRC,1592,SYRIZA,2008-11-02,2017-03-26,43,4,2
GRC,1592,SYRIZA,2008-11-02,2017-04-02,41,2,2
GRC,1592,SYRIZA,2008-11-02,2017-04-09,19,2,1
GRC,1592,SYRIZA,2008-11-02,2017-04-16,13,1,0
GRC,1592,SYRIZA,2008-11-02,2017-04-23,27,2,3
GRC,1592,SYRIZA,2008-11-02,2017-04-30,26,4,2
GRC,1592,SYRIZA,2008-11-02,2017-05-07,32,1,8
GRC,1592,SYRIZA,2008-11-02,2017-05-14,27,8,4
GRC,1592,SYRIZA,2008-11-02,2017-05-21,32,0,5
GRC,1592,SYRIZA,2008-11-02,2017-05-28,28,0,7
GRC,1592,SYRIZA,2008-11-02,2017-06-04,24,1,4
GRC,1592,SYRIZA,2008-11-02,2017-06-11,25,1,5
GRC,1592,SYRIZA,2008-11-02,2017-06-18,28,3,3
GRC,1592,SYRIZA,2008-11-02,2017-06-25,23,0,2
GRC,1592,SYRIZA,2008-11-02,2017-07-02,23,5,3
GRC,1592,SYRIZA,2008-11-02,2017-07-09,17,2,3
GRC,1592,SYRIZA,2008-11-02,2017-07-16,27,1,2
GRC,1592,SYRIZA,2008-11-02,2017-07-23,33,3,5
GRC,1592,SYRIZA,2008-11-02,2017-07-30,15,3,1
GRC,1592,SYRIZA,2008-11-02,2017-08-06,6,0,1
GRC,1592,SYRIZA,2008-11-02,2017-08-13,8,0,1
GRC,1592,SYRIZA,2008-11-02,2017-08-20,9,0,1
GRC,1592,SYRIZA,2008-11-02,2017-08-27,14,0,2
GRC,1592,SYRIZA,2008-11-02,2017-09-03,22,3,2
GRC,1592,SYRIZA,2008-11-02,2017-09-10,27,5,2
GRC,1592,SYRIZA,2008-11-02,2017-09-17,27,4,3
GRC,1592,SYRIZA,2008-11-02,2017-09-24,26,2,3
GRC,1592,SYRIZA,2008-11-02,2017-10-01,24,1,6
GRC,1592,SYRIZA,2008-11-02,2017-10-08,36,5,5
GRC,1592,SYRIZA,2008-11-02,2017-10-15,16,0,3
GRC,1592,SYRIZA,2008-11-02,2017-10-22,26,3,6
GRC,1592,SYRIZA,2008-11-02,2017-10-29,33,3,4
GRC,1592,SYRIZA,2008-11-02,2017-11-05,37,2,11
GRC,1592,SYRIZA,2008-11-02,2017-11-12,24,4,3
GRC,1592,SYRIZA,2008-11-02,2017-11-19,28,2,10
GRC,1592,SYRIZA,2008-11-02,2017-11-26,20,2,5
GRC,1592,SYRIZA,2008-11-02,2017-12-03,23,1,8
GRC,1592,SYRIZA,2008-11-02,2017-12-10,21,2,5
GRC,1592,SYRIZA,2008-11-02,2017-12-17,30,9,3
GRC,1592,SYRIZA,2008-11-02,2017-12-24,5,0,1
GRC,1592,SYRIZA,2008-11-02,2017-12-31,8,0,1
GRC,1592,SYRIZA,2008-11-02,2018-01-07,17,1,4
GRC,1592,SYRIZA,2008-11-02,2018-01-14,21,2,5
GRC,1592,SYRIZA,2008-11-02,2018-01-21,35,9,6
GRC,1592,SYRIZA,2008-11-02,2018-01-28,20,2,7
GRC,1592,SYRIZA,2008-11-02,2018-02-04,28,6,7
GRC,1592,SYRIZA,2008-11-02,2018-02-11,33,5,15
GRC,1592,SYRIZA,2008-11-02,2018-02-18,27,3,16
GRC,1592,SYRIZA,2008-11-02,2018-02-25,40,1,18
GRC,1592,SYRIZA,2008-11-02,2018-03-04,55,7,22
GRC,1592,SYRIZA,2008-11-02,2018-03-11,50,10,23
GRC,1592,SYRIZA,2008-11-02,2018-03-18,58,2,28
GRC,1592,SYRIZA,2008-11-02,2018-03-25,47,3,16
GRC,1592,SYRIZA,2008-11-02,2018-04-01,21,5,6
GRC,1592,SYRIZA,2008-11-02,2018-04-08,30,1,11
GRC,1592,SYRIZA,2008-11-02,2018-04-15,46,6,18
GRC,1592,SYRIZA,2008-11-02,2018-04-22,46,1,22
GRC,1592,SYRIZA,2008-11-02,2018-04-29,45,5,15
GRC,1592,SYRIZA,2008-11-02,2018-05-06,40,2,16
GRC,1592,SYRIZA,2008-11-02,2018-05-13,47,9,24
GRC,1592,SYRIZA,2008-11-02,2018-05-20,40,8,23
GRC,1592,SYRIZA,2008-11-02,2018-05-27,33,4,16
GRC,1592,SYRIZA,2008-11-02,2018-06-03,58,7,32
GRC,1592,SYRIZA,2008-11-02,2018-06-10,45,11,18
GRC,1592,SYRIZA,2008-11-02,2018-06-17,44,6,25
GRC,1592,SYRIZA,2008-11-02,2018-06-24,42,8,21
GRC,1592,SYRIZA,2008-11-02,2018-07-01,53,9,32
GRC,1592,SYRIZA,2008-11-02,2018-07-08,49,7,25
GRC,1592,SYRIZA,2008-11-02,2018-07-15,39,6,25
GRC,1592,SYRIZA,2008-11-02,2018-07-22,20,6,4
GRC,1592,SYRIZA,2008-11-02,2018-07-29,7,2,2
GRC,1592,SYRIZA,2008-11-02,2018-08-05,16,2,9
GRC,1592,SYRIZA,2008-11-02,2018-08-12,8,1,5
GRC,1592,SYRIZA,2008-11-02,2018-08-19,30,3,24
GRC,1592,SYRIZA,2008-11-02,2018-08-26,22,4,10
GRC,1592,SYRIZA,2008-11-02,2018-09-02,27,6,14
GRC,1592,SYRIZA,2008-11-02,2018-09-09,27,4,14
GRC,1592,SYRIZA,2008-11-02,2018-09-16,32,1,20
GRC,1592,SYRIZA,2008-11-02,2018-09-23,30,5,11
GRC,1592,SYRIZA,2008-11-02,2018-09-30,17,1,9
GRC,1592,SYRIZA,2008-11-02,2018-10-07,37,2,22
GRC,1592,SYRIZA,2008-11-02,2018-10-14,27,1,16
GRC,1592,SYRIZA,2008-11-02,2018-10-21,24,2,13
GRC,1592,SYRIZA,2008-11-02,2018-10-28,21,1,9
GRC,1592,SYRIZA,2008-11-02,2018-11-04,32,3,20
GRC,1592,SYRIZA,2008-11-02,2018-11-11,34,3,26
GRC,1592,SYRIZA,2008-11-02,2018-11-18,46,4,36
GRC,1592,SYRIZA,2008-11-02,2018-11-25,51,2,36
GRC,1592,SYRIZA,2008-11-02,2018-12-02,43,2,38
GRC,1592,SYRIZA,2008-11-02,2018-12-09,53,6,33
GRC,1592,SYRIZA,2008-11-02,2018-12-16,24,1,18
GRC,1592,SYRIZA,2008-11-02,2018-12-23,7,1,2
GRC,1592,SYRIZA,2008-11-02,2018-12-30,7,0,3
GRC,1592,SYRIZA,2008-11-02,2019-01-06,22,2,12
GRC,1592,SYRIZA,2008-11-02,2019-01-13,36,6,18
GRC,1592,SYRIZA,2008-11-02,2019-01-20,28,2,15
GRC,1592,SYRIZA,2008-11-02,2019-01-27,37,2,23
GRC,1592,SYRIZA,2008-11-02,2019-02-03,27,1,16
GRC,1592,SYRIZA,2008-11-02,2019-02-10,24,5,8
GRC,1592,SYRIZA,2008-11-02,2019-02-17,40,2,29
GRC,1592,SYRIZA,2008-11-02,2019-02-24,38,2,25
GRC,1592,SYRIZA,2008-11-02,2019-03-03,33,5,24
GRC,1592,SYRIZA,2008-11-02,2019-03-10,42,6,21
GRC,1592,SYRIZA,2008-11-02,2019-03-17,37,2,26
GRC,1592,SYRIZA,2008-11-02,2019-03-24,48,2,37
GRC,1592,SYRIZA,2008-11-02,2019-03-31,58,9,43
GRC,1592,SYRIZA,2008-11-02,2019-04-07,47,5,30
GRC,1592,SYRIZA,2008-11-02,2019-04-14,63,6,42
GRC,1592,SYRIZA,2008-11-02,2019-04-21,24,4,12
GRC,1592,SYRIZA,2008-11-02,2019-04-28,32,3,23
GRC,1592,SYRIZA,2008-11-02,2019-05-05,71,10,41
GRC,1592,SYRIZA,2008-11-02,2019-05-12,137,19,100
GRC,1592,SYRIZA,2008-11-02,2019-05-19,84,25,47
GRC,1592,SYRIZA,2008-11-02,2019-05-26,17,4,5
GRC,1592,SYRIZA,2008-11-02,2019-06-02,25,5,6
GRC,1592,SYRIZA,2008-11-02,2019-06-09,33,8,10
GRC,1592,SYRIZA,2008-11-02,2019-06-16,42,18,9
GRC,1592,SYRIZA,2008-11-02,2019-06-23,77,41,21
GRC,1592,SYRIZA,2008-11-02,2019-06-30,80,30,34
GRC,1592,SYRIZA,2008-11-02,2019-07-07,23,3,10
GRC,1592,SYRIZA,2008-11-02,2019-07-14,24,2,7
GRC,1592,SYRIZA,2008-11-02,2019-07-21,21,1,5
GRC,1592,SYRIZA,2008-11-02,2019-07-28,12,0,2
GRC,1592,SYRIZA,2008-11-02,2019-08-04,15,4,5
GRC,1592,SYRIZA,2008-11-02,2019-08-11,9,0,1
GRC,1592,SYRIZA,2008-11-02,2019-08-18,14,0,1
GRC,1592,SYRIZA,2008-11-02,2019-08-25,24,0,8
GRC,1592,SYRIZA,2008-11-02,2019-09-01,21,1,12
GRC,1592,SYRIZA,2008-11-02,2019-09-08,38,6,13
GRC,1592,SYRIZA,2008-11-02,2019-09-15,26,4,7
GRC,1592,SYRIZA,2008-11-02,2019-09-22,22,3,8
GRC,1592,SYRIZA,2008-11-02,2019-09-29,24,6,10
GRC,1592,SYRIZA,2008-11-02,2019-10-06,13,4,3
GRC,1592,SYRIZA,2008-11-02,2019-10-13,36,7,17
GRC,1592,SYRIZA,2008-11-02,2019-10-20,35,9,12
GRC,1592,SYRIZA,2008-11-02,2019-10-27,26,7,8
GRC,1592,SYRIZA,2008-11-02,2019-11-03,26,4,14
GRC,1592,SYRIZA,2008-11-02,2019-11-10,36,10,17
GRC,1592,SYRIZA,2008-11-02,2019-11-17,27,7,12
GRC,1592,SYRIZA,2008-11-02,2019-11-24,38,10,14
GRC,1592,SYRIZA,2008-11-02,2019-12-01,41,11,22
GRC,1592,SYRIZA,2008-11-02,2019-12-08,42,8,30
GRC,1592,SYRIZA,2008-11-02,2019-12-15,106,11,93
GRC,1592,SYRIZA,2008-11-02,2019-12-22,14,5,8
GRC,1592,SYRIZA,2008-11-02,2019-12-29,18,3,13
GRC,1592,SYRIZA,2008-11-02,2020-01-05,12,4,8
GRC,1592,SYRIZA,2008-11-02,2020-01-12,34,5,25
GRC,1592,SYRIZA,2008-11-02,2020-01-19,36,7,26
GRC,1592,SYRIZA,2008-11-02,2020-01-26,26,8,17
GRC,1592,SYRIZA,2008-11-02,2020-02-02,29,8,19
GRC,1592,SYRIZA,2008-11-02,2020-02-09,35,13,21
GRC,1592,SYRIZA,2008-11-02,2020-02-16,50,13,31
GRC,1592,SYRIZA,2008-11-02,2020-02-23,31,10,19
GRC,1592,SYRIZA,2008-11-02,2020-03-01,25,8,15
GRC,1592,SYRIZA,2008-11-02,2020-03-08,30,7,18
GRC,1592,SYRIZA,2008-11-02,2020-03-15,44,18,24
GRC,1592,SYRIZA,2008-11-02,2020-03-22,51,13,37
GRC,1592,SYRIZA,2008-11-02,2020-03-29,41,13,24
GRC,1592,SYRIZA,2008-11-02,2020-04-05,55,17,36
GRC,1592,SYRIZA,2008-11-02,2020-04-12,49,19,26
GRC,1592,SYRIZA,2008-11-02,2020-04-19,38,16,18
GRC,1592,SYRIZA,2008-11-02,2020-04-26,52,25,24
GRC,1592,SYRIZA,2008-11-02,2020-05-03,52,19,30
GRC,1592,SYRIZA,2008-11-02,2020-05-10,35,11,22
GRC,1592,SYRIZA,2008-11-02,2020-05-17,31,9,20
GRC,1592,SYRIZA,2008-11-02,2020-05-24,28,9,18
GRC,1592,SYRIZA,2008-11-02,2020-05-31,43,14,24
GRC,1592,SYRIZA,2008-11-02,2020-06-07,37,14,23
GRC,1592,SYRIZA,2008-11-02,2020-06-14,45,12,30
GRC,1592,SYRIZA,2008-11-02,2020-06-21,42,17,19
GRC,1592,SYRIZA,2008-11-02,2020-06-28,29,11,10
GRC,1592,SYRIZA,2008-11-02,2020-07-05,52,19,30
GRC,1592,SYRIZA,2008-11-02,2020-07-12,30,11,19
GRC,1592,SYRIZA,2008-11-02,2020-07-19,33,9,23
