country_name_short,party_id,party_name_short,insta_page_created,day,insta_posts_n_daily,insta_type_img_n_daily,insta_type_vid_n_daily,insta_type_car_n_daily
FIN,200,SP|P,2018-03-08,2023-05-26,2,2,0,0
FIN,200,SP|P,2018-03-08,2023-05-27,2,2,0,0
FIN,200,SP|P,2018-03-08,2023-06-02,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-06-07,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-06-14,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-06-15,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-06-16,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-06-18,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-06-19,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-08-12,5,5,0,0
FIN,200,SP|P,2018-03-08,2023-08-13,1,0,0,1
FIN,200,SP|P,2018-03-08,2023-08-21,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-08-22,2,0,0,2
FIN,200,SP|P,2018-03-08,2023-09-08,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-09-19,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-09-21,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-09-22,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-09-24,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-09-26,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-10-04,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-10-08,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-10-10,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-10-11,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-10-15,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-10-16,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-10-19,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-10-22,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-10-23,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-10-29,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-10-30,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-10-31,2,2,0,0
FIN,200,SP|P,2018-03-08,2023-11-03,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-11-08,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-11-13,3,2,1,0
FIN,200,SP|P,2018-03-08,2023-11-14,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-11-16,2,1,1,0
FIN,200,SP|P,2018-03-08,2023-11-17,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-11-20,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-11-21,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-11-22,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-11-23,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-11-24,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-11-27,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-11-28,2,1,1,0
FIN,200,SP|P,2018-03-08,2023-11-29,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-11-30,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-12-01,2,0,2,0
FIN,200,SP|P,2018-03-08,2023-12-04,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-12-06,2,1,1,0
FIN,200,SP|P,2018-03-08,2023-12-07,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-12-13,2,2,0,0
FIN,200,SP|P,2018-03-08,2023-12-14,2,1,0,1
FIN,200,SP|P,2018-03-08,2023-12-15,1,0,1,0
FIN,200,SP|P,2018-03-08,2023-12-21,1,1,0,0
FIN,200,SP|P,2018-03-08,2023-12-24,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-01-02,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-05,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-07,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-10,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-11,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-13,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-14,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-15,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-01-17,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-01-18,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-19,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-21,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-22,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-01-23,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-01-24,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-01-25,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-01-26,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-01-27,2,0,1,1
FIN,200,SP|P,2018-03-08,2024-01-28,4,4,0,0
FIN,200,SP|P,2018-03-08,2024-02-19,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-02-20,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-02-26,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-03-06,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-03-18,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-03-20,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-03-22,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-04-05,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-04-09,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-04-14,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-04-15,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-04-16,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-04-17,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-04-19,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-04-22,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-04-24,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-04-25,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-01,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-02,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-03,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-05,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-08,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-10,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-13,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-15,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-19,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-05-20,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-21,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-05-23,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-24,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-05-27,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-28,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-05-30,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-05-31,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-06-04,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-06-06,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-06-07,3,0,3,0
FIN,200,SP|P,2018-03-08,2024-06-08,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-06-09,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-06-15,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-06-26,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-06-27,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-06-29,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-07-03,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-07-05,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-07-12,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-07-13,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-08-07,3,1,2,0
FIN,200,SP|P,2018-03-08,2024-08-08,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-08-09,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-08-12,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-08-20,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-08-21,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-08-22,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-08-24,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-08-26,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-08-28,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-08-29,1,0,0,1
FIN,200,SP|P,2018-03-08,2024-09-02,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-09-03,5,5,0,0
FIN,200,SP|P,2018-03-08,2024-09-04,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-09-05,4,0,4,0
FIN,200,SP|P,2018-03-08,2024-09-06,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-09-09,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-09-10,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-09-11,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-09-14,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-09-15,3,0,3,0
FIN,200,SP|P,2018-03-08,2024-09-18,3,2,1,0
FIN,200,SP|P,2018-03-08,2024-09-19,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-09-21,2,0,0,2
FIN,200,SP|P,2018-03-08,2024-09-22,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-09-23,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-09-24,2,2,0,0
FIN,200,SP|P,2018-03-08,2024-09-25,6,3,3,0
FIN,200,SP|P,2018-03-08,2024-09-26,3,2,1,0
FIN,200,SP|P,2018-03-08,2024-09-27,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-10-01,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-10-03,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-10-04,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-10-10,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-10-15,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-10-18,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-10-19,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-10-22,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-10-23,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-10-24,1,0,0,1
FIN,200,SP|P,2018-03-08,2024-11-04,1,0,0,1
FIN,200,SP|P,2018-03-08,2024-11-05,3,2,1,0
FIN,200,SP|P,2018-03-08,2024-11-06,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-11-07,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-11-08,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-11-10,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-11-11,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-11-13,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-11-14,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-11-15,2,2,0,0
FIN,200,SP|P,2018-03-08,2024-11-16,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-11-18,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-11-19,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-11-20,2,2,0,0
FIN,200,SP|P,2018-03-08,2024-11-21,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-11-22,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-11-23,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-11-24,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-11-25,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-11-26,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-11-27,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-11-28,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-11-29,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-12-05,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-12-06,3,2,1,0
FIN,200,SP|P,2018-03-08,2024-12-09,2,0,2,0
FIN,200,SP|P,2018-03-08,2024-12-10,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-12-11,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-12-13,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-12-14,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-12-17,1,1,0,0
FIN,200,SP|P,2018-03-08,2024-12-18,1,0,1,0
FIN,200,SP|P,2018-03-08,2024-12-19,2,1,1,0
FIN,200,SP|P,2018-03-08,2024-12-21,1,0,1,0
FIN,2801,LN,2018-07-11,2018-07-11,2,2,0,0
FIN,2801,LN,2018-07-11,2018-07-21,1,1,0,0
FIN,2801,LN,2018-07-11,2018-07-22,1,1,0,0
FIN,2801,LN,2018-07-11,2018-08-10,1,1,0,0
FIN,2801,LN,2018-07-11,2018-08-14,1,0,0,1
FIN,2801,LN,2018-07-11,2018-08-16,1,0,0,1
FIN,2801,LN,2018-07-11,2018-08-18,1,0,0,1
FIN,2801,LN,2018-07-11,2018-08-19,1,0,0,1
FIN,2801,LN,2018-07-11,2018-08-20,1,1,0,0
FIN,2801,LN,2018-07-11,2018-08-24,1,1,0,0
FIN,2801,LN,2018-07-11,2018-08-27,1,0,0,1
FIN,2801,LN,2018-07-11,2018-09-01,1,1,0,0
FIN,2801,LN,2018-07-11,2018-09-05,1,0,1,0
FIN,2801,LN,2018-07-11,2018-09-10,2,0,0,2
FIN,2801,LN,2018-07-11,2018-09-19,1,0,0,1
FIN,2801,LN,2018-07-11,2018-09-20,1,1,0,0
FIN,2801,LN,2018-07-11,2018-10-22,1,1,0,0
FIN,2801,LN,2018-07-11,2018-11-02,1,0,1,0
FIN,2801,LN,2018-07-11,2018-11-16,1,1,0,0
FIN,2801,LN,2018-07-11,2018-11-23,1,0,0,1
FIN,2801,LN,2018-07-11,2018-11-24,1,0,1,0
FIN,2801,LN,2018-07-11,2018-11-26,1,0,1,0
FIN,2801,LN,2018-07-11,2018-11-27,1,1,0,0
FIN,2801,LN,2018-07-11,2018-12-06,1,1,0,0
FIN,2801,LN,2018-07-11,2018-12-11,1,1,0,0
FIN,2801,LN,2018-07-11,2018-12-21,1,0,0,1
FIN,2801,LN,2018-07-11,2018-12-24,1,1,0,0
FIN,2801,LN,2018-07-11,2018-12-31,1,0,1,0
FIN,2801,LN,2018-07-11,2019-01-07,3,0,2,1
FIN,2801,LN,2018-07-11,2019-01-09,1,0,1,0
FIN,2801,LN,2018-07-11,2019-01-21,1,1,0,0
FIN,2801,LN,2018-07-11,2019-01-25,1,1,0,0
FIN,2801,LN,2018-07-11,2019-01-26,1,1,0,0
FIN,2801,LN,2018-07-11,2019-01-30,1,1,0,0
FIN,2801,LN,2018-07-11,2019-02-11,1,1,0,0
FIN,2801,LN,2018-07-11,2019-02-14,1,1,0,0
FIN,2801,LN,2018-07-11,2019-02-26,2,2,0,0
FIN,2801,LN,2018-07-11,2019-03-04,1,0,1,0
FIN,2801,LN,2018-07-11,2019-03-05,2,1,1,0
FIN,2801,LN,2018-07-11,2019-03-06,6,6,0,0
FIN,2801,LN,2018-07-11,2019-03-08,1,0,1,0
FIN,2801,LN,2018-07-11,2019-03-12,1,1,0,0
FIN,2801,LN,2018-07-11,2019-03-14,1,1,0,0
FIN,2801,LN,2018-07-11,2019-03-29,1,1,0,0
FIN,2801,LN,2018-07-11,2019-04-02,1,1,0,0
FIN,2801,LN,2018-07-11,2019-04-03,1,1,0,0
FIN,2801,LN,2018-07-11,2019-04-06,1,1,0,0
FIN,2801,LN,2018-07-11,2019-04-08,1,0,1,0
FIN,2801,LN,2018-07-11,2019-04-11,1,1,0,0
FIN,2801,LN,2018-07-11,2019-04-14,1,1,0,0
FIN,2801,LN,2018-07-11,2019-04-15,1,1,0,0
FIN,2801,LN,2018-07-11,2019-06-17,1,1,0,0
FIN,2801,LN,2018-07-11,2019-07-12,1,1,0,0
FIN,2801,LN,2018-07-11,2019-07-16,3,3,0,0
FIN,2801,LN,2018-07-11,2019-07-31,1,0,1,0
FIN,2801,LN,2018-07-11,2019-08-05,1,1,0,0
FIN,2801,LN,2018-07-11,2019-08-28,1,1,0,0
FIN,2801,LN,2018-07-11,2019-09-04,1,1,0,0
FIN,2801,LN,2018-07-11,2019-10-04,1,1,0,0
FIN,2801,LN,2018-07-11,2019-11-13,1,1,0,0
FIN,2801,LN,2018-07-11,2019-11-21,1,1,0,0
FIN,2801,LN,2018-07-11,2019-11-22,1,1,0,0
FIN,2801,LN,2018-07-11,2019-11-27,1,1,0,0
FIN,2801,LN,2018-07-11,2019-11-28,1,1,0,0
FIN,2801,LN,2018-07-11,2019-12-02,1,1,0,0
FIN,2801,LN,2018-07-11,2019-12-03,1,1,0,0
FIN,2801,LN,2018-07-11,2019-12-05,1,1,0,0
FIN,2801,LN,2018-07-11,2019-12-06,1,0,1,0
FIN,2801,LN,2018-07-11,2019-12-12,1,0,1,0
FIN,2801,LN,2018-07-11,2019-12-15,1,0,0,1
FIN,2801,LN,2018-07-11,2019-12-16,1,1,0,0
FIN,2801,LN,2018-07-11,2019-12-20,1,0,1,0
FIN,2801,LN,2018-07-11,2019-12-21,1,0,1,0
FIN,2801,LN,2018-07-11,2020-01-22,1,1,0,0
FIN,2801,LN,2018-07-11,2020-01-23,1,1,0,0
FIN,2801,LN,2018-07-11,2020-01-24,1,1,0,0
FIN,2801,LN,2018-07-11,2020-01-25,1,1,0,0
FIN,2801,LN,2018-07-11,2020-01-28,3,3,0,0
FIN,2801,LN,2018-07-11,2020-01-29,1,0,1,0
FIN,2801,LN,2018-07-11,2020-01-30,2,2,0,0
FIN,2801,LN,2018-07-11,2020-01-31,3,3,0,0
FIN,2801,LN,2018-07-11,2020-02-02,2,1,1,0
FIN,2801,LN,2018-07-11,2020-02-06,1,1,0,0
FIN,2801,LN,2018-07-11,2020-02-07,1,0,0,1
FIN,2801,LN,2018-07-11,2020-02-10,1,1,0,0
FIN,2801,LN,2018-07-11,2020-02-16,1,0,1,0
FIN,2801,LN,2018-07-11,2020-02-17,1,1,0,0
FIN,2801,LN,2018-07-11,2020-02-20,1,0,1,0
FIN,2801,LN,2018-07-11,2020-02-23,2,0,2,0
FIN,2801,LN,2018-07-11,2020-02-26,1,0,1,0
FIN,2801,LN,2018-07-11,2020-02-27,3,3,0,0
FIN,2801,LN,2018-07-11,2020-03-04,2,1,1,0
FIN,2801,LN,2018-07-11,2020-03-06,3,1,2,0
FIN,2801,LN,2018-07-11,2020-03-07,1,1,0,0
FIN,2801,LN,2018-07-11,2020-03-08,1,0,1,0
FIN,2801,LN,2018-07-11,2020-03-09,1,1,0,0
FIN,2801,LN,2018-07-11,2020-03-11,3,2,1,0
FIN,2801,LN,2018-07-11,2020-03-12,1,1,0,0
FIN,2801,LN,2018-07-11,2020-03-13,2,2,0,0
FIN,2801,LN,2018-07-11,2020-03-15,2,1,1,0
FIN,2801,LN,2018-07-11,2020-03-16,1,1,0,0
FIN,2801,LN,2018-07-11,2020-03-17,1,0,1,0
FIN,2801,LN,2018-07-11,2020-03-18,2,1,1,0
FIN,2801,LN,2018-07-11,2020-03-21,2,2,0,0
FIN,2801,LN,2018-07-11,2020-03-22,1,0,1,0
FIN,2801,LN,2018-07-11,2020-03-24,1,0,0,1
FIN,2801,LN,2018-07-11,2020-03-27,2,2,0,0
FIN,2801,LN,2018-07-11,2020-03-29,1,0,1,0
FIN,2801,LN,2018-07-11,2020-03-31,2,1,1,0
FIN,2801,LN,2018-07-11,2020-04-01,2,1,1,0
FIN,2801,LN,2018-07-11,2020-04-05,1,0,1,0
FIN,2801,LN,2018-07-11,2020-04-09,2,1,1,0
FIN,2801,LN,2018-07-11,2020-04-12,1,0,1,0
FIN,2801,LN,2018-07-11,2020-04-15,1,0,1,0
FIN,2801,LN,2018-07-11,2020-04-18,1,1,0,0
FIN,2801,LN,2018-07-11,2020-04-19,1,0,1,0
FIN,2801,LN,2018-07-11,2020-04-21,2,2,0,0
FIN,2801,LN,2018-07-11,2020-04-22,1,0,1,0
FIN,2801,LN,2018-07-11,2020-04-24,1,1,0,0
FIN,2801,LN,2018-07-11,2020-04-26,1,0,1,0
FIN,2801,LN,2018-07-11,2020-04-29,1,0,1,0
FIN,2801,LN,2018-07-11,2020-05-01,1,0,1,0
FIN,2801,LN,2018-07-11,2020-05-08,1,1,0,0
FIN,2801,LN,2018-07-11,2020-05-12,1,0,1,0
FIN,2801,LN,2018-07-11,2020-06-04,1,1,0,0
FIN,2801,LN,2018-07-11,2020-06-05,2,2,0,0
FIN,2801,LN,2018-07-11,2020-06-08,1,1,0,0
FIN,2801,LN,2018-07-11,2020-06-09,1,1,0,0
FIN,2801,LN,2018-07-11,2020-06-10,2,2,0,0
FIN,2801,LN,2018-07-11,2020-06-12,1,1,0,0
FIN,2801,LN,2018-07-11,2020-06-14,1,0,1,0
FIN,2801,LN,2018-07-11,2020-06-17,1,1,0,0
FIN,2801,LN,2018-07-11,2020-06-25,2,1,0,1
FIN,2801,LN,2018-07-11,2020-08-02,1,0,1,0
FIN,2801,LN,2018-07-11,2020-08-07,1,1,0,0
FIN,2801,LN,2018-07-11,2020-08-16,1,0,1,0
FIN,2801,LN,2018-07-11,2020-08-19,1,0,1,0
FIN,2801,LN,2018-07-11,2020-08-26,1,0,1,0
FIN,2801,LN,2018-07-11,2020-09-06,1,0,1,0
FIN,2801,LN,2018-07-11,2020-09-09,1,0,1,0
FIN,2801,LN,2018-07-11,2020-09-30,2,2,0,0
FIN,2801,LN,2018-07-11,2020-10-16,1,1,0,0
FIN,2801,LN,2018-07-11,2020-10-17,1,1,0,0
FIN,2801,LN,2018-07-11,2020-10-20,1,1,0,0
FIN,2801,LN,2018-07-11,2020-10-23,1,1,0,0
FIN,2801,LN,2018-07-11,2020-10-28,2,2,0,0
FIN,2801,LN,2018-07-11,2020-10-29,2,0,2,0
FIN,2801,LN,2018-07-11,2020-10-30,1,1,0,0
FIN,2801,LN,2018-07-11,2020-10-31,1,1,0,0
FIN,2801,LN,2018-07-11,2020-11-01,1,0,1,0
FIN,2801,LN,2018-07-11,2020-11-02,1,0,1,0
FIN,2801,LN,2018-07-11,2020-11-04,2,1,1,0
FIN,2801,LN,2018-07-11,2020-11-05,3,2,1,0
FIN,2801,LN,2018-07-11,2020-11-08,1,1,0,0
FIN,2801,LN,2018-07-11,2020-11-11,1,1,0,0
FIN,2801,LN,2018-07-11,2020-11-12,1,0,1,0
FIN,2801,LN,2018-07-11,2020-11-13,1,1,0,0
FIN,2801,LN,2018-07-11,2020-11-16,1,0,1,0
FIN,2801,LN,2018-07-11,2020-11-18,2,1,1,0
FIN,2801,LN,2018-07-11,2020-11-19,2,2,0,0
FIN,2801,LN,2018-07-11,2020-11-20,3,3,0,0
FIN,2801,LN,2018-07-11,2020-11-21,1,1,0,0
FIN,2801,LN,2018-07-11,2020-11-22,1,0,1,0
FIN,2801,LN,2018-07-11,2020-11-23,2,2,0,0
FIN,2801,LN,2018-07-11,2020-11-24,1,1,0,0
FIN,2801,LN,2018-07-11,2020-11-25,1,0,1,0
FIN,2801,LN,2018-07-11,2020-11-26,2,2,0,0
FIN,2801,LN,2018-07-11,2020-11-27,1,1,0,0
FIN,2801,LN,2018-07-11,2020-11-28,1,0,1,0
FIN,2801,LN,2018-07-11,2020-11-29,1,1,0,0
FIN,2801,LN,2018-07-11,2020-11-30,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-01,2,1,1,0
FIN,2801,LN,2018-07-11,2020-12-02,2,2,0,0
FIN,2801,LN,2018-07-11,2020-12-03,2,2,0,0
FIN,2801,LN,2018-07-11,2020-12-04,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-06,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-07,3,2,1,0
FIN,2801,LN,2018-07-11,2020-12-08,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-09,1,0,1,0
FIN,2801,LN,2018-07-11,2020-12-10,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-12,2,2,0,0
FIN,2801,LN,2018-07-11,2020-12-13,1,0,1,0
FIN,2801,LN,2018-07-11,2020-12-14,3,3,0,0
FIN,2801,LN,2018-07-11,2020-12-15,2,1,1,0
FIN,2801,LN,2018-07-11,2020-12-16,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-17,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-18,2,2,0,0
FIN,2801,LN,2018-07-11,2020-12-19,1,0,1,0
FIN,2801,LN,2018-07-11,2020-12-20,1,0,1,0
FIN,2801,LN,2018-07-11,2020-12-21,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-22,1,0,1,0
FIN,2801,LN,2018-07-11,2020-12-23,1,0,1,0
FIN,2801,LN,2018-07-11,2020-12-24,1,0,1,0
FIN,2801,LN,2018-07-11,2020-12-26,1,0,1,0
FIN,2801,LN,2018-07-11,2020-12-27,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-28,1,0,1,0
FIN,2801,LN,2018-07-11,2020-12-29,1,1,0,0
FIN,2801,LN,2018-07-11,2020-12-31,3,3,0,0
FIN,2801,LN,2018-07-11,2021-01-01,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-03,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-04,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-05,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-06,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-07,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-08,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-10,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-11,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-12,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-13,2,2,0,0
FIN,2801,LN,2018-07-11,2021-01-14,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-15,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-17,2,1,1,0
FIN,2801,LN,2018-07-11,2021-01-18,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-19,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-20,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-21,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-22,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-24,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-25,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-26,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-27,3,2,1,0
FIN,2801,LN,2018-07-11,2021-01-28,1,0,1,0
FIN,2801,LN,2018-07-11,2021-01-29,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-30,1,1,0,0
FIN,2801,LN,2018-07-11,2021-01-31,1,0,1,0
FIN,2801,LN,2018-07-11,2021-02-01,2,1,1,0
FIN,2801,LN,2018-07-11,2021-02-02,1,1,0,0
FIN,2801,LN,2018-07-11,2021-02-03,2,1,1,0
FIN,2801,LN,2018-07-11,2021-02-04,1,0,1,0
FIN,2801,LN,2018-07-11,2021-02-05,1,1,0,0
FIN,2801,LN,2018-07-11,2021-02-06,1,0,1,0
FIN,2801,LN,2018-07-11,2021-02-08,1,1,0,0
FIN,2801,LN,2018-07-11,2021-02-09,2,2,0,0
FIN,2801,LN,2018-07-11,2021-02-10,2,1,1,0
