country_name_short,party_id,party_name_short,yt_page_created,day,yt_videos_n_daily
JPN,1193,LDP,2007-11-07,2011-11-14,2
JPN,1193,LDP,2007-11-07,2011-11-15,4
JPN,1193,LDP,2007-11-07,2011-11-16,3
JPN,1193,LDP,2007-11-07,2011-11-17,2
JPN,1193,LDP,2007-11-07,2011-11-18,2
JPN,1193,LDP,2007-11-07,2011-11-21,1
JPN,1193,LDP,2007-11-07,2011-11-22,4
JPN,1193,LDP,2007-11-07,2011-11-24,1
JPN,1193,LDP,2007-11-07,2011-11-25,2
JPN,1193,LDP,2007-11-07,2011-11-29,1
JPN,1193,LDP,2007-11-07,2011-11-30,2
JPN,1193,LDP,2007-11-07,2011-12-01,1
JPN,1193,LDP,2007-11-07,2011-12-02,2
JPN,1193,LDP,2007-11-07,2011-12-06,2
JPN,1193,LDP,2007-11-07,2011-12-07,3
JPN,1193,LDP,2007-11-07,2011-12-08,2
JPN,1193,LDP,2007-11-07,2011-12-12,5
JPN,1193,LDP,2007-11-07,2011-12-13,1
JPN,1193,LDP,2007-11-07,2011-12-14,8
JPN,1193,LDP,2007-11-07,2011-12-15,5
JPN,1193,LDP,2007-11-07,2011-12-16,2
JPN,1193,LDP,2007-11-07,2011-12-19,2
JPN,1193,LDP,2007-11-07,2011-12-20,2
JPN,1193,LDP,2007-11-07,2011-12-21,1
JPN,1193,LDP,2007-11-07,2011-12-22,3
JPN,1193,LDP,2007-11-07,2011-12-26,3
JPN,1193,LDP,2007-11-07,2011-12-27,1
JPN,1193,LDP,2007-11-07,2012-01-06,4
JPN,1193,LDP,2007-11-07,2012-01-12,1
JPN,1193,LDP,2007-11-07,2012-01-13,5
JPN,1193,LDP,2007-11-07,2012-01-16,2
JPN,1193,LDP,2007-11-07,2012-01-17,2
JPN,1193,LDP,2007-11-07,2012-01-19,2
JPN,1193,LDP,2007-11-07,2012-01-20,2
JPN,1193,LDP,2007-11-07,2012-01-21,3
JPN,1193,LDP,2007-11-07,2012-01-23,3
JPN,1193,LDP,2007-11-07,2012-01-24,7
JPN,1193,LDP,2007-11-07,2012-01-25,5
JPN,1193,LDP,2007-11-07,2012-01-26,2
JPN,1193,LDP,2007-11-07,2012-01-27,7
JPN,1193,LDP,2007-11-07,2012-01-30,2
JPN,1193,LDP,2007-11-07,2012-01-31,1
JPN,1193,LDP,2007-11-07,2012-02-01,3
JPN,1193,LDP,2007-11-07,2012-02-02,1
JPN,1193,LDP,2007-11-07,2012-02-03,3
JPN,1193,LDP,2007-11-07,2012-02-06,2
JPN,1193,LDP,2007-11-07,2012-02-07,4
JPN,1193,LDP,2007-11-07,2012-02-08,1
JPN,1193,LDP,2007-11-07,2012-02-09,1
JPN,1193,LDP,2007-11-07,2012-02-10,4
JPN,1193,LDP,2007-11-07,2012-02-13,3
JPN,1193,LDP,2007-11-07,2012-02-14,3
JPN,1193,LDP,2007-11-07,2012-02-15,1
JPN,1193,LDP,2007-11-07,2012-02-16,9
JPN,1193,LDP,2007-11-07,2012-02-17,5
JPN,1193,LDP,2007-11-07,2012-02-20,1
JPN,1193,LDP,2007-11-07,2012-02-21,5
JPN,1193,LDP,2007-11-07,2012-02-22,1
JPN,1193,LDP,2007-11-07,2012-02-23,3
JPN,1193,LDP,2007-11-07,2012-02-24,2
JPN,1193,LDP,2007-11-07,2012-02-27,3
JPN,1193,LDP,2007-11-07,2012-02-28,4
JPN,1193,LDP,2007-11-07,2012-02-29,2
JPN,1193,LDP,2007-11-07,2012-03-01,6
JPN,1193,LDP,2007-11-07,2012-03-02,2
JPN,1193,LDP,2007-11-07,2012-03-05,4
JPN,1193,LDP,2007-11-07,2012-03-06,2
JPN,1193,LDP,2007-11-07,2012-03-07,1
JPN,1193,LDP,2007-11-07,2012-03-08,2
JPN,1193,LDP,2007-11-07,2012-03-12,1
JPN,1193,LDP,2007-11-07,2012-03-13,2
JPN,1193,LDP,2007-11-07,2012-03-14,1
JPN,1193,LDP,2007-11-07,2012-03-15,2
JPN,1193,LDP,2007-11-07,2012-03-19,3
JPN,1193,LDP,2007-11-07,2012-03-22,1
JPN,1193,LDP,2007-11-07,2012-03-23,1
JPN,1193,LDP,2007-11-07,2012-03-26,2
JPN,1193,LDP,2007-11-07,2012-03-27,4
JPN,1193,LDP,2007-11-07,2012-03-29,3
JPN,1193,LDP,2007-11-07,2012-03-30,1
JPN,1193,LDP,2007-11-07,2012-04-02,1
JPN,1193,LDP,2007-11-07,2012-04-03,2
JPN,1193,LDP,2007-11-07,2012-04-04,2
JPN,1193,LDP,2007-11-07,2012-04-05,1
JPN,1193,LDP,2007-11-07,2012-04-06,2
JPN,1193,LDP,2007-11-07,2012-04-09,1
JPN,1193,LDP,2007-11-07,2012-04-10,2
JPN,1193,LDP,2007-11-07,2012-04-11,1
JPN,1193,LDP,2007-11-07,2012-04-12,4
JPN,1193,LDP,2007-11-07,2012-04-13,2
JPN,1193,LDP,2007-11-07,2012-04-16,2
JPN,1193,LDP,2007-11-07,2012-04-17,2
JPN,1193,LDP,2007-11-07,2012-04-18,1
JPN,1193,LDP,2007-11-07,2012-04-19,2
JPN,1193,LDP,2007-11-07,2012-04-20,3
JPN,1193,LDP,2007-11-07,2012-04-23,1
JPN,1193,LDP,2007-11-07,2012-04-24,1
JPN,1193,LDP,2007-11-07,2012-04-26,5
JPN,1193,LDP,2007-11-07,2012-04-27,2
JPN,1193,LDP,2007-11-07,2012-05-07,7
JPN,1193,LDP,2007-11-07,2012-05-08,3
JPN,1193,LDP,2007-11-07,2012-05-09,1
JPN,1193,LDP,2007-11-07,2012-05-10,3
JPN,1193,LDP,2007-11-07,2012-05-14,1
JPN,1193,LDP,2007-11-07,2012-05-15,3
JPN,1193,LDP,2007-11-07,2012-05-16,3
JPN,1193,LDP,2007-11-07,2012-05-17,3
JPN,1193,LDP,2007-11-07,2012-05-18,1
JPN,1193,LDP,2007-11-07,2012-05-21,1
JPN,1193,LDP,2007-11-07,2012-05-22,3
JPN,1193,LDP,2007-11-07,2012-05-23,1
JPN,1193,LDP,2007-11-07,2012-05-24,2
JPN,1193,LDP,2007-11-07,2012-05-25,1
JPN,1193,LDP,2007-11-07,2012-05-28,2
JPN,1193,LDP,2007-11-07,2012-05-29,1
JPN,1193,LDP,2007-11-07,2012-05-30,2
JPN,1193,LDP,2007-11-07,2012-05-31,3
JPN,1193,LDP,2007-11-07,2012-06-01,2
JPN,1193,LDP,2007-11-07,2012-06-04,3
JPN,1193,LDP,2007-11-07,2012-06-05,2
JPN,1193,LDP,2007-11-07,2012-06-06,2
JPN,1193,LDP,2007-11-07,2012-06-07,3
JPN,1193,LDP,2007-11-07,2012-06-11,1
JPN,1193,LDP,2007-11-07,2012-06-12,1
JPN,1193,LDP,2007-11-07,2012-06-14,1
JPN,1193,LDP,2007-11-07,2012-06-15,3
JPN,1193,LDP,2007-11-07,2012-06-18,1
JPN,1193,LDP,2007-11-07,2012-06-19,2
JPN,1193,LDP,2007-11-07,2012-06-20,3
JPN,1193,LDP,2007-11-07,2012-06-21,2
JPN,1193,LDP,2007-11-07,2012-06-26,2
JPN,1193,LDP,2007-11-07,2012-06-29,2
JPN,1193,LDP,2007-11-07,2012-07-02,3
JPN,1193,LDP,2007-11-07,2012-07-03,4
JPN,1193,LDP,2007-11-07,2012-07-05,2
JPN,1193,LDP,2007-11-07,2012-07-06,1
JPN,1193,LDP,2007-11-07,2012-07-09,3
JPN,1193,LDP,2007-11-07,2012-07-10,3
JPN,1193,LDP,2007-11-07,2012-07-11,2
JPN,1193,LDP,2007-11-07,2012-07-12,5
JPN,1193,LDP,2007-11-07,2012-07-13,3
JPN,1193,LDP,2007-11-07,2012-07-17,2
JPN,1193,LDP,2007-11-07,2012-07-18,1
JPN,1193,LDP,2007-11-07,2012-07-19,4
JPN,1193,LDP,2007-11-07,2012-07-20,1
JPN,1193,LDP,2007-11-07,2012-07-23,3
JPN,1193,LDP,2007-11-07,2012-07-24,2
JPN,1193,LDP,2007-11-07,2012-07-25,1
JPN,1193,LDP,2007-11-07,2012-07-26,1
JPN,1193,LDP,2007-11-07,2012-07-27,1
JPN,1193,LDP,2007-11-07,2012-07-30,4
JPN,1193,LDP,2007-11-07,2012-07-31,3
JPN,1193,LDP,2007-11-07,2012-08-02,3
JPN,1193,LDP,2007-11-07,2012-08-03,1
JPN,1193,LDP,2007-11-07,2012-08-06,4
JPN,1193,LDP,2007-11-07,2012-08-07,4
JPN,1193,LDP,2007-11-07,2012-08-08,3
JPN,1193,LDP,2007-11-07,2012-08-09,2
JPN,1193,LDP,2007-11-07,2012-08-10,2
JPN,1193,LDP,2007-11-07,2012-08-13,1
JPN,1193,LDP,2007-11-07,2012-08-16,1
JPN,1193,LDP,2007-11-07,2012-08-17,1
JPN,1193,LDP,2007-11-07,2012-08-20,2
JPN,1193,LDP,2007-11-07,2012-08-21,2
JPN,1193,LDP,2007-11-07,2012-08-22,5
JPN,1193,LDP,2007-11-07,2012-08-23,2
JPN,1193,LDP,2007-11-07,2012-08-24,2
JPN,1193,LDP,2007-11-07,2012-08-27,2
JPN,1193,LDP,2007-11-07,2012-08-28,1
JPN,1193,LDP,2007-11-07,2012-08-29,3
JPN,1193,LDP,2007-11-07,2012-08-31,1
JPN,1193,LDP,2007-11-07,2012-09-03,2
JPN,1193,LDP,2007-11-07,2012-09-04,4
JPN,1193,LDP,2007-11-07,2012-09-06,1
JPN,1193,LDP,2007-11-07,2012-09-07,2
JPN,1193,LDP,2007-11-07,2012-09-08,1
JPN,1193,LDP,2007-11-07,2012-09-10,2
JPN,1193,LDP,2007-11-07,2012-09-11,2
JPN,1193,LDP,2007-11-07,2012-09-12,1
JPN,1193,LDP,2007-11-07,2012-09-14,3
JPN,1193,LDP,2007-11-07,2012-09-15,3
JPN,1193,LDP,2007-11-07,2012-09-16,5
JPN,1193,LDP,2007-11-07,2012-09-18,4
JPN,1193,LDP,2007-11-07,2012-09-19,5
JPN,1193,LDP,2007-11-07,2012-09-21,5
JPN,1193,LDP,2007-11-07,2012-09-22,5
JPN,1193,LDP,2007-11-07,2012-09-23,2
JPN,1193,LDP,2007-11-07,2012-09-24,4
JPN,1193,LDP,2007-11-07,2012-09-25,2
JPN,1193,LDP,2007-11-07,2012-09-26,4
JPN,1193,LDP,2007-11-07,2012-09-27,2
JPN,1193,LDP,2007-11-07,2012-09-28,3
JPN,1193,LDP,2007-11-07,2012-10-01,4
JPN,1193,LDP,2007-11-07,2012-10-03,1
JPN,1193,LDP,2007-11-07,2012-10-04,2
JPN,1193,LDP,2007-11-07,2012-10-05,2
JPN,1193,LDP,2007-11-07,2012-10-09,2
JPN,1193,LDP,2007-11-07,2012-10-11,2
JPN,1193,LDP,2007-11-07,2012-10-12,3
JPN,1193,LDP,2007-11-07,2012-10-15,5
JPN,1193,LDP,2007-11-07,2012-10-16,2
JPN,1193,LDP,2007-11-07,2012-10-17,1
JPN,1193,LDP,2007-11-07,2012-10-18,3
JPN,1193,LDP,2007-11-07,2012-10-19,3
JPN,1193,LDP,2007-11-07,2012-10-22,1
JPN,1193,LDP,2007-11-07,2012-10-23,1
JPN,1193,LDP,2007-11-07,2012-10-24,4
JPN,1193,LDP,2007-11-07,2012-10-25,1
JPN,1193,LDP,2007-11-07,2012-10-26,2
JPN,1193,LDP,2007-11-07,2012-10-28,1
JPN,1193,LDP,2007-11-07,2012-10-29,4
JPN,1193,LDP,2007-11-07,2012-10-30,2
JPN,1193,LDP,2007-11-07,2012-10-31,5
JPN,1193,LDP,2007-11-07,2012-11-01,3
JPN,1193,LDP,2007-11-07,2012-11-02,3
JPN,1193,LDP,2007-11-07,2012-11-05,3
JPN,1193,LDP,2007-11-07,2012-11-06,1
JPN,1193,LDP,2007-11-07,2012-11-07,6
JPN,1193,LDP,2007-11-07,2012-11-08,1
JPN,1193,LDP,2007-11-07,2012-11-09,3
JPN,1193,LDP,2007-11-07,2012-11-12,2
JPN,1193,LDP,2007-11-07,2012-11-13,2
JPN,1193,LDP,2007-11-07,2012-11-14,4
JPN,1193,LDP,2007-11-07,2012-11-15,2
JPN,1193,LDP,2007-11-07,2012-11-16,4
JPN,1193,LDP,2007-11-07,2012-11-17,1
JPN,1193,LDP,2007-11-07,2012-11-19,1
JPN,1193,LDP,2007-11-07,2012-11-21,3
JPN,1193,LDP,2007-11-07,2012-11-23,1
JPN,1193,LDP,2007-11-07,2012-11-26,1
JPN,1193,LDP,2007-11-07,2012-11-28,1
JPN,1193,LDP,2007-11-07,2012-11-29,3
JPN,1193,LDP,2007-11-07,2012-12-02,1
JPN,1193,LDP,2007-11-07,2012-12-03,2
JPN,1193,LDP,2007-11-07,2012-12-16,2
JPN,1193,LDP,2007-11-07,2012-12-17,2
JPN,1193,LDP,2007-11-07,2012-12-21,1
JPN,1193,LDP,2007-11-07,2012-12-25,2
JPN,1193,LDP,2007-11-07,2012-12-26,2
JPN,1193,LDP,2007-11-07,2012-12-27,1
JPN,1193,LDP,2007-11-07,2012-12-28,2
JPN,1193,LDP,2007-11-07,2013-01-07,3
JPN,1193,LDP,2007-11-07,2013-01-08,1
JPN,1193,LDP,2007-11-07,2013-01-15,1
JPN,1193,LDP,2007-11-07,2013-01-16,1
JPN,1193,LDP,2007-11-07,2013-01-18,3
JPN,1193,LDP,2007-11-07,2013-01-20,1
JPN,1193,LDP,2007-11-07,2013-01-21,1
JPN,1193,LDP,2007-11-07,2013-01-22,2
JPN,1193,LDP,2007-11-07,2013-01-23,1
JPN,1193,LDP,2007-11-07,2013-01-24,3
JPN,1193,LDP,2007-11-07,2013-01-25,2
JPN,1193,LDP,2007-11-07,2013-01-28,3
JPN,1193,LDP,2007-11-07,2013-01-29,2
JPN,1193,LDP,2007-11-07,2013-01-30,1
JPN,1193,LDP,2007-11-07,2013-02-01,2
JPN,1193,LDP,2007-11-07,2013-02-04,2
JPN,1193,LDP,2007-11-07,2013-02-05,2
JPN,1193,LDP,2007-11-07,2013-02-06,1
JPN,1193,LDP,2007-11-07,2013-02-07,1
JPN,1193,LDP,2007-11-07,2013-02-08,2
JPN,1193,LDP,2007-11-07,2013-02-12,2
JPN,1193,LDP,2007-11-07,2013-02-13,1
JPN,1193,LDP,2007-11-07,2013-02-14,4
JPN,1193,LDP,2007-11-07,2013-02-15,2
JPN,1193,LDP,2007-11-07,2013-02-18,2
JPN,1193,LDP,2007-11-07,2013-02-19,1
JPN,1193,LDP,2007-11-07,2013-02-20,2
JPN,1193,LDP,2007-11-07,2013-02-21,3
JPN,1193,LDP,2007-11-07,2013-02-22,2
JPN,1193,LDP,2007-11-07,2013-02-25,1
JPN,1193,LDP,2007-11-07,2013-02-26,3
JPN,1193,LDP,2007-11-07,2013-02-28,3
JPN,1193,LDP,2007-11-07,2013-03-04,2
JPN,1193,LDP,2007-11-07,2013-03-05,1
JPN,1193,LDP,2007-11-07,2013-03-07,1
JPN,1193,LDP,2007-11-07,2013-03-08,1
JPN,1193,LDP,2007-11-07,2013-03-11,2
JPN,1193,LDP,2007-11-07,2013-03-12,3
JPN,1193,LDP,2007-11-07,2013-03-13,1
JPN,1193,LDP,2007-11-07,2013-03-14,2
JPN,1193,LDP,2007-11-07,2013-03-15,3
JPN,1193,LDP,2007-11-07,2013-03-16,1
JPN,1193,LDP,2007-11-07,2013-03-17,1
JPN,1193,LDP,2007-11-07,2013-03-18,2
JPN,1193,LDP,2007-11-07,2013-03-19,5
JPN,1193,LDP,2007-11-07,2013-03-21,1
JPN,1193,LDP,2007-11-07,2013-03-22,1
JPN,1193,LDP,2007-11-07,2013-03-25,8
JPN,1193,LDP,2007-11-07,2013-03-26,14
JPN,1193,LDP,2007-11-07,2013-03-27,2
JPN,1193,LDP,2007-11-07,2013-03-28,1
JPN,1193,LDP,2007-11-07,2013-03-29,2
JPN,1193,LDP,2007-11-07,2013-04-01,2
JPN,1193,LDP,2007-11-07,2013-04-02,4
JPN,1193,LDP,2007-11-07,2013-04-03,1
JPN,1193,LDP,2007-11-07,2013-04-04,3
JPN,1193,LDP,2007-11-07,2013-04-05,1
JPN,1193,LDP,2007-11-07,2013-04-08,2
JPN,1193,LDP,2007-11-07,2013-04-09,5
JPN,1193,LDP,2007-11-07,2013-04-10,2
JPN,1193,LDP,2007-11-07,2013-04-11,1
JPN,1193,LDP,2007-11-07,2013-04-12,1
JPN,1193,LDP,2007-11-07,2013-04-15,1
JPN,1193,LDP,2007-11-07,2013-04-16,4
JPN,1193,LDP,2007-11-07,2013-04-17,1
JPN,1193,LDP,2007-11-07,2013-04-18,2
JPN,1193,LDP,2007-11-07,2013-04-19,1
JPN,1193,LDP,2007-11-07,2013-04-22,2
JPN,1193,LDP,2007-11-07,2013-04-23,4
JPN,1193,LDP,2007-11-07,2013-04-24,2
JPN,1193,LDP,2007-11-07,2013-04-25,1
JPN,1193,LDP,2007-11-07,2013-04-26,3
JPN,1193,LDP,2007-11-07,2013-05-07,3
JPN,1193,LDP,2007-11-07,2013-05-08,2
JPN,1193,LDP,2007-11-07,2013-05-09,1
JPN,1193,LDP,2007-11-07,2013-05-10,4
JPN,1193,LDP,2007-11-07,2013-05-13,2
JPN,1193,LDP,2007-11-07,2013-05-14,7
JPN,1193,LDP,2007-11-07,2013-05-15,1
JPN,1193,LDP,2007-11-07,2013-05-16,4
JPN,1193,LDP,2007-11-07,2013-05-17,3
JPN,1193,LDP,2007-11-07,2013-05-20,3
JPN,1193,LDP,2007-11-07,2013-05-21,4
JPN,1193,LDP,2007-11-07,2013-05-22,2
JPN,1193,LDP,2007-11-07,2013-05-23,5
JPN,1193,LDP,2007-11-07,2013-05-24,3
JPN,1193,LDP,2007-11-07,2013-05-27,4
JPN,1193,LDP,2007-11-07,2013-05-28,2
JPN,1193,LDP,2007-11-07,2013-05-29,3
JPN,1193,LDP,2007-11-07,2013-05-30,3
JPN,1193,LDP,2007-11-07,2013-05-31,3
JPN,1193,LDP,2007-11-07,2013-06-03,3
JPN,1193,LDP,2007-11-07,2013-06-04,6
JPN,1193,LDP,2007-11-07,2013-06-05,1
JPN,1193,LDP,2007-11-07,2013-06-06,2
JPN,1193,LDP,2007-11-07,2013-06-07,3
JPN,1193,LDP,2007-11-07,2013-06-10,3
JPN,1193,LDP,2007-11-07,2013-06-11,4
JPN,1193,LDP,2007-11-07,2013-06-12,3
JPN,1193,LDP,2007-11-07,2013-06-13,3
JPN,1193,LDP,2007-11-07,2013-06-14,1
JPN,1193,LDP,2007-11-07,2013-06-17,2
JPN,1193,LDP,2007-11-07,2013-06-18,2
JPN,1193,LDP,2007-11-07,2013-06-19,1
JPN,1193,LDP,2007-11-07,2013-06-20,4
JPN,1193,LDP,2007-11-07,2013-06-21,2
JPN,1193,LDP,2007-11-07,2013-06-23,1
JPN,1193,LDP,2007-11-07,2013-06-24,2
JPN,1193,LDP,2007-11-07,2013-06-25,4
JPN,1193,LDP,2007-11-07,2013-06-26,1
JPN,1193,LDP,2007-11-07,2013-06-28,1
JPN,1193,LDP,2007-11-07,2013-07-02,4
JPN,1193,LDP,2007-11-07,2013-07-03,1
JPN,1193,LDP,2007-11-07,2013-07-04,2
JPN,1193,LDP,2007-11-07,2013-07-05,1
JPN,1193,LDP,2007-11-07,2013-07-06,1
JPN,1193,LDP,2007-11-07,2013-07-07,1
JPN,1193,LDP,2007-11-07,2013-07-08,1
JPN,1193,LDP,2007-11-07,2013-07-09,1
JPN,1193,LDP,2007-11-07,2013-07-10,1
JPN,1193,LDP,2007-11-07,2013-07-11,1
JPN,1193,LDP,2007-11-07,2013-07-12,1
JPN,1193,LDP,2007-11-07,2013-07-13,1
JPN,1193,LDP,2007-11-07,2013-07-14,1
JPN,1193,LDP,2007-11-07,2013-07-16,1
JPN,1193,LDP,2007-11-07,2013-07-17,1
JPN,1193,LDP,2007-11-07,2013-07-19,1
JPN,1193,LDP,2007-11-07,2013-07-20,2
JPN,1193,LDP,2007-11-07,2013-07-21,1
JPN,1193,LDP,2007-11-07,2013-07-22,4
JPN,1193,LDP,2007-11-07,2013-07-23,2
JPN,1193,LDP,2007-11-07,2013-07-25,1
JPN,1193,LDP,2007-11-07,2013-07-29,1
JPN,1193,LDP,2007-11-07,2013-07-30,4
JPN,1193,LDP,2007-11-07,2013-08-01,1
JPN,1193,LDP,2007-11-07,2013-08-02,1
JPN,1193,LDP,2007-11-07,2013-08-05,1
JPN,1193,LDP,2007-11-07,2013-08-06,1
JPN,1193,LDP,2007-11-07,2013-08-27,1
JPN,1193,LDP,2007-11-07,2013-09-02,1
JPN,1193,LDP,2007-11-07,2013-09-03,2
JPN,1193,LDP,2007-11-07,2013-09-04,1
JPN,1193,LDP,2007-11-07,2013-09-05,1
JPN,1193,LDP,2007-11-07,2013-09-09,1
JPN,1193,LDP,2007-11-07,2013-09-10,1
JPN,1193,LDP,2007-11-07,2013-09-11,1
JPN,1193,LDP,2007-11-07,2013-09-17,2
JPN,1193,LDP,2007-11-07,2013-09-18,2
JPN,1193,LDP,2007-11-07,2013-09-19,1
JPN,1193,LDP,2007-11-07,2013-09-24,1
JPN,1193,LDP,2007-11-07,2013-09-25,1
JPN,1193,LDP,2007-11-07,2013-09-27,1
JPN,1193,LDP,2007-11-07,2013-09-30,2
JPN,1193,LDP,2007-11-07,2013-10-01,4
JPN,1193,LDP,2007-11-07,2013-10-02,3
JPN,1193,LDP,2007-11-07,2013-10-03,1
JPN,1193,LDP,2007-11-07,2013-10-07,1
JPN,1193,LDP,2007-11-07,2013-10-08,4
JPN,1193,LDP,2007-11-07,2013-10-09,1
JPN,1193,LDP,2007-11-07,2013-10-15,1
JPN,1193,LDP,2007-11-07,2013-10-16,2
JPN,1193,LDP,2007-11-07,2013-10-17,1
JPN,1193,LDP,2007-11-07,2013-10-18,1
JPN,1193,LDP,2007-11-07,2013-10-21,2
JPN,1193,LDP,2007-11-07,2013-10-22,2
JPN,1193,LDP,2007-11-07,2013-10-23,1
JPN,1193,LDP,2007-11-07,2013-10-25,1
JPN,1193,LDP,2007-11-07,2013-10-28,2
JPN,1193,LDP,2007-11-07,2013-10-29,3
JPN,1193,LDP,2007-11-07,2013-10-31,1
JPN,1193,LDP,2007-11-07,2013-11-01,1
JPN,1193,LDP,2007-11-07,2013-11-05,3
JPN,1193,LDP,2007-11-07,2013-11-08,2
JPN,1193,LDP,2007-11-07,2013-11-11,3
JPN,1193,LDP,2007-11-07,2013-11-12,4
JPN,1193,LDP,2007-11-07,2013-11-13,1
JPN,1193,LDP,2007-11-07,2013-11-14,1
JPN,1193,LDP,2007-11-07,2013-11-15,1
JPN,1193,LDP,2007-11-07,2013-11-18,2
JPN,1193,LDP,2007-11-07,2013-11-19,2
JPN,1193,LDP,2007-11-07,2013-11-20,1
JPN,1193,LDP,2007-11-07,2013-11-22,1
JPN,1193,LDP,2007-11-07,2013-11-25,3
JPN,1193,LDP,2007-11-07,2013-11-26,4
JPN,1193,LDP,2007-11-07,2013-11-27,1
JPN,1193,LDP,2007-11-07,2013-11-28,3
JPN,1193,LDP,2007-11-07,2013-11-29,2
JPN,1193,LDP,2007-11-07,2013-12-02,4
JPN,1193,LDP,2007-11-07,2013-12-03,2
JPN,1193,LDP,2007-11-07,2013-12-04,2
JPN,1193,LDP,2007-11-07,2013-12-06,2
JPN,1193,LDP,2007-11-07,2013-12-09,2
JPN,1193,LDP,2007-11-07,2013-12-10,2
JPN,1193,LDP,2007-11-07,2013-12-12,2
JPN,1193,LDP,2007-11-07,2013-12-16,2
JPN,1193,LDP,2007-11-07,2013-12-17,4
JPN,1193,LDP,2007-11-07,2013-12-18,2
JPN,1193,LDP,2007-11-07,2013-12-19,2
JPN,1193,LDP,2007-11-07,2013-12-20,1
JPN,1193,LDP,2007-11-07,2013-12-24,2
JPN,1193,LDP,2007-11-07,2013-12-25,2
JPN,1193,LDP,2007-11-07,2013-12-26,1
JPN,1193,LDP,2007-11-07,2013-12-27,2
JPN,1193,LDP,2007-11-07,2014-01-07,3
JPN,1193,LDP,2007-11-07,2014-01-08,1
JPN,1193,LDP,2007-11-07,2014-01-10,1
JPN,1193,LDP,2007-11-07,2014-01-14,1
JPN,1193,LDP,2007-11-07,2014-01-18,1
JPN,1193,LDP,2007-11-07,2014-01-20,2
JPN,1193,LDP,2007-11-07,2014-01-21,3
JPN,1193,LDP,2007-11-07,2014-01-23,6
JPN,1193,LDP,2007-11-07,2014-01-24,3
JPN,1193,LDP,2007-11-07,2014-01-27,1
JPN,1193,LDP,2007-11-07,2014-01-28,5
JPN,1193,LDP,2007-11-07,2014-01-29,9
JPN,1193,LDP,2007-11-07,2014-01-30,2
JPN,1193,LDP,2007-11-07,2014-01-31,1
JPN,1193,LDP,2007-11-07,2014-02-02,1
JPN,1193,LDP,2007-11-07,2014-02-03,1
JPN,1193,LDP,2007-11-07,2014-02-04,2
JPN,1193,LDP,2007-11-07,2014-02-05,2
JPN,1193,LDP,2007-11-07,2014-02-06,1
JPN,1193,LDP,2007-11-07,2014-02-07,1
JPN,1193,LDP,2007-11-07,2014-02-09,1
JPN,1193,LDP,2007-11-07,2014-02-10,3
JPN,1193,LDP,2007-11-07,2014-02-12,2
JPN,1193,LDP,2007-11-07,2014-02-13,3
JPN,1193,LDP,2007-11-07,2014-02-14,1
JPN,1193,LDP,2007-11-07,2014-02-17,2
JPN,1193,LDP,2007-11-07,2014-02-18,3
JPN,1193,LDP,2007-11-07,2014-02-19,2
JPN,1193,LDP,2007-11-07,2014-02-20,2
JPN,1193,LDP,2007-11-07,2014-02-21,1
JPN,1193,LDP,2007-11-07,2014-02-24,3
JPN,1193,LDP,2007-11-07,2014-02-25,4
JPN,1193,LDP,2007-11-07,2014-02-26,2
JPN,1193,LDP,2007-11-07,2014-02-27,3
JPN,1193,LDP,2007-11-07,2014-02-28,3
JPN,1193,LDP,2007-11-07,2014-03-03,2
JPN,1193,LDP,2007-11-07,2014-03-04,5
JPN,1193,LDP,2007-11-07,2014-03-05,2
JPN,1193,LDP,2007-11-07,2014-03-06,2
JPN,1193,LDP,2007-11-07,2014-03-07,2
JPN,1193,LDP,2007-11-07,2014-03-10,2
JPN,1193,LDP,2007-11-07,2014-03-11,4
JPN,1193,LDP,2007-11-07,2014-03-12,4
JPN,1193,LDP,2007-11-07,2014-03-13,3
JPN,1193,LDP,2007-11-07,2014-03-14,1
JPN,1193,LDP,2007-11-07,2014-03-17,2
JPN,1193,LDP,2007-11-07,2014-03-18,3
JPN,1193,LDP,2007-11-07,2014-03-19,1
JPN,1193,LDP,2007-11-07,2014-03-20,2
JPN,1193,LDP,2007-11-07,2014-03-24,1
JPN,1193,LDP,2007-11-07,2014-03-25,5
JPN,1193,LDP,2007-11-07,2014-03-26,1
JPN,1193,LDP,2007-11-07,2014-03-27,2
JPN,1193,LDP,2007-11-07,2014-03-28,2
JPN,1193,LDP,2007-11-07,2014-03-31,2
JPN,1193,LDP,2007-11-07,2014-04-01,4
JPN,1193,LDP,2007-11-07,2014-04-02,1
JPN,1193,LDP,2007-11-07,2014-04-03,2
JPN,1193,LDP,2007-11-07,2014-04-04,2
JPN,1193,LDP,2007-11-07,2014-04-07,2
JPN,1193,LDP,2007-11-07,2014-04-08,4
JPN,1193,LDP,2007-11-07,2014-04-09,1
JPN,1193,LDP,2007-11-07,2014-04-10,3
JPN,1193,LDP,2007-11-07,2014-04-11,1
JPN,1193,LDP,2007-11-07,2014-04-14,1
JPN,1193,LDP,2007-11-07,2014-04-15,3
JPN,1193,LDP,2007-11-07,2014-04-16,1
JPN,1193,LDP,2007-11-07,2014-04-17,2
JPN,1193,LDP,2007-11-07,2014-04-21,1
JPN,1193,LDP,2007-11-07,2014-04-27,2
JPN,1193,LDP,2007-11-07,2014-05-07,1
JPN,1193,LDP,2007-11-07,2014-05-08,4
JPN,1193,LDP,2007-11-07,2014-05-09,1
