country_name_short,party_id,party_name_short,yt_page_created,year,yt_videos_n_yearly
EST,113,ERe,2008-03-25,2008,2
EST,113,ERe,2008-03-25,2009,55
EST,113,ERe,2008-03-25,2011,27
EST,113,ERe,2008-03-25,2013,7
EST,113,ERe,2008-03-25,2014,18
EST,113,ERe,2008-03-25,2015,28
EST,113,ERe,2008-03-25,2017,53
EST,113,ERe,2008-03-25,2018,47
EST,113,ERe,2008-03-25,2019,22
EST,113,ERe,2008-03-25,2020,4
EST,113,ERe,2008-03-25,2021,10
EST,113,ERe,2008-03-25,2022,22
EST,113,ERe,2008-03-25,2023,70
EST,1137,EK,2008-10-09,2008,19
EST,1137,EK,2008-10-09,2009,25
EST,1137,EK,2008-10-09,2010,39
EST,1137,EK,2008-10-09,2011,15
EST,1137,EK,2008-10-09,2013,13
EST,1137,EK,2008-10-09,2014,17
EST,1137,EK,2008-10-09,2015,22
EST,1137,EK,2008-10-09,2017,29
EST,1137,EK,2008-10-09,2018,20
EST,1137,EK,2008-10-09,2019,70
EST,1137,EK,2008-10-09,2020,29
EST,1137,EK,2008-10-09,2021,80
EST,1137,EK,2008-10-09,2023,19
EST,1448,SDE|M,2007-02-14,2007,8
EST,1448,SDE|M,2007-02-14,2009,23
EST,1448,SDE|M,2007-02-14,2010,13
EST,1448,SDE|M,2007-02-14,2011,30
EST,1448,SDE|M,2007-02-14,2012,16
EST,1448,SDE|M,2007-02-14,2013,35
EST,1448,SDE|M,2007-02-14,2014,80
EST,1448,SDE|M,2007-02-14,2015,70
EST,1448,SDE|M,2007-02-14,2016,35
EST,1448,SDE|M,2007-02-14,2017,14
EST,1448,SDE|M,2007-02-14,2018,36
EST,1448,SDE|M,2007-02-14,2019,74
EST,1448,SDE|M,2007-02-14,2020,3
EST,1448,SDE|M,2007-02-14,2021,77
EST,1448,SDE|M,2007-02-14,2022,21
EST,1448,SDE|M,2007-02-14,2023,34
EST,1597,IRL,2009-01-28,2009,33
EST,1597,IRL,2009-01-28,2010,48
EST,1597,IRL,2009-01-28,2011,13
EST,1597,IRL,2009-01-28,2012,42
EST,1597,IRL,2009-01-28,2013,47
EST,1597,IRL,2009-01-28,2014,45
EST,1597,IRL,2009-01-28,2015,48
EST,1597,IRL,2009-01-28,2016,23
EST,1597,IRL,2009-01-28,2017,15
EST,1597,IRL,2009-01-28,2018,6
EST,1597,IRL,2009-01-28,2019,82
EST,1597,IRL,2009-01-28,2021,31
EST,1597,IRL,2009-01-28,2022,7
EST,1597,IRL,2009-01-28,2023,16
EST,219,EER,2017-03-20,2017,6
EST,219,EER,2017-03-20,2019,1
EST,219,EER,2017-03-20,2020,2
EST,219,EER,2017-03-20,2021,1
EST,219,EER,2017-03-20,2022,2
EST,219,EER,2017-03-20,2023,2
EST,2409,EV,2014-10-31,2014,3
EST,2409,EV,2014-10-31,2015,53
EST,2409,EV,2014-10-31,2016,12
EST,2409,EV,2014-10-31,2017,22
EST,2409,EV,2014-10-31,2018,30
EST,2409,EV,2014-10-31,2019,21
EST,2720,E200,2018-08-27,2018,14
EST,2720,E200,2018-08-27,2019,33
EST,2720,E200,2018-08-27,2020,14
EST,2720,E200,2018-08-27,2021,47
EST,2720,E200,2018-08-27,2022,74
EST,2720,E200,2018-08-27,2023,55
EST,417,ERa/EKR,2013-01-27,2013,3
FIN,1062,VIHR,2007-01-26,2007,14
FIN,1062,VIHR,2007-01-26,2008,6
FIN,1062,VIHR,2007-01-26,2009,36
FIN,1062,VIHR,2007-01-26,2010,7
FIN,1062,VIHR,2007-01-26,2011,16
FIN,1062,VIHR,2007-01-26,2012,12
FIN,1062,VIHR,2007-01-26,2013,2
FIN,1062,VIHR,2007-01-26,2014,9
FIN,1062,VIHR,2007-01-26,2015,20
FIN,1062,VIHR,2007-01-26,2016,37
FIN,1062,VIHR,2007-01-26,2017,19
FIN,1062,VIHR,2007-01-26,2018,10
FIN,1062,VIHR,2007-01-26,2019,10
FIN,1062,VIHR,2007-01-26,2020,17
FIN,1062,VIHR,2007-01-26,2021,71
FIN,1062,VIHR,2007-01-26,2022,49
FIN,1062,VIHR,2007-01-26,2023,19
FIN,1118,KOK,2012-09-01,2015,1
FIN,1118,KOK,2012-09-01,2016,28
FIN,1118,KOK,2012-09-01,2017,29
FIN,1118,KOK,2012-09-01,2018,24
FIN,1118,KOK,2012-09-01,2019,11
FIN,1118,KOK,2012-09-01,2020,57
FIN,1118,KOK,2012-09-01,2021,62
FIN,1118,KOK,2012-09-01,2022,42
FIN,1118,KOK,2012-09-01,2023,10
FIN,1292,DL|VAS,2009-11-19,2013,4
FIN,1292,DL|VAS,2009-11-19,2015,14
FIN,1292,DL|VAS,2009-11-19,2016,37
FIN,1292,DL|VAS,2009-11-19,2017,77
FIN,1292,DL|VAS,2009-11-19,2018,80
FIN,1292,DL|VAS,2009-11-19,2019,46
FIN,1292,DL|VAS,2009-11-19,2020,56
FIN,1292,DL|VAS,2009-11-19,2021,48
FIN,1292,DL|VAS,2009-11-19,2022,45
FIN,1292,DL|VAS,2009-11-19,2023,36
FIN,1463,KD,2015-08-19,2015,3
FIN,1463,KD,2015-08-19,2017,3
FIN,1463,KD,2015-08-19,2020,37
FIN,1463,KD,2015-08-19,2021,36
FIN,1463,KD,2015-08-19,2022,65
FIN,1463,KD,2015-08-19,2023,21
FIN,200,SP|P,2012-06-07,2012,13
FIN,200,SP|P,2012-06-07,2013,11
FIN,200,SP|P,2012-06-07,2014,7
FIN,200,SP|P,2012-06-07,2015,8
FIN,200,SP|P,2012-06-07,2016,12
FIN,200,SP|P,2012-06-07,2017,41
FIN,200,SP|P,2012-06-07,2018,115
FIN,200,SP|P,2012-06-07,2019,93
FIN,200,SP|P,2012-06-07,2020,78
FIN,200,SP|P,2012-06-07,2021,137
FIN,200,SP|P,2012-06-07,2022,135
FIN,200,SP|P,2012-06-07,2023,57
FIN,2801,LN,2018-04-20,2018,3
FIN,2801,LN,2018-04-20,2019,14
FIN,2801,LN,2018-04-20,2020,6
FIN,2801,LN,2018-04-20,2021,8
FIN,395,SSDP,2008-05-08,2010,1
FIN,395,SSDP,2008-05-08,2011,1
FIN,395,SSDP,2008-05-08,2012,1
FIN,395,SSDP,2008-05-08,2014,2
FIN,395,SSDP,2008-05-08,2015,50
FIN,395,SSDP,2008-05-08,2016,9
FIN,395,SSDP,2008-05-08,2017,10
FIN,395,SSDP,2008-05-08,2018,12
FIN,395,SSDP,2008-05-08,2019,17
FIN,395,SSDP,2008-05-08,2020,24
FIN,395,SSDP,2008-05-08,2021,61
FIN,395,SSDP,2008-05-08,2022,32
FIN,395,SSDP,2008-05-08,2023,43
FIN,585,RKP-SFP,2010-09-13,2010,4
FIN,585,RKP-SFP,2010-09-13,2011,1
FIN,585,RKP-SFP,2010-09-13,2012,10
FIN,585,RKP-SFP,2010-09-13,2014,3
FIN,585,RKP-SFP,2010-09-13,2015,3
FIN,585,RKP-SFP,2010-09-13,2016,3
FIN,585,RKP-SFP,2010-09-13,2018,1
FIN,585,RKP-SFP,2010-09-13,2019,184
FIN,585,RKP-SFP,2010-09-13,2020,5
FIN,585,RKP-SFP,2010-09-13,2021,56
FIN,585,RKP-SFP,2010-09-13,2022,15
FIN,585,RKP-SFP,2010-09-13,2023,3
FIN,94,KESK,2008-02-07,2008,1
FIN,94,KESK,2008-02-07,2009,1
FIN,94,KESK,2008-02-07,2010,3
FIN,94,KESK,2008-02-07,2011,25
FIN,94,KESK,2008-02-07,2012,7
FIN,94,KESK,2008-02-07,2013,27
FIN,94,KESK,2008-02-07,2014,23
FIN,94,KESK,2008-02-07,2015,21
FIN,94,KESK,2008-02-07,2016,15
FIN,94,KESK,2008-02-07,2017,36
FIN,94,KESK,2008-02-07,2018,26
FIN,94,KESK,2008-02-07,2019,14
FIN,94,KESK,2008-02-07,2020,4
FIN,94,KESK,2008-02-07,2021,10
FIN,94,KESK,2008-02-07,2022,2
FIN,94,KESK,2008-02-07,2023,10
FRA,1058,NC,2019-04-24,2019,33
FRA,1058,NC,2019-04-24,2020,154
FRA,1058,NC,2019-04-24,2021,399
FRA,1058,NC,2019-04-24,2022,115
FRA,1058,NC,2019-04-24,2023,147
FRA,1492,PRG,2020-07-10,2020,22
FRA,1492,PRG,2020-07-10,2021,28
FRA,1492,PRG,2020-07-10,2022,2
FRA,1492,PRG,2020-07-10,2023,9
FRA,1539,PS,2006-05-08,2006,10
FRA,1539,PS,2006-05-08,2007,3
FRA,1539,PS,2006-05-08,2009,7
FRA,1539,PS,2006-05-08,2010,71
FRA,1539,PS,2006-05-08,2011,87
FRA,1539,PS,2006-05-08,2012,315
FRA,1539,PS,2006-05-08,2013,2
FRA,1539,PS,2006-05-08,2017,1
FRA,1539,PS,2006-05-08,2019,173
FRA,1539,PS,2006-05-08,2020,257
FRA,1539,PS,2006-05-08,2021,200
FRA,1539,PS,2006-05-08,2022,145
FRA,1539,PS,2006-05-08,2023,186
FRA,2078,AC,2014-09-12,2017,6
FRA,2078,AC,2014-09-12,2022,1
FRA,2273,UDI,2019-01-10,2019,49
FRA,2273,UDI,2019-01-10,2020,8
FRA,2399,DLR|DLF,2007-02-03,2007,1
FRA,2399,DLR|DLF,2007-02-03,2008,44
FRA,2399,DLR|DLF,2007-02-03,2009,38
FRA,2399,DLR|DLF,2007-02-03,2010,10
FRA,2399,DLR|DLF,2007-02-03,2011,17
FRA,2399,DLR|DLF,2007-02-03,2012,17
FRA,2399,DLR|DLF,2007-02-03,2014,88
FRA,2399,DLR|DLF,2007-02-03,2015,292
FRA,2399,DLR|DLF,2007-02-03,2016,237
FRA,2399,DLR|DLF,2007-02-03,2017,269
FRA,2399,DLR|DLF,2007-02-03,2018,220
FRA,2399,DLR|DLF,2007-02-03,2019,386
FRA,2399,DLR|DLF,2007-02-03,2020,462
FRA,2399,DLR|DLF,2007-02-03,2021,419
FRA,2399,DLR|DLF,2007-02-03,2022,384
FRA,2399,DLR|DLF,2007-02-03,2023,274
FRA,2643,REM|R,2016-03-08,2016,34
FRA,2643,REM|R,2016-03-08,2017,252
FRA,2643,REM|R,2016-03-08,2018,119
FRA,2643,REM|R,2016-03-08,2019,87
FRA,2643,REM|R,2016-03-08,2020,107
FRA,2643,REM|R,2016-03-08,2021,33
FRA,2643,REM|R,2016-03-08,2022,15
FRA,2643,REM|R,2016-03-08,2023,28
FRA,2644,FI,2016-05-23,2016,171
FRA,2644,FI,2016-05-23,2017,213
FRA,2644,FI,2016-05-23,2018,193
FRA,2644,FI,2016-05-23,2019,159
FRA,2644,FI,2016-05-23,2020,129
FRA,2644,FI,2016-05-23,2021,169
FRA,2644,FI,2016-05-23,2022,233
FRA,2644,FI,2016-05-23,2023,260
FRA,270,FN,2011-05-06,2011,85
FRA,270,FN,2011-05-06,2012,61
FRA,270,FN,2011-05-06,2013,87
FRA,270,FN,2011-05-06,2014,149
FRA,270,FN,2011-05-06,2015,272
FRA,270,FN,2011-05-06,2016,81
FRA,270,FN,2011-05-06,2017,64
FRA,270,FN,2011-05-06,2018,61
FRA,270,FN,2011-05-06,2019,169
FRA,270,FN,2011-05-06,2020,19
FRA,270,FN,2011-05-06,2021,14
FRA,270,FN,2011-05-06,2022,14
FRA,270,FN,2011-05-06,2023,33
FRA,401,PR,2017-12-12,2017,18
FRA,401,PR,2017-12-12,2018,17
FRA,401,PR,2017-12-12,2019,71
FRA,401,PR,2017-12-12,2020,18
FRA,401,PR,2017-12-12,2021,33
FRA,401,PR,2017-12-12,2022,11
FRA,401,PR,2017-12-12,2023,33
FRA,509,UDF|MD,2015-01-27,2015,111
FRA,509,UDF|MD,2015-01-27,2016,35
FRA,509,UDF|MD,2015-01-27,2017,26
FRA,509,UDF|MD,2015-01-27,2019,4
FRA,509,UDF|MD,2015-01-27,2020,93
FRA,509,UDF|MD,2015-01-27,2021,112
FRA,509,UDF|MD,2015-01-27,2022,213
FRA,509,UDF|MD,2015-01-27,2023,374
FRA,658,UMP|LR,2015-05-25,2015,501
FRA,658,UMP|LR,2015-05-25,2016,648
FRA,658,UMP|LR,2015-05-25,2017,150
FRA,658,UMP|LR,2015-05-25,2018,72
FRA,658,UMP|LR,2015-05-25,2019,241
FRA,658,UMP|LR,2015-05-25,2020,206
FRA,658,UMP|LR,2015-05-25,2021,237
FRA,658,UMP|LR,2015-05-25,2022,459
FRA,658,UMP|LR,2015-05-25,2023,109
FRA,686,PCF,2011-04-05,2011,5
FRA,686,PCF,2011-04-05,2012,10
FRA,686,PCF,2011-04-05,2013,17
FRA,686,PCF,2011-04-05,2014,24
FRA,686,PCF,2011-04-05,2015,87
FRA,686,PCF,2011-04-05,2016,238
FRA,686,PCF,2011-04-05,2017,114
FRA,686,PCF,2011-04-05,2018,161
FRA,686,PCF,2011-04-05,2019,181
FRA,686,PCF,2011-04-05,2020,130
FRA,686,PCF,2011-04-05,2021,236
FRA,686,PCF,2011-04-05,2022,261
FRA,686,PCF,2011-04-05,2023,199
FRA,873,V,2009-01-21,2009,9
FRA,873,V,2009-01-21,2011,8
FRA,873,V,2009-01-21,2013,3
FRA,873,V,2009-01-21,2014,8
FRA,873,V,2009-01-21,2015,1
FRA,873,V,2009-01-21,2018,18
FRA,873,V,2009-01-21,2019,24
FRA,873,V,2009-01-21,2020,99
FRA,873,V,2009-01-21,2021,81
FRA,873,V,2009-01-21,2022,88
FRA,873,V,2009-01-21,2023,134
GBR,1023,SDLP,2007-12-05,2009,6
GBR,1023,SDLP,2007-12-05,2010,13
GBR,1023,SDLP,2007-12-05,2011,8
GBR,1023,SDLP,2007-12-05,2012,35
GBR,1023,SDLP,2007-12-05,2013,9
GBR,1023,SDLP,2007-12-05,2014,14
GBR,1023,SDLP,2007-12-05,2015,25
GBR,1023,SDLP,2007-12-05,2016,27
GBR,1023,SDLP,2007-12-05,2017,7
GBR,1023,SDLP,2007-12-05,2018,1
GBR,1023,SDLP,2007-12-05,2019,9
GBR,1023,SDLP,2007-12-05,2021,8
GBR,1023,SDLP,2007-12-05,2022,1
GBR,1023,SDLP,2007-12-05,2023,1
GBR,1210,UUP,2008-05-30,2008,13
GBR,1210,UUP,2008-05-30,2009,16
GBR,1210,UUP,2008-05-30,2010,17
GBR,1210,UUP,2008-05-30,2011,46
GBR,1210,UUP,2008-05-30,2012,21
GBR,1210,UUP,2008-05-30,2013,38
GBR,1210,UUP,2008-05-30,2014,9
GBR,1210,UUP,2008-05-30,2015,26
GBR,1210,UUP,2008-05-30,2016,49
GBR,1210,UUP,2008-05-30,2017,7
GBR,1210,UUP,2008-05-30,2018,2
GBR,1210,UUP,2008-05-30,2019,3
GBR,1210,UUP,2008-05-30,2021,16
GBR,1210,UUP,2008-05-30,2022,10
GBR,1210,UUP,2008-05-30,2023,1
GBR,1272,UKIP,2011-07-12,2011,34
GBR,1272,UKIP,2011-07-12,2012,24
GBR,1272,UKIP,2011-07-12,2013,70
GBR,1272,UKIP,2011-07-12,2014,46
GBR,1272,UKIP,2011-07-12,2015,47
GBR,1272,UKIP,2011-07-12,2016,46
GBR,1272,UKIP,2011-07-12,2017,55
GBR,1272,UKIP,2011-07-12,2018,11
GBR,1272,UKIP,2011-07-12,2019,193
GBR,1272,UKIP,2011-07-12,2020,16
GBR,1272,UKIP,2011-07-12,2021,45
GBR,1272,UKIP,2011-07-12,2022,39
GBR,1272,UKIP,2011-07-12,2023,39
GBR,1284,SNP,2009-05-06,2010,3
GBR,1284,SNP,2009-05-06,2011,75
GBR,1284,SNP,2009-05-06,2012,16
GBR,1284,SNP,2009-05-06,2013,10
GBR,1284,SNP,2009-05-06,2014,18
GBR,1284,SNP,2009-05-06,2015,51
GBR,1284,SNP,2009-05-06,2016,50
GBR,1284,SNP,2009-05-06,2017,8
GBR,1284,SNP,2009-05-06,2018,2
GBR,1284,SNP,2009-05-06,2019,23
GBR,1284,SNP,2009-05-06,2020,20
GBR,1284,SNP,2009-05-06,2021,28
GBR,1284,SNP,2009-05-06,2022,19
GBR,1284,SNP,2009-05-06,2023,32
GBR,1556,Lab,2007-02-12,2009,5
GBR,1556,Lab,2007-02-12,2010,3
GBR,1556,Lab,2007-02-12,2016,7
GBR,1556,Lab,2007-02-12,2017,9
GBR,1556,Lab,2007-02-12,2018,9
GBR,1556,Lab,2007-02-12,2019,9
GBR,1556,Lab,2007-02-12,2020,50
GBR,1556,Lab,2007-02-12,2021,24
GBR,1556,Lab,2007-02-12,2022,76
GBR,1556,Lab,2007-02-12,2023,212
GBR,2731,APoNI,2009-05-13,2010,3
GBR,2731,APoNI,2009-05-13,2011,12
GBR,2731,APoNI,2009-05-13,2012,1
GBR,2731,APoNI,2009-05-13,2013,3
GBR,2731,APoNI,2009-05-13,2014,12
GBR,2731,APoNI,2009-05-13,2015,18
GBR,2731,APoNI,2009-05-13,2016,6
GBR,2731,APoNI,2009-05-13,2017,3
GBR,2731,APoNI,2009-05-13,2018,1
GBR,2731,APoNI,2009-05-13,2019,19
GBR,2731,APoNI,2009-05-13,2020,1
GBR,2731,APoNI,2009-05-13,2021,3
GBR,2731,APoNI,2009-05-13,2022,13
GBR,2731,APoNI,2009-05-13,2023,2
GBR,311,Plaid,2007-08-15,2007,1
GBR,311,Plaid,2007-08-15,2008,35
GBR,311,Plaid,2007-08-15,2009,20
GBR,311,Plaid,2007-08-15,2010,9
GBR,311,Plaid,2007-08-15,2011,105
GBR,311,Plaid,2007-08-15,2012,54
GBR,311,Plaid,2007-08-15,2013,33
GBR,311,Plaid,2007-08-15,2014,67
GBR,311,Plaid,2007-08-15,2015,72
GBR,311,Plaid,2007-08-15,2016,66
GBR,311,Plaid,2007-08-15,2017,95
GBR,311,Plaid,2007-08-15,2018,10
GBR,311,Plaid,2007-08-15,2019,48
GBR,311,Plaid,2007-08-15,2020,28
GBR,311,Plaid,2007-08-15,2021,45
GBR,311,Plaid,2007-08-15,2022,18
GBR,311,Plaid,2007-08-15,2023,28
GBR,319,DUP,2008-12-16,2009,273
GBR,319,DUP,2008-12-16,2010,280
GBR,319,DUP,2008-12-16,2011,156
GBR,319,DUP,2008-12-16,2012,137
GBR,319,DUP,2008-12-16,2013,127
GBR,319,DUP,2008-12-16,2014,115
GBR,319,DUP,2008-12-16,2015,94
GBR,319,DUP,2008-12-16,2016,38
GBR,319,DUP,2008-12-16,2017,38
GBR,319,DUP,2008-12-16,2018,44
GBR,319,DUP,2008-12-16,2019,89
GBR,319,DUP,2008-12-16,2020,390
GBR,319,DUP,2008-12-16,2021,461
GBR,319,DUP,2008-12-16,2022,73
GBR,319,DUP,2008-12-16,2023,66
GBR,467,GP,2007-07-31,2007,13
GBR,467,GP,2007-07-31,2008,46
GBR,467,GP,2007-07-31,2009,43
GBR,467,GP,2007-07-31,2010,67
GBR,467,GP,2007-07-31,2011,40
GBR,467,GP,2007-07-31,2012,46
GBR,467,GP,2007-07-31,2013,33
GBR,467,GP,2007-07-31,2014,45
GBR,467,GP,2007-07-31,2015,168
GBR,467,GP,2007-07-31,2016,54
GBR,467,GP,2007-07-31,2017,32
GBR,467,GP,2007-07-31,2018,11
GBR,467,GP,2007-07-31,2019,20
GBR,467,GP,2007-07-31,2020,49
GBR,467,GP,2007-07-31,2021,46
GBR,467,GP,2007-07-31,2022,25
GBR,467,GP,2007-07-31,2023,25
GBR,659,Lib,2006-10-31,2007,6
GBR,659,Lib,2006-10-31,2008,4
GBR,659,Lib,2006-10-31,2009,4
GBR,659,Lib,2006-10-31,2010,8
GBR,659,Lib,2006-10-31,2011,2
GBR,659,Lib,2006-10-31,2012,2
GBR,659,Lib,2006-10-31,2013,29
GBR,659,Lib,2006-10-31,2014,14
GBR,659,Lib,2006-10-31,2015,123
GBR,659,Lib,2006-10-31,2016,44
GBR,659,Lib,2006-10-31,2017,195
GBR,659,Lib,2006-10-31,2018,26
GBR,659,Lib,2006-10-31,2019,38
GBR,659,Lib,2006-10-31,2020,53
GBR,659,Lib,2006-10-31,2021,52
GBR,659,Lib,2006-10-31,2022,140
GBR,659,Lib,2006-10-31,2023,120
GBR,773,Con,2006-10-20,2010,7
GBR,773,Con,2006-10-20,2011,16
GBR,773,Con,2006-10-20,2012,15
GBR,773,Con,2006-10-20,2013,30
GBR,773,Con,2006-10-20,2014,32
GBR,773,Con,2006-10-20,2015,118
GBR,773,Con,2006-10-20,2016,40
GBR,773,Con,2006-10-20,2017,59
GBR,773,Con,2006-10-20,2018,43
GBR,773,Con,2006-10-20,2019,43
GBR,773,Con,2006-10-20,2020,15
GBR,773,Con,2006-10-20,2021,10
GBR,773,Con,2006-10-20,2022,45
GBR,773,Con,2006-10-20,2023,37
GRC,1338,PASOK,2018-11-12,2018,26
GRC,1338,PASOK,2018-11-12,2019,195
GRC,1338,PASOK,2018-11-12,2020,164
GRC,1338,PASOK,2018-11-12,2021,134
GRC,1338,PASOK,2018-11-12,2022,186
GRC,1338,PASOK,2018-11-12,2023,237
GRC,1592,SYRIZA,2013-07-13,2013,1
GRC,1592,SYRIZA,2013-07-13,2014,15
GRC,1592,SYRIZA,2013-07-13,2015,91
GRC,1592,SYRIZA,2013-07-13,2016,11
GRC,1592,SYRIZA,2013-07-13,2017,10
GRC,1592,SYRIZA,2013-07-13,2018,9
GRC,1592,SYRIZA,2013-07-13,2019,98
GRC,1592,SYRIZA,2013-07-13,2020,114
GRC,1592,SYRIZA,2013-07-13,2021,48
GRC,1592,SYRIZA,2013-07-13,2022,108
GRC,1592,SYRIZA,2013-07-13,2023,298
GRC,2091,ANEL,2012-03-26,2012,337
GRC,2091,ANEL,2012-03-26,2013,221
GRC,2091,ANEL,2012-03-26,2014,241
GRC,2091,ANEL,2012-03-26,2015,189
GRC,2091,ANEL,2012-03-26,2016,53
GRC,2091,ANEL,2012-03-26,2017,39
GRC,2091,ANEL,2012-03-26,2018,30
GRC,2091,ANEL,2012-03-26,2019,83
GRC,2091,ANEL,2012-03-26,2020,3
GRC,2091,ANEL,2012-03-26,2021,1
GRC,2091,ANEL,2012-03-26,2022,1
GRC,2091,ANEL,2012-03-26,2023,1
GRC,2093,DIMAR,2011-05-17,2011,7
GRC,2093,DIMAR,2011-05-17,2012,249
GRC,2093,DIMAR,2011-05-17,2013,143
GRC,2093,DIMAR,2011-05-17,2014,115
GRC,2093,DIMAR,2011-05-17,2015,24
GRC,2165,EK,2014-12-20,2015,404
GRC,2165,EK,2014-12-20,2016,803
GRC,2165,EK,2014-12-20,2017,746
GRC,2165,EK,2014-12-20,2018,865
GRC,2165,EK,2014-12-20,2019,856
GRC,2165,EK,2014-12-20,2020,149
GRC,2165,EK,2014-12-20,2021,228
GRC,2165,EK,2014-12-20,2022,91
GRC,2165,EK,2014-12-20,2023,159
GRC,2346,TP,2014-02-27,2014,969
GRC,2346,TP,2014-02-27,2015,1344
GRC,2346,TP,2014-02-27,2016,199
GRC,2346,TP,2014-02-27,2017,208
GRC,2346,TP,2014-02-27,2018,328
GRC,2346,TP,2014-02-27,2019,233
GRC,2596,LE|PE,2016-04-14,2021,1
GRC,2596,LE|PE,2016-04-14,2023,831
GRC,2742,MeRA25,2018-03-30,2018,70
GRC,2742,MeRA25,2018-03-30,2019,500
GRC,2742,MeRA25,2018-03-30,2020,1267
GRC,2742,MeRA25,2018-03-30,2021,1147
GRC,2742,MeRA25,2018-03-30,2022,975
GRC,2742,MeRA25,2018-03-30,2023,642
GRC,2780,EL,2017-01-11,2017,271
GRC,2780,EL,2017-01-11,2018,560
GRC,2780,EL,2017-01-11,2019,494
GRC,2780,EL,2017-01-11,2020,357
GRC,2780,EL,2017-01-11,2021,209
GRC,2780,EL,2017-01-11,2022,157
GRC,2780,EL,2017-01-11,2023,350
GRC,2901,NIKH,2021-02-19,2022,29
GRC,2901,NIKH,2021-02-19,2023,256
GRC,2902,Sp,2017-03-31,2018,16
GRC,2902,Sp,2017-03-31,2019,41
GRC,2902,Sp,2017-03-31,2023,216
GRC,47,ND,2007-08-24,2007,18
GRC,47,ND,2007-08-24,2008,4
GRC,47,ND,2007-08-24,2009,59
GRC,47,ND,2007-08-24,2010,35
GRC,47,ND,2007-08-24,2011,80
GRC,47,ND,2007-08-24,2012,152
GRC,47,ND,2007-08-24,2013,12
GRC,47,ND,2007-08-24,2014,17
GRC,47,ND,2007-08-24,2015,266
GRC,47,ND,2007-08-24,2016,279
GRC,47,ND,2007-08-24,2017,405
GRC,47,ND,2007-08-24,2018,399
GRC,47,ND,2007-08-24,2019,286
GRC,47,ND,2007-08-24,2020,19
GRC,47,ND,2007-08-24,2021,19
GRC,47,ND,2007-08-24,2022,79
GRC,47,ND,2007-08-24,2023,275
GRC,614,KKE,2010-05-18,2010,27
GRC,614,KKE,2010-05-18,2011,57
GRC,614,KKE,2010-05-18,2012,70
GRC,614,KKE,2010-05-18,2013,27
GRC,614,KKE,2010-05-18,2014,8
GRC,614,KKE,2010-05-18,2015,13
GRC,614,KKE,2010-05-18,2016,3
GRC,614,KKE,2010-05-18,2017,6
GRC,614,KKE,2010-05-18,2018,4
GRC,614,KKE,2010-05-18,2019,20
GRC,614,KKE,2010-05-18,2020,18
GRC,614,KKE,2010-05-18,2021,29
GRC,614,KKE,2010-05-18,2022,19
GRC,614,KKE,2010-05-18,2023,56
HRV,1044,HSP,2012-06-01,2012,33
HRV,1044,HSP,2012-06-01,2013,11
HRV,1044,HSP,2012-06-01,2014,10
HRV,1044,HSP,2012-06-01,2015,8
HRV,1044,HSP,2012-06-01,2017,1
HRV,1081,DC,2023-03-18,2023,6
HRV,1102,HSLS,2007-08-09,2009,5
HRV,1102,HSLS,2007-08-09,2010,15
HRV,1102,HSLS,2007-08-09,2011,34
HRV,1384,HNS-LD,2007-03-26,2007,61
HRV,1384,HNS-LD,2007-03-26,2009,102
HRV,1384,HNS-LD,2007-03-26,2010,7
HRV,1384,HNS-LD,2007-03-26,2011,18
HRV,1384,HNS-LD,2007-03-26,2012,33
HRV,1384,HNS-LD,2007-03-26,2013,82
HRV,1384,HNS-LD,2007-03-26,2014,126
HRV,1384,HNS-LD,2007-03-26,2015,145
HRV,1384,HNS-LD,2007-03-26,2016,114
HRV,1384,HNS-LD,2007-03-26,2017,30
HRV,1384,HNS-LD,2007-03-26,2018,10
HRV,1384,HNS-LD,2007-03-26,2019,23
HRV,1384,HNS-LD,2007-03-26,2020,16
HRV,1465,HSS,2011-09-13,2016,16
HRV,1465,HSS,2011-09-13,2017,41
HRV,1465,HSS,2011-09-13,2018,212
HRV,1465,HSS,2011-09-13,2019,228
HRV,1465,HSS,2011-09-13,2020,132
HRV,1465,HSS,2011-09-13,2021,47
HRV,1465,HSS,2011-09-13,2022,26
HRV,1465,HSS,2011-09-13,2023,7
HRV,1493,SPH,2007-03-05,2007,214
HRV,1493,SPH,2007-03-05,2008,50
HRV,1493,SPH,2007-03-05,2009,163
HRV,1493,SPH,2007-03-05,2010,149
HRV,1493,SPH,2007-03-05,2011,130
HRV,1493,SPH,2007-03-05,2012,18
HRV,1493,SPH,2007-03-05,2013,45
HRV,1493,SPH,2007-03-05,2014,28
HRV,1493,SPH,2007-03-05,2015,34
HRV,1493,SPH,2007-03-05,2016,15
HRV,1493,SPH,2007-03-05,2017,2
HRV,1493,SPH,2007-03-05,2018,14
HRV,1493,SPH,2007-03-05,2019,24
HRV,1493,SPH,2007-03-05,2020,124
HRV,1493,SPH,2007-03-05,2021,160
HRV,1493,SPH,2007-03-05,2022,120
HRV,1493,SPH,2007-03-05,2023,103
HRV,1627,IDS,2007-10-12,2007,25
HRV,1627,IDS,2007-10-12,2008,20
HRV,1627,IDS,2007-10-12,2009,121
HRV,1627,IDS,2007-10-12,2010,287
HRV,1627,IDS,2007-10-12,2011,161
HRV,1627,IDS,2007-10-12,2012,76
HRV,1627,IDS,2007-10-12,2013,38
HRV,1627,IDS,2007-10-12,2014,20
