country_name_short,party_id,party_name,party_name_english,party_name_short,party_created_date,party_end_date,website,fb_handle,fb_scraping,fb_status,fb_account_type,fb_page_created,fb_date_min,fb_date_max,fb_posts_n,fb_collection_update,insta_handle,insta_scraping,insta_status,insta_account_type,insta_page_created,insta_date_min,insta_date_max,insta_posts_n,insta_type_img_n,insta_type_vid_n,insta_type_car_n,insta_collection_update,tw_handle,tw_scraping,tw_status,tw_account_type,tw_page_created,tw_date_min,tw_date_max,tw_posts_n,tw_collection_update,yt_scraping,yt_channel_id,yt_channel_url,yt_status,yt_account_type,yt_page_created,yt_date_min,yt_date_max,yt_videos_n,yt_collection_update
IRL,2776,Dlúthphartíocht – Pobal Roimh Bhrabús,Solidarity -- People Before Profit,D-PRB,2014-01-01,NA,https://www.solidarity.ie/,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,solidarityie,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
IRL,2795,Aontú,Aontu,A,2019-01-28,NA,https://aontu.ie/,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,aontuie,TRUE,Collection completed,party,2019-03-20,2019-03-20,2019-03-20,1931,1442,366,123,2023-12-31,AontuIE,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCE_Ap3ZPj1CCnPRpaSwYExQ,@aontuireland2964,Collection completed,party,2020-05-07,2020-05-07,2023-12-28,421,2023-12-31
ISL,210,Vinstrihreyfingin – grænt framboð,Left-Green Movement,Graen,1999-02-06,NA,https://vg.is/,vinstrigraen,TRUE,Collection completed,party,2012-11-07,2013-01-25,2023-12-31,5109,2023-12-31,vinstrigraen,TRUE,Collection completed,party,2013-02-21,2013-02-21,2013-02-21,1084,620,172,292,2023-12-31,Vinstrigraen,FALSE,No account identified,party,NA,NA,NA,NA,NA,TRUE,UCqkTj9fil4oz7oVqRgD-x7w,@vgvinstrigrn,Collection completed,party,2012-03-16,2016-04-27,2022-05-09,127,2023-12-31
ISL,506,Frjálslyndi flokkurinn,Liberal Party,Ff,1998-11-28,2012-03-18,NA,NA,FALSE,No account identified,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,No account identified,NA,NA,NA,NA,NA,2023-12-31
ISL,587,Borgarahreyfingin – Hreyfingin,Civic Movement -- The Movement,B-H,2009-01-01,2012-01-01,NA,100068916172175,FALSE,Collection not completed,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,NA,NA,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,TRUE,UCcYHTwiJA5BEHOmtZl6tUxQ,@borgarahreyfingin,Collection completed,party,2009-03-08,2009-03-08,2009-06-23,44,2023-12-31
ISL,1006,Samfylkingin,Social Democratic Alliance,Sam,2000-05-05,NA,https://xs.is/,Samfylkingin,TRUE,Collection completed,party,2009-10-13,2009-10-13,2023-12-30,4027,2023-12-31,xs_samfylkingin,TRUE,Collection completed,party,2016-06-01,2016-06-01,2016-06-01,309,216,37,56,2023-12-31,samfylkingin,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCFvYdckW1NIw24L3pxZyoPQ,@samfylking,Collection completed,party,2009-01-24,2009-02-07,2022-05-10,197,2023-12-31
ISL,1342,Sjálfstæðisflokkurinn,Independence Party,Sj,1929-05-25,NA,https://xd.is/,sjalfstaedis,TRUE,Collection completed,party,2010-01-26,2010-01-27,2023-12-31,5158,2023-12-31,sjalfstaedis,TRUE,Collection completed,party,2012-12-19,2012-12-19,2012-12-19,856,636,117,103,2023-12-31,sjalfstaedis,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCB203QG2rr5Kwsp8BhpsNwQ,@sjalfstaedisflokkur,Collection completed,party,2009-04-16,2009-04-16,2023-12-31,297,2023-12-31
ISL,1455,Framsóknarflokkurinn,Progressive Party,F,1916-12-16,NA,https://framsokn.is/,framsokn,TRUE,Collection completed,party,2008-12-31,2008-12-31,2023-12-31,6526,2023-12-31,framsokn,TRUE,Collection completed,party,2012-08-28,2012-08-28,2012-08-28,589,466,67,56,2023-12-31,framsokn,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UC0M3mlRcwRZ6z0Y-V5xxi3A,@framsokn,Collection completed,party,2007-05-07,2009-03-31,2022-05-13,162,2023-12-31
ISL,2204,Björt framtíð,Bright Future,BF,2012-02-04,NA,https://www.bjortframtid.is/,bjortframtid.XA,TRUE,Collection completed,party,2012-01-06,2012-02-04,2019-01-14,1324,2023-12-31,bjortframtid,TRUE,Collection completed,party,2012-10-29,2012-10-29,2012-10-29,97,94,0,3,2023-12-31,NA,FALSE,No account identified,NA,NA,NA,NA,NA,NA,TRUE,UCNWFWZCheZKzU5yCGqEZ2LQ,@bjortframti4440,Collection completed,party,2012-09-20,2012-09-20,2017-03-11,105,2023-12-31
ISL,2205,Pírata,Pirate Party,Pi,2012-11-24,NA,https://piratar.is/,PiratarXP,TRUE,Collection completed,party,2012-07-05,2012-07-19,2023-12-30,4460,2023-12-31,piratar,TRUE,Collection completed,party,2013-01-26,2013-01-26,2013-01-26,494,395,56,43,2023-12-31,piratarxp,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCf7lFaEt5uRGC33iEmjVT8g,piratarxp,Collection completed,party,2012-11-24,2012-11-27,2022-10-20,229,2023-12-31
ISL,2632,Flokkur fólksins,People's Party,FlF,2016-01-27,NA,https://flokkurfolksins.is/,FlokkurFolksinsXF,TRUE,Collection completed,party,2016-01-27,2016-01-27,2023-12-31,2407,2023-12-31,flokkurfolksins,TRUE,Collection completed,party,2018-04-13,2018-04-13,2018-04-13,27,18,9,0,2023-12-31,flokkfolksins,FALSE,Collection not completed,party,NA,NA,NA,NA,NA,TRUE,UCax_tbYOyF2ZxN2b7-5ZAsg,@flokkurfolksins2008,Collection completed,party,2017-07-26,2017-07-26,2023-12-14,65,2023-12-31
