country_name_short,party_id,party_name_short,insta_page_created,week,insta_posts_n_weekly,insta_type_img_n_weekly,insta_type_vid_n_weekly,insta_type_car_n_weekly
ITA,596,FI-PdL,2017-04-19,2018-03-18,10,10,0,0
ITA,596,FI-PdL,2017-04-19,2018-03-25,6,4,2,0
ITA,596,FI-PdL,2017-04-19,2018-04-01,3,2,1,0
ITA,596,FI-PdL,2017-04-19,2018-04-08,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2018-04-15,14,12,1,1
ITA,596,FI-PdL,2017-04-19,2018-04-22,10,9,0,1
ITA,596,FI-PdL,2017-04-19,2018-04-29,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2018-05-06,11,11,0,0
ITA,596,FI-PdL,2017-04-19,2018-05-13,3,2,1,0
ITA,596,FI-PdL,2017-04-19,2018-05-20,3,3,0,0
ITA,596,FI-PdL,2017-04-19,2018-05-27,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2018-06-03,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2018-06-10,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2018-06-17,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2018-06-24,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2018-07-01,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2018-07-08,13,12,0,1
ITA,596,FI-PdL,2017-04-19,2018-07-15,12,11,0,1
ITA,596,FI-PdL,2017-04-19,2018-07-22,11,9,0,2
ITA,596,FI-PdL,2017-04-19,2018-07-29,14,14,0,0
ITA,596,FI-PdL,2017-04-19,2018-08-05,11,10,1,0
ITA,596,FI-PdL,2017-04-19,2018-08-12,3,3,0,0
ITA,596,FI-PdL,2017-04-19,2018-08-19,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2018-08-26,8,6,2,0
ITA,596,FI-PdL,2017-04-19,2018-09-02,8,7,1,0
ITA,596,FI-PdL,2017-04-19,2018-09-09,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2018-09-16,13,10,3,0
ITA,596,FI-PdL,2017-04-19,2018-09-23,14,12,2,0
ITA,596,FI-PdL,2017-04-19,2018-09-30,14,9,4,1
ITA,596,FI-PdL,2017-04-19,2018-10-07,9,7,1,1
ITA,596,FI-PdL,2017-04-19,2018-10-14,13,10,3,0
ITA,596,FI-PdL,2017-04-19,2018-10-21,6,4,2,0
ITA,596,FI-PdL,2017-04-19,2018-10-28,13,8,5,0
ITA,596,FI-PdL,2017-04-19,2018-11-04,19,13,5,1
ITA,596,FI-PdL,2017-04-19,2018-11-11,26,18,8,0
ITA,596,FI-PdL,2017-04-19,2018-11-18,22,12,10,0
ITA,596,FI-PdL,2017-04-19,2018-11-25,27,15,12,0
ITA,596,FI-PdL,2017-04-19,2018-12-02,15,8,5,2
ITA,596,FI-PdL,2017-04-19,2018-12-09,19,11,8,0
ITA,596,FI-PdL,2017-04-19,2018-12-16,32,22,6,4
ITA,596,FI-PdL,2017-04-19,2018-12-23,13,9,3,1
ITA,596,FI-PdL,2017-04-19,2018-12-30,13,13,0,0
ITA,596,FI-PdL,2017-04-19,2019-01-06,21,15,4,2
ITA,596,FI-PdL,2017-04-19,2019-01-13,22,21,0,1
ITA,596,FI-PdL,2017-04-19,2019-01-20,22,18,3,1
ITA,596,FI-PdL,2017-04-19,2019-01-27,26,24,2,0
ITA,596,FI-PdL,2017-04-19,2019-02-03,31,22,8,1
ITA,596,FI-PdL,2017-04-19,2019-02-10,33,24,9,0
ITA,596,FI-PdL,2017-04-19,2019-02-17,36,28,4,4
ITA,596,FI-PdL,2017-04-19,2019-02-24,27,23,2,2
ITA,596,FI-PdL,2017-04-19,2019-03-03,24,22,1,1
ITA,596,FI-PdL,2017-04-19,2019-03-10,16,9,3,4
ITA,596,FI-PdL,2017-04-19,2019-03-17,12,9,3,0
ITA,596,FI-PdL,2017-04-19,2019-03-24,16,15,0,1
ITA,596,FI-PdL,2017-04-19,2019-03-31,7,5,2,0
ITA,596,FI-PdL,2017-04-19,2019-04-07,13,9,2,2
ITA,596,FI-PdL,2017-04-19,2019-04-14,13,10,3,0
ITA,596,FI-PdL,2017-04-19,2019-04-21,16,13,2,1
ITA,596,FI-PdL,2017-04-19,2019-04-28,18,12,6,0
ITA,596,FI-PdL,2017-04-19,2019-05-05,16,14,2,0
ITA,596,FI-PdL,2017-04-19,2019-05-12,20,14,6,0
ITA,596,FI-PdL,2017-04-19,2019-05-19,19,15,3,1
ITA,596,FI-PdL,2017-04-19,2019-05-26,14,13,1,0
ITA,596,FI-PdL,2017-04-19,2019-06-02,12,12,0,0
ITA,596,FI-PdL,2017-04-19,2019-06-09,10,9,1,0
ITA,596,FI-PdL,2017-04-19,2019-06-16,13,12,0,1
ITA,596,FI-PdL,2017-04-19,2019-06-23,7,4,3,0
ITA,596,FI-PdL,2017-04-19,2019-06-30,7,6,1,0
ITA,596,FI-PdL,2017-04-19,2019-07-07,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2019-07-14,14,9,5,0
ITA,596,FI-PdL,2017-04-19,2019-07-21,9,7,2,0
ITA,596,FI-PdL,2017-04-19,2019-07-28,11,10,1,0
ITA,596,FI-PdL,2017-04-19,2019-08-04,8,5,2,1
ITA,596,FI-PdL,2017-04-19,2019-08-11,6,4,2,0
ITA,596,FI-PdL,2017-04-19,2019-08-18,8,5,3,0
ITA,596,FI-PdL,2017-04-19,2019-08-25,13,10,3,0
ITA,596,FI-PdL,2017-04-19,2019-09-01,14,10,3,1
ITA,596,FI-PdL,2017-04-19,2019-09-08,10,9,1,0
ITA,596,FI-PdL,2017-04-19,2019-09-15,7,4,3,0
ITA,596,FI-PdL,2017-04-19,2019-09-22,7,5,1,1
ITA,596,FI-PdL,2017-04-19,2019-09-29,8,7,1,0
ITA,596,FI-PdL,2017-04-19,2019-10-06,6,4,1,1
ITA,596,FI-PdL,2017-04-19,2019-10-13,15,10,4,1
ITA,596,FI-PdL,2017-04-19,2019-10-20,11,8,3,0
ITA,596,FI-PdL,2017-04-19,2019-10-27,7,6,1,0
ITA,596,FI-PdL,2017-04-19,2019-11-03,7,6,1,0
ITA,596,FI-PdL,2017-04-19,2019-11-10,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2019-11-17,3,2,1,0
ITA,596,FI-PdL,2017-04-19,2019-11-24,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2019-12-01,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2019-12-08,1,0,1,0
ITA,596,FI-PdL,2017-04-19,2019-12-15,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2019-12-22,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2019-12-29,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2020-01-05,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2020-01-12,3,3,0,0
ITA,596,FI-PdL,2017-04-19,2020-01-19,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2020-01-26,5,4,1,0
ITA,596,FI-PdL,2017-04-19,2020-02-02,3,2,1,0
ITA,596,FI-PdL,2017-04-19,2020-02-09,7,4,3,0
ITA,596,FI-PdL,2017-04-19,2020-02-16,8,5,2,1
ITA,596,FI-PdL,2017-04-19,2020-02-23,11,11,0,0
ITA,596,FI-PdL,2017-04-19,2020-03-01,7,5,2,0
ITA,596,FI-PdL,2017-04-19,2020-03-08,13,11,2,0
ITA,596,FI-PdL,2017-04-19,2020-03-15,16,12,4,0
ITA,596,FI-PdL,2017-04-19,2020-03-22,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2020-03-29,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2020-04-05,11,4,7,0
ITA,596,FI-PdL,2017-04-19,2020-04-12,10,9,1,0
ITA,596,FI-PdL,2017-04-19,2020-04-19,14,8,6,0
ITA,596,FI-PdL,2017-04-19,2020-04-26,15,11,4,0
ITA,596,FI-PdL,2017-04-19,2020-05-03,20,16,4,0
ITA,596,FI-PdL,2017-04-19,2020-05-10,11,10,1,0
ITA,596,FI-PdL,2017-04-19,2020-05-17,14,12,2,0
ITA,596,FI-PdL,2017-04-19,2020-05-24,12,12,0,0
ITA,596,FI-PdL,2017-04-19,2020-05-31,13,10,3,0
ITA,596,FI-PdL,2017-04-19,2020-06-07,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2020-06-14,11,11,0,0
ITA,596,FI-PdL,2017-04-19,2020-06-21,8,6,2,0
ITA,596,FI-PdL,2017-04-19,2020-06-28,21,20,1,0
ITA,596,FI-PdL,2017-04-19,2020-07-05,8,8,0,0
ITA,596,FI-PdL,2017-04-19,2020-07-12,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2020-07-19,10,10,0,0
ITA,596,FI-PdL,2017-04-19,2020-07-26,10,9,1,0
ITA,596,FI-PdL,2017-04-19,2020-08-02,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2020-08-09,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2020-08-16,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2020-08-23,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2020-08-30,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2020-09-06,10,10,0,0
ITA,596,FI-PdL,2017-04-19,2020-09-13,7,6,1,0
ITA,596,FI-PdL,2017-04-19,2020-09-20,3,3,0,0
ITA,596,FI-PdL,2017-04-19,2020-09-27,13,13,0,0
ITA,596,FI-PdL,2017-04-19,2020-10-04,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2020-10-11,8,7,1,0
ITA,596,FI-PdL,2017-04-19,2020-10-18,13,13,0,0
ITA,596,FI-PdL,2017-04-19,2020-10-25,12,12,0,0
ITA,596,FI-PdL,2017-04-19,2020-11-01,17,16,1,0
ITA,596,FI-PdL,2017-04-19,2020-11-08,15,12,3,0
ITA,596,FI-PdL,2017-04-19,2020-11-15,14,14,0,0
ITA,596,FI-PdL,2017-04-19,2020-11-22,13,13,0,0
ITA,596,FI-PdL,2017-04-19,2020-11-29,7,5,2,0
ITA,596,FI-PdL,2017-04-19,2020-12-06,8,7,0,1
ITA,596,FI-PdL,2017-04-19,2020-12-13,10,10,0,0
ITA,596,FI-PdL,2017-04-19,2020-12-20,6,4,1,1
ITA,596,FI-PdL,2017-04-19,2020-12-27,10,9,1,0
ITA,596,FI-PdL,2017-04-19,2021-01-03,9,8,1,0
ITA,596,FI-PdL,2017-04-19,2021-01-10,13,12,1,0
ITA,596,FI-PdL,2017-04-19,2021-01-17,15,12,3,0
ITA,596,FI-PdL,2017-04-19,2021-01-24,14,11,3,0
ITA,596,FI-PdL,2017-04-19,2021-01-31,15,15,0,0
ITA,596,FI-PdL,2017-04-19,2021-02-07,14,13,1,0
ITA,596,FI-PdL,2017-04-19,2021-02-14,22,20,1,1
ITA,596,FI-PdL,2017-04-19,2021-02-21,14,13,1,0
ITA,596,FI-PdL,2017-04-19,2021-02-28,11,11,0,0
ITA,596,FI-PdL,2017-04-19,2021-03-07,12,11,1,0
ITA,596,FI-PdL,2017-04-19,2021-03-14,8,7,0,1
ITA,596,FI-PdL,2017-04-19,2021-03-21,6,4,2,0
ITA,596,FI-PdL,2017-04-19,2021-03-28,5,4,1,0
ITA,596,FI-PdL,2017-04-19,2021-04-04,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2021-04-11,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2021-04-18,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2021-04-25,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2021-05-02,3,3,0,0
ITA,596,FI-PdL,2017-04-19,2021-05-09,11,11,0,0
ITA,596,FI-PdL,2017-04-19,2021-05-16,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2021-05-23,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2021-05-30,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2021-06-06,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2021-06-13,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2021-06-20,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2021-06-27,8,8,0,0
ITA,596,FI-PdL,2017-04-19,2021-07-04,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2021-07-11,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2021-07-18,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2021-07-25,10,10,0,0
ITA,596,FI-PdL,2017-04-19,2021-08-01,10,9,1,0
ITA,596,FI-PdL,2017-04-19,2021-08-08,6,5,0,1
ITA,596,FI-PdL,2017-04-19,2021-08-15,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2021-08-22,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2021-08-29,10,10,0,0
ITA,596,FI-PdL,2017-04-19,2021-09-05,14,13,1,0
ITA,596,FI-PdL,2017-04-19,2021-09-12,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2021-09-19,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2021-09-26,13,9,4,0
ITA,596,FI-PdL,2017-04-19,2021-10-03,8,8,0,0
ITA,596,FI-PdL,2017-04-19,2021-10-10,7,6,1,0
ITA,596,FI-PdL,2017-04-19,2021-10-17,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2021-10-24,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2021-10-31,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2021-11-07,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2021-11-14,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2021-11-21,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2021-11-28,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2021-12-05,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2021-12-12,3,3,0,0
ITA,596,FI-PdL,2017-04-19,2021-12-19,8,7,1,0
ITA,596,FI-PdL,2017-04-19,2021-12-26,8,8,0,0
ITA,596,FI-PdL,2017-04-19,2022-01-02,8,8,0,0
ITA,596,FI-PdL,2017-04-19,2022-01-09,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2022-01-16,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2022-01-23,5,4,1,0
ITA,596,FI-PdL,2017-04-19,2022-01-30,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2022-02-06,8,8,0,0
ITA,596,FI-PdL,2017-04-19,2022-02-13,8,8,0,0
ITA,596,FI-PdL,2017-04-19,2022-02-20,8,7,1,0
ITA,596,FI-PdL,2017-04-19,2022-02-27,8,8,0,0
ITA,596,FI-PdL,2017-04-19,2022-03-06,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2022-03-13,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2022-03-20,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2022-03-27,6,3,2,1
ITA,596,FI-PdL,2017-04-19,2022-04-03,14,10,1,3
ITA,596,FI-PdL,2017-04-19,2022-04-10,6,5,1,0
ITA,596,FI-PdL,2017-04-19,2022-04-17,6,5,0,1
ITA,596,FI-PdL,2017-04-19,2022-04-24,5,5,0,0
ITA,596,FI-PdL,2017-04-19,2022-05-01,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2022-05-08,7,5,1,1
ITA,596,FI-PdL,2017-04-19,2022-05-15,10,5,1,4
ITA,596,FI-PdL,2017-04-19,2022-05-22,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2022-05-29,8,5,2,1
ITA,596,FI-PdL,2017-04-19,2022-06-05,9,6,1,2
ITA,596,FI-PdL,2017-04-19,2022-06-12,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2022-06-19,7,7,0,0
ITA,596,FI-PdL,2017-04-19,2022-06-26,9,9,0,0
ITA,596,FI-PdL,2017-04-19,2022-07-03,7,5,2,0
ITA,596,FI-PdL,2017-04-19,2022-07-10,7,6,0,1
ITA,596,FI-PdL,2017-04-19,2022-07-17,8,5,3,0
ITA,596,FI-PdL,2017-04-19,2022-07-24,11,5,4,2
ITA,596,FI-PdL,2017-04-19,2022-07-31,18,16,2,0
ITA,596,FI-PdL,2017-04-19,2022-08-07,22,15,6,1
ITA,596,FI-PdL,2017-04-19,2022-08-14,26,18,8,0
ITA,596,FI-PdL,2017-04-19,2022-08-21,25,17,8,0
ITA,596,FI-PdL,2017-04-19,2022-08-28,18,15,3,0
ITA,596,FI-PdL,2017-04-19,2022-09-04,23,17,6,0
ITA,596,FI-PdL,2017-04-19,2022-09-11,22,17,5,0
ITA,596,FI-PdL,2017-04-19,2022-09-18,27,16,11,0
ITA,596,FI-PdL,2017-04-19,2022-09-25,12,10,2,0
ITA,596,FI-PdL,2017-04-19,2022-10-02,3,3,0,0
ITA,596,FI-PdL,2017-04-19,2022-10-09,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2022-10-16,6,6,0,0
ITA,596,FI-PdL,2017-04-19,2022-10-23,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2022-10-30,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2022-11-06,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2022-12-11,7,5,1,1
ITA,596,FI-PdL,2017-04-19,2022-12-18,5,4,1,0
ITA,596,FI-PdL,2017-04-19,2023-01-01,2,1,1,0
ITA,596,FI-PdL,2017-04-19,2023-01-15,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2023-01-22,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2023-01-29,3,0,3,0
ITA,596,FI-PdL,2017-04-19,2023-02-12,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2023-02-26,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2023-03-05,3,3,0,0
ITA,596,FI-PdL,2017-04-19,2023-03-12,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2023-03-19,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2023-03-26,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2023-04-02,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2023-04-09,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2023-04-16,1,0,0,1
ITA,596,FI-PdL,2017-04-19,2023-04-30,4,2,0,2
ITA,596,FI-PdL,2017-04-19,2023-05-07,1,0,1,0
ITA,596,FI-PdL,2017-04-19,2023-05-14,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2023-06-11,2,1,1,0
ITA,596,FI-PdL,2017-04-19,2023-06-18,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2023-06-25,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2023-07-02,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2023-07-09,2,1,1,0
ITA,596,FI-PdL,2017-04-19,2023-07-16,2,1,1,0
ITA,596,FI-PdL,2017-04-19,2023-07-23,2,1,1,0
ITA,596,FI-PdL,2017-04-19,2023-07-30,6,3,3,0
ITA,596,FI-PdL,2017-04-19,2023-08-06,6,4,2,0
ITA,596,FI-PdL,2017-04-19,2023-08-27,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2023-09-03,2,1,0,1
ITA,596,FI-PdL,2017-04-19,2023-09-10,2,0,1,1
ITA,596,FI-PdL,2017-04-19,2023-09-17,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2023-09-24,4,3,0,1
ITA,596,FI-PdL,2017-04-19,2023-10-01,6,4,1,1
ITA,596,FI-PdL,2017-04-19,2023-10-08,5,3,1,1
ITA,596,FI-PdL,2017-04-19,2023-10-15,10,7,3,0
ITA,596,FI-PdL,2017-04-19,2023-10-22,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2023-10-29,4,4,0,0
ITA,596,FI-PdL,2017-04-19,2023-11-05,1,1,0,0
ITA,596,FI-PdL,2017-04-19,2023-11-12,4,3,0,1
ITA,596,FI-PdL,2017-04-19,2023-11-19,7,2,1,4
ITA,596,FI-PdL,2017-04-19,2023-11-26,4,3,0,1
ITA,596,FI-PdL,2017-04-19,2023-12-03,2,2,0,0
ITA,596,FI-PdL,2017-04-19,2023-12-10,2,1,1,0
ITA,596,FI-PdL,2017-04-19,2023-12-17,2,1,1,0
ITA,596,FI-PdL,2017-04-19,2023-12-24,8,6,2,0
ITA,596,FI-PdL,2017-04-19,2023-12-31,2,1,1,0
ITA,910,FdV,2019-04-08,2019-04-07,7,5,2,0
ITA,910,FdV,2019-04-08,2019-04-14,17,3,11,3
ITA,910,FdV,2019-04-08,2019-04-21,18,12,3,3
ITA,910,FdV,2019-04-08,2019-04-28,16,6,5,5
ITA,910,FdV,2019-04-08,2019-05-05,18,13,4,1
ITA,910,FdV,2019-04-08,2019-05-12,9,5,3,1
ITA,910,FdV,2019-04-08,2019-05-19,25,10,11,4
ITA,910,FdV,2019-04-08,2019-05-26,4,3,0,1
ITA,910,FdV,2019-04-08,2019-06-02,13,13,0,0
ITA,910,FdV,2019-04-08,2019-06-09,11,10,1,0
ITA,910,FdV,2019-04-08,2019-06-16,9,7,1,1
ITA,910,FdV,2019-04-08,2019-06-23,8,7,0,1
ITA,910,FdV,2019-04-08,2019-06-30,10,8,1,1
ITA,910,FdV,2019-04-08,2019-07-07,7,5,1,1
ITA,910,FdV,2019-04-08,2019-07-14,10,7,1,2
ITA,910,FdV,2019-04-08,2019-07-21,12,8,1,3
ITA,910,FdV,2019-04-08,2019-07-28,11,6,3,2
ITA,910,FdV,2019-04-08,2019-08-04,7,6,0,1
ITA,910,FdV,2019-04-08,2019-08-11,7,6,0,1
ITA,910,FdV,2019-04-08,2019-08-18,6,3,1,2
ITA,910,FdV,2019-04-08,2019-08-25,5,3,0,2
ITA,910,FdV,2019-04-08,2019-09-01,5,2,1,2
ITA,910,FdV,2019-04-08,2019-09-08,7,4,1,2
ITA,910,FdV,2019-04-08,2019-09-15,4,1,3,0
ITA,910,FdV,2019-04-08,2019-09-22,7,2,3,2
ITA,910,FdV,2019-04-08,2019-09-29,7,5,1,1
ITA,910,FdV,2019-04-08,2019-10-06,5,3,1,1
ITA,910,FdV,2019-04-08,2019-10-13,5,2,2,1
ITA,910,FdV,2019-04-08,2019-10-20,7,4,1,2
ITA,910,FdV,2019-04-08,2019-10-27,5,3,2,0
ITA,910,FdV,2019-04-08,2019-11-03,7,6,1,0
ITA,910,FdV,2019-04-08,2019-11-10,6,5,1,0
ITA,910,FdV,2019-04-08,2019-11-17,5,4,0,1
ITA,910,FdV,2019-04-08,2019-11-24,8,7,0,1
ITA,910,FdV,2019-04-08,2019-12-01,6,4,1,1
ITA,910,FdV,2019-04-08,2019-12-08,8,6,2,0
ITA,910,FdV,2019-04-08,2019-12-15,9,5,4,0
ITA,910,FdV,2019-04-08,2019-12-22,4,4,0,0
ITA,910,FdV,2019-04-08,2019-12-29,3,2,1,0
ITA,910,FdV,2019-04-08,2020-01-05,4,2,1,1
ITA,910,FdV,2019-04-08,2020-01-12,5,3,1,1
ITA,910,FdV,2019-04-08,2020-01-19,7,3,3,1
ITA,910,FdV,2019-04-08,2020-01-26,5,5,0,0
ITA,910,FdV,2019-04-08,2020-02-02,4,3,0,1
ITA,910,FdV,2019-04-08,2020-02-09,5,5,0,0
ITA,910,FdV,2019-04-08,2020-02-16,2,2,0,0
ITA,910,FdV,2019-04-08,2020-02-23,4,3,0,1
ITA,910,FdV,2019-04-08,2020-03-01,2,2,0,0
ITA,910,FdV,2019-04-08,2020-03-08,5,5,0,0
ITA,910,FdV,2019-04-08,2020-03-15,4,3,1,0
ITA,910,FdV,2019-04-08,2020-03-22,4,3,1,0
ITA,910,FdV,2019-04-08,2020-03-29,4,3,0,1
ITA,910,FdV,2019-04-08,2020-04-05,3,2,0,1
ITA,910,FdV,2019-04-08,2020-04-12,5,5,0,0
ITA,910,FdV,2019-04-08,2020-04-19,4,3,0,1
ITA,910,FdV,2019-04-08,2020-04-26,5,4,0,1
ITA,910,FdV,2019-04-08,2020-05-03,9,9,0,0
ITA,910,FdV,2019-04-08,2020-05-10,5,5,0,0
ITA,910,FdV,2019-04-08,2020-05-17,6,6,0,0
ITA,910,FdV,2019-04-08,2020-05-24,4,4,0,0
ITA,910,FdV,2019-04-08,2020-05-31,15,14,0,1
ITA,910,FdV,2019-04-08,2020-06-07,5,4,1,0
ITA,910,FdV,2019-04-08,2020-06-14,7,5,0,2
ITA,910,FdV,2019-04-08,2020-06-21,9,7,2,0
ITA,910,FdV,2019-04-08,2020-06-28,6,4,2,0
ITA,910,FdV,2019-04-08,2020-07-05,8,7,0,1
ITA,910,FdV,2019-04-08,2020-07-12,5,4,1,0
ITA,910,FdV,2019-04-08,2020-07-19,4,2,1,1
ITA,910,FdV,2019-04-08,2020-07-26,9,8,1,0
ITA,910,FdV,2019-04-08,2020-08-02,9,9,0,0
ITA,910,FdV,2019-04-08,2020-08-09,5,5,0,0
ITA,910,FdV,2019-04-08,2020-08-16,7,6,0,1
ITA,910,FdV,2019-04-08,2020-08-23,9,7,2,0
ITA,910,FdV,2019-04-08,2020-08-30,7,5,2,0
ITA,910,FdV,2019-04-08,2020-09-06,6,6,0,0
ITA,910,FdV,2019-04-08,2020-09-13,9,5,2,2
ITA,910,FdV,2019-04-08,2020-09-20,13,12,0,1
ITA,910,FdV,2019-04-08,2020-09-27,13,13,0,0
ITA,910,FdV,2019-04-08,2020-10-04,15,10,1,4
ITA,910,FdV,2019-04-08,2020-10-11,13,11,2,0
ITA,910,FdV,2019-04-08,2020-10-18,9,9,0,0
ITA,910,FdV,2019-04-08,2020-10-25,7,7,0,0
ITA,910,FdV,2019-04-08,2020-11-01,10,10,0,0
ITA,910,FdV,2019-04-08,2020-11-08,10,9,1,0
ITA,910,FdV,2019-04-08,2020-11-15,8,8,0,0
ITA,910,FdV,2019-04-08,2020-11-22,9,6,1,2
ITA,910,FdV,2019-04-08,2020-11-29,6,6,0,0
ITA,910,FdV,2019-04-08,2020-12-06,10,8,1,1
ITA,910,FdV,2019-04-08,2020-12-13,8,8,0,0
ITA,910,FdV,2019-04-08,2020-12-20,7,6,0,1
ITA,910,FdV,2019-04-08,2020-12-27,12,12,0,0
ITA,910,FdV,2019-04-08,2021-01-03,6,6,0,0
ITA,910,FdV,2019-04-08,2021-01-10,10,9,0,1
ITA,910,FdV,2019-04-08,2021-01-17,12,12,0,0
ITA,910,FdV,2019-04-08,2021-01-24,13,11,1,1
ITA,910,FdV,2019-04-08,2021-01-31,12,10,1,1
ITA,910,FdV,2019-04-08,2021-02-07,15,14,0,1
ITA,910,FdV,2019-04-08,2021-02-14,7,6,0,1
ITA,910,FdV,2019-04-08,2021-02-21,16,14,0,2
ITA,910,FdV,2019-04-08,2021-02-28,14,14,0,0
ITA,910,FdV,2019-04-08,2021-03-07,15,13,1,1
ITA,910,FdV,2019-04-08,2021-03-14,14,13,0,1
ITA,910,FdV,2019-04-08,2021-03-21,14,13,1,0
ITA,910,FdV,2019-04-08,2021-03-28,14,14,0,0
ITA,910,FdV,2019-04-08,2021-04-04,15,15,0,0
ITA,910,FdV,2019-04-08,2021-04-11,12,11,1,0
ITA,910,FdV,2019-04-08,2021-04-18,12,11,1,0
ITA,910,FdV,2019-04-08,2021-04-25,14,12,1,1
ITA,910,FdV,2019-04-08,2021-05-02,16,14,1,1
ITA,910,FdV,2019-04-08,2021-05-09,18,14,2,2
ITA,910,FdV,2019-04-08,2021-05-16,16,13,2,1
ITA,910,FdV,2019-04-08,2021-05-23,16,14,1,1
ITA,910,FdV,2019-04-08,2021-05-30,15,10,1,4
ITA,910,FdV,2019-04-08,2021-06-06,12,6,3,3
ITA,910,FdV,2019-04-08,2021-06-13,16,11,1,4
ITA,910,FdV,2019-04-08,2021-06-20,15,12,2,1
ITA,910,FdV,2019-04-08,2021-06-27,9,9,0,0
ITA,910,FdV,2019-04-08,2021-07-04,28,21,1,6
ITA,910,FdV,2019-04-08,2021-07-11,29,11,4,14
