country_name_short,party_id,party_name_short,yt_page_created,week,yt_videos_n_weekly
CHE,26,FDP-PRD,2010-04-22,2023-09-03,4
CHE,26,FDP-PRD,2010-04-22,2023-09-10,1
CHE,26,FDP-PRD,2010-04-22,2023-09-17,4
CHE,26,FDP-PRD,2010-04-22,2023-09-24,3
CHE,26,FDP-PRD,2010-04-22,2023-10-08,2
CHE,26,FDP-PRD,2010-04-22,2023-10-22,1
CHE,26,FDP-PRD,2010-04-22,2023-10-29,1
CHE,26,FDP-PRD,2010-04-22,2023-12-17,1
CHE,308,GPL-PVL,2014-11-12,2018-11-11,1
CHE,308,GPL-PVL,2014-11-12,2019-01-06,16
CHE,308,GPL-PVL,2014-11-12,2019-02-10,1
CHE,308,GPL-PVL,2014-11-12,2019-02-17,9
CHE,308,GPL-PVL,2014-11-12,2019-03-03,5
CHE,308,GPL-PVL,2014-11-12,2019-03-10,2
CHE,308,GPL-PVL,2014-11-12,2019-03-17,2
CHE,308,GPL-PVL,2014-11-12,2019-04-07,1
CHE,308,GPL-PVL,2014-11-12,2019-04-14,1
CHE,308,GPL-PVL,2014-11-12,2019-05-12,1
CHE,308,GPL-PVL,2014-11-12,2019-06-02,1
CHE,308,GPL-PVL,2014-11-12,2019-06-16,3
CHE,308,GPL-PVL,2014-11-12,2019-06-23,1
CHE,308,GPL-PVL,2014-11-12,2019-07-21,1
CHE,308,GPL-PVL,2014-11-12,2019-08-18,2
CHE,308,GPL-PVL,2014-11-12,2019-08-25,8
CHE,308,GPL-PVL,2014-11-12,2019-09-08,3
CHE,308,GPL-PVL,2014-11-12,2019-09-15,1
CHE,308,GPL-PVL,2014-11-12,2019-09-22,4
CHE,308,GPL-PVL,2014-11-12,2019-10-06,2
CHE,308,GPL-PVL,2014-11-12,2019-10-13,1
CHE,308,GPL-PVL,2014-11-12,2019-11-17,1
CHE,308,GPL-PVL,2014-11-12,2019-12-01,1
CHE,308,GPL-PVL,2014-11-12,2019-12-08,1
CHE,308,GPL-PVL,2014-11-12,2020-03-01,1
CHE,308,GPL-PVL,2014-11-12,2020-03-08,1
CHE,308,GPL-PVL,2014-11-12,2020-03-15,1
CHE,308,GPL-PVL,2014-11-12,2020-03-29,2
CHE,308,GPL-PVL,2014-11-12,2020-04-12,2
CHE,308,GPL-PVL,2014-11-12,2020-04-26,3
CHE,308,GPL-PVL,2014-11-12,2020-05-03,7
CHE,308,GPL-PVL,2014-11-12,2020-05-31,2
CHE,308,GPL-PVL,2014-11-12,2020-06-07,5
CHE,308,GPL-PVL,2014-11-12,2020-06-28,1
CHE,308,GPL-PVL,2014-11-12,2020-08-02,20
CHE,308,GPL-PVL,2014-11-12,2020-08-16,1
CHE,308,GPL-PVL,2014-11-12,2020-09-06,13
CHE,308,GPL-PVL,2014-11-12,2020-09-13,4
CHE,308,GPL-PVL,2014-11-12,2020-09-20,7
CHE,308,GPL-PVL,2014-11-12,2020-09-27,5
CHE,308,GPL-PVL,2014-11-12,2020-10-11,1
CHE,308,GPL-PVL,2014-11-12,2020-10-25,2
CHE,308,GPL-PVL,2014-11-12,2020-11-15,1
CHE,308,GPL-PVL,2014-11-12,2020-11-22,2
CHE,308,GPL-PVL,2014-11-12,2020-11-29,2
CHE,308,GPL-PVL,2014-11-12,2020-12-06,2
CHE,308,GPL-PVL,2014-11-12,2020-12-13,4
CHE,308,GPL-PVL,2014-11-12,2021-01-24,1
CHE,308,GPL-PVL,2014-11-12,2021-01-31,1
CHE,308,GPL-PVL,2014-11-12,2021-02-14,3
CHE,308,GPL-PVL,2014-11-12,2021-02-28,4
CHE,308,GPL-PVL,2014-11-12,2021-03-07,2
CHE,308,GPL-PVL,2014-11-12,2021-03-14,1
CHE,308,GPL-PVL,2014-11-12,2021-04-04,1
CHE,308,GPL-PVL,2014-11-12,2021-04-11,2
CHE,308,GPL-PVL,2014-11-12,2021-04-18,1
CHE,308,GPL-PVL,2014-11-12,2021-04-25,2
CHE,308,GPL-PVL,2014-11-12,2021-05-02,3
CHE,308,GPL-PVL,2014-11-12,2021-05-09,3
CHE,308,GPL-PVL,2014-11-12,2021-05-16,1
CHE,308,GPL-PVL,2014-11-12,2021-05-23,3
CHE,308,GPL-PVL,2014-11-12,2021-05-30,4
CHE,308,GPL-PVL,2014-11-12,2021-06-06,4
CHE,308,GPL-PVL,2014-11-12,2021-06-13,4
CHE,308,GPL-PVL,2014-11-12,2021-09-05,2
CHE,308,GPL-PVL,2014-11-12,2021-09-12,1
CHE,308,GPL-PVL,2014-11-12,2021-09-19,2
CHE,308,GPL-PVL,2014-11-12,2021-09-26,3
CHE,308,GPL-PVL,2014-11-12,2021-10-10,1
CHE,308,GPL-PVL,2014-11-12,2021-11-14,5
CHE,308,GPL-PVL,2014-11-12,2021-11-28,1
CHE,308,GPL-PVL,2014-11-12,2021-12-05,3
CHE,308,GPL-PVL,2014-11-12,2021-12-12,3
CHE,308,GPL-PVL,2014-11-12,2022-01-09,2
CHE,308,GPL-PVL,2014-11-12,2022-01-16,4
CHE,308,GPL-PVL,2014-11-12,2022-01-23,2
CHE,308,GPL-PVL,2014-11-12,2022-01-30,1
CHE,308,GPL-PVL,2014-11-12,2022-02-06,1
CHE,308,GPL-PVL,2014-11-12,2022-02-13,1
CHE,308,GPL-PVL,2014-11-12,2022-02-27,7
CHE,308,GPL-PVL,2014-11-12,2022-03-06,2
CHE,308,GPL-PVL,2014-11-12,2022-03-13,6
CHE,308,GPL-PVL,2014-11-12,2022-03-20,2
CHE,308,GPL-PVL,2014-11-12,2022-04-10,1
CHE,308,GPL-PVL,2014-11-12,2022-04-17,3
CHE,308,GPL-PVL,2014-11-12,2022-04-24,4
CHE,308,GPL-PVL,2014-11-12,2022-05-01,13
CHE,308,GPL-PVL,2014-11-12,2022-05-08,2
CHE,308,GPL-PVL,2014-11-12,2022-05-29,4
CHE,308,GPL-PVL,2014-11-12,2022-06-05,1
CHE,308,GPL-PVL,2014-11-12,2022-06-12,5
CHE,308,GPL-PVL,2014-11-12,2022-08-21,5
CHE,308,GPL-PVL,2014-11-12,2022-09-04,12
CHE,308,GPL-PVL,2014-11-12,2022-09-11,4
CHE,308,GPL-PVL,2014-11-12,2022-09-18,9
CHE,308,GPL-PVL,2014-11-12,2022-09-25,11
CHE,308,GPL-PVL,2014-11-12,2022-10-16,1
CHE,308,GPL-PVL,2014-11-12,2022-10-23,1
CHE,308,GPL-PVL,2014-11-12,2022-10-30,4
CHE,308,GPL-PVL,2014-11-12,2022-11-06,1
CHE,308,GPL-PVL,2014-11-12,2022-11-27,1
CHE,308,GPL-PVL,2014-11-12,2022-12-04,7
CHE,308,GPL-PVL,2014-11-12,2022-12-11,2
CHE,308,GPL-PVL,2014-11-12,2023-02-19,1
CHE,308,GPL-PVL,2014-11-12,2023-02-26,3
CHE,308,GPL-PVL,2014-11-12,2023-03-05,8
CHE,308,GPL-PVL,2014-11-12,2023-03-12,17
CHE,308,GPL-PVL,2014-11-12,2023-03-19,2
CHE,308,GPL-PVL,2014-11-12,2023-03-26,4
CHE,308,GPL-PVL,2014-11-12,2023-04-02,1
CHE,308,GPL-PVL,2014-11-12,2023-04-09,5
CHE,308,GPL-PVL,2014-11-12,2023-04-16,2
CHE,308,GPL-PVL,2014-11-12,2023-04-23,1
CHE,308,GPL-PVL,2014-11-12,2023-04-30,6
CHE,308,GPL-PVL,2014-11-12,2023-05-07,21
CHE,308,GPL-PVL,2014-11-12,2023-05-14,8
CHE,308,GPL-PVL,2014-11-12,2023-05-21,3
CHE,308,GPL-PVL,2014-11-12,2023-05-28,3
CHE,308,GPL-PVL,2014-11-12,2023-06-04,7
CHE,308,GPL-PVL,2014-11-12,2023-06-11,7
CHE,308,GPL-PVL,2014-11-12,2023-06-25,2
CHE,308,GPL-PVL,2014-11-12,2023-07-09,3
CHE,308,GPL-PVL,2014-11-12,2023-08-06,9
CHE,308,GPL-PVL,2014-11-12,2023-08-20,1
CHE,308,GPL-PVL,2014-11-12,2023-08-27,3
CHE,308,GPL-PVL,2014-11-12,2023-09-03,2
CHE,308,GPL-PVL,2014-11-12,2023-09-10,9
CHE,308,GPL-PVL,2014-11-12,2023-09-17,59
CHE,308,GPL-PVL,2014-11-12,2023-09-24,36
CHE,308,GPL-PVL,2014-11-12,2023-10-01,7
CHE,308,GPL-PVL,2014-11-12,2023-10-08,1
CHE,308,GPL-PVL,2014-11-12,2023-10-22,3
CHE,308,GPL-PVL,2014-11-12,2023-10-29,2
CHE,308,GPL-PVL,2014-11-12,2023-12-03,3
CHE,308,GPL-PVL,2014-11-12,2023-12-17,1
CHE,35,SP-PS,2007-06-18,2007-06-17,3
CHE,35,SP-PS,2007-06-18,2007-08-05,9
CHE,35,SP-PS,2007-06-18,2007-09-09,1
CHE,35,SP-PS,2007-06-18,2008-09-28,1
CHE,35,SP-PS,2007-06-18,2009-06-21,1
CHE,35,SP-PS,2007-06-18,2009-07-05,1
CHE,35,SP-PS,2007-06-18,2009-09-06,1
CHE,35,SP-PS,2007-06-18,2009-10-11,2
CHE,35,SP-PS,2007-06-18,2009-10-18,2
CHE,35,SP-PS,2007-06-18,2010-04-25,2
CHE,35,SP-PS,2007-06-18,2010-05-30,2
CHE,35,SP-PS,2007-06-18,2010-07-18,1
CHE,35,SP-PS,2007-06-18,2010-10-31,3
CHE,35,SP-PS,2007-06-18,2010-11-14,1
CHE,35,SP-PS,2007-06-18,2011-01-09,2
CHE,35,SP-PS,2007-06-18,2011-03-20,1
CHE,35,SP-PS,2007-06-18,2011-04-24,2
CHE,35,SP-PS,2007-06-18,2011-06-05,1
CHE,35,SP-PS,2007-06-18,2011-07-24,2
CHE,35,SP-PS,2007-06-18,2011-08-21,1
CHE,35,SP-PS,2007-06-18,2011-09-04,1
CHE,35,SP-PS,2007-06-18,2011-09-11,1
CHE,35,SP-PS,2007-06-18,2011-10-02,4
CHE,35,SP-PS,2007-06-18,2011-10-09,1
CHE,35,SP-PS,2007-06-18,2012-02-19,1
CHE,35,SP-PS,2007-06-18,2012-04-29,2
CHE,35,SP-PS,2007-06-18,2012-05-20,2
CHE,35,SP-PS,2007-06-18,2012-05-27,1
CHE,35,SP-PS,2007-06-18,2012-06-10,2
CHE,35,SP-PS,2007-06-18,2012-06-17,1
CHE,35,SP-PS,2007-06-18,2012-07-22,1
CHE,35,SP-PS,2007-06-18,2012-07-29,1
CHE,35,SP-PS,2007-06-18,2012-08-26,2
CHE,35,SP-PS,2007-06-18,2012-12-02,3
CHE,35,SP-PS,2007-06-18,2013-03-31,1
CHE,35,SP-PS,2007-06-18,2013-04-28,2
CHE,35,SP-PS,2007-06-18,2013-07-28,2
CHE,35,SP-PS,2007-06-18,2013-09-01,4
CHE,35,SP-PS,2007-06-18,2013-09-29,2
CHE,35,SP-PS,2007-06-18,2013-10-27,2
CHE,35,SP-PS,2007-06-18,2014-03-23,1
CHE,35,SP-PS,2007-06-18,2014-07-27,2
CHE,35,SP-PS,2007-06-18,2014-09-07,2
CHE,35,SP-PS,2007-06-18,2014-10-19,1
CHE,35,SP-PS,2007-06-18,2014-11-09,1
CHE,35,SP-PS,2007-06-18,2014-11-16,2
CHE,35,SP-PS,2007-06-18,2015-05-24,1
CHE,35,SP-PS,2007-06-18,2015-08-16,1
CHE,35,SP-PS,2007-06-18,2016-01-31,2
CHE,35,SP-PS,2007-06-18,2016-11-13,2
CHE,35,SP-PS,2007-06-18,2016-12-04,2
CHE,35,SP-PS,2007-06-18,2016-12-18,1
CHE,35,SP-PS,2007-06-18,2017-04-09,14
CHE,35,SP-PS,2007-06-18,2017-04-30,4
CHE,35,SP-PS,2007-06-18,2017-08-13,2
CHE,35,SP-PS,2007-06-18,2017-08-20,2
CHE,35,SP-PS,2007-06-18,2017-08-27,1
CHE,35,SP-PS,2007-06-18,2017-09-10,2
CHE,35,SP-PS,2007-06-18,2017-09-17,1
CHE,35,SP-PS,2007-06-18,2018-01-07,1
CHE,35,SP-PS,2007-06-18,2018-02-04,1
CHE,35,SP-PS,2007-06-18,2018-02-11,1
CHE,35,SP-PS,2007-06-18,2018-02-18,1
CHE,35,SP-PS,2007-06-18,2018-02-25,1
CHE,35,SP-PS,2007-06-18,2018-10-14,2
CHE,35,SP-PS,2007-06-18,2018-10-28,2
CHE,35,SP-PS,2007-06-18,2018-11-11,2
CHE,35,SP-PS,2007-06-18,2019-09-08,1
CHE,35,SP-PS,2007-06-18,2019-09-15,1
CHE,35,SP-PS,2007-06-18,2019-09-22,1
CHE,35,SP-PS,2007-06-18,2019-09-29,3
CHE,35,SP-PS,2007-06-18,2019-10-06,8
CHE,35,SP-PS,2007-06-18,2019-10-13,1
CHE,35,SP-PS,2007-06-18,2020-03-29,3
CHE,35,SP-PS,2007-06-18,2020-05-03,1
CHE,35,SP-PS,2007-06-18,2020-06-07,1
CHE,35,SP-PS,2007-06-18,2020-06-14,3
CHE,35,SP-PS,2007-06-18,2020-09-13,1
CHE,35,SP-PS,2007-06-18,2020-09-20,1
CHE,35,SP-PS,2007-06-18,2020-10-11,5
CHE,35,SP-PS,2007-06-18,2020-10-18,3
CHE,35,SP-PS,2007-06-18,2020-10-25,2
CHE,35,SP-PS,2007-06-18,2020-11-01,2
CHE,35,SP-PS,2007-06-18,2020-11-22,1
CHE,35,SP-PS,2007-06-18,2020-12-20,2
CHE,35,SP-PS,2007-06-18,2021-01-24,1
CHE,35,SP-PS,2007-06-18,2021-01-31,2
CHE,35,SP-PS,2007-06-18,2021-02-07,3
CHE,35,SP-PS,2007-06-18,2021-03-07,3
CHE,35,SP-PS,2007-06-18,2021-03-21,3
CHE,35,SP-PS,2007-06-18,2021-04-25,1
CHE,35,SP-PS,2007-06-18,2021-05-02,4
CHE,35,SP-PS,2007-06-18,2021-05-09,1
CHE,35,SP-PS,2007-06-18,2021-05-16,1
CHE,35,SP-PS,2007-06-18,2021-05-23,2
CHE,35,SP-PS,2007-06-18,2021-05-30,3
CHE,35,SP-PS,2007-06-18,2021-06-20,2
CHE,35,SP-PS,2007-06-18,2021-06-27,3
CHE,35,SP-PS,2007-06-18,2021-08-15,1
CHE,35,SP-PS,2007-06-18,2021-09-05,3
CHE,35,SP-PS,2007-06-18,2021-10-31,7
CHE,35,SP-PS,2007-06-18,2021-11-07,1
CHE,35,SP-PS,2007-06-18,2021-11-28,2
CHE,35,SP-PS,2007-06-18,2021-12-19,1
CHE,35,SP-PS,2007-06-18,2021-12-26,2
CHE,35,SP-PS,2007-06-18,2022-01-16,5
CHE,35,SP-PS,2007-06-18,2022-01-23,1
CHE,35,SP-PS,2007-06-18,2022-04-24,2
CHE,35,SP-PS,2007-06-18,2022-05-01,1
CHE,35,SP-PS,2007-06-18,2022-07-03,2
CHE,35,SP-PS,2007-06-18,2022-07-31,1
CHE,35,SP-PS,2007-06-18,2022-08-14,1
CHE,35,SP-PS,2007-06-18,2022-08-28,1
CHE,35,SP-PS,2007-06-18,2022-09-04,1
CHE,35,SP-PS,2007-06-18,2022-09-25,1
CHE,35,SP-PS,2007-06-18,2022-10-02,2
CHE,35,SP-PS,2007-06-18,2022-10-23,3
CHE,35,SP-PS,2007-06-18,2022-10-30,2
CHE,35,SP-PS,2007-06-18,2022-11-06,1
CHE,35,SP-PS,2007-06-18,2022-11-13,1
CHE,35,SP-PS,2007-06-18,2022-11-20,3
CHE,35,SP-PS,2007-06-18,2022-11-27,3
CHE,35,SP-PS,2007-06-18,2022-12-04,1
CHE,35,SP-PS,2007-06-18,2022-12-11,1
CHE,35,SP-PS,2007-06-18,2022-12-18,1
CHE,35,SP-PS,2007-06-18,2022-12-25,1
CHE,35,SP-PS,2007-06-18,2023-01-01,1
CHE,35,SP-PS,2007-06-18,2023-01-08,1
CHE,35,SP-PS,2007-06-18,2023-01-15,1
CHE,35,SP-PS,2007-06-18,2023-01-22,1
CHE,35,SP-PS,2007-06-18,2023-01-29,1
CHE,35,SP-PS,2007-06-18,2023-02-05,1
CHE,35,SP-PS,2007-06-18,2023-02-12,1
CHE,35,SP-PS,2007-06-18,2023-02-19,2
CHE,35,SP-PS,2007-06-18,2023-02-26,1
CHE,35,SP-PS,2007-06-18,2023-03-05,1
CHE,35,SP-PS,2007-06-18,2023-03-12,1
CHE,35,SP-PS,2007-06-18,2023-03-19,1
CHE,35,SP-PS,2007-06-18,2023-03-26,1
CHE,35,SP-PS,2007-06-18,2023-04-02,1
CHE,35,SP-PS,2007-06-18,2023-04-09,1
CHE,35,SP-PS,2007-06-18,2023-04-16,1
CHE,35,SP-PS,2007-06-18,2023-04-23,1
CHE,35,SP-PS,2007-06-18,2023-04-30,1
CHE,35,SP-PS,2007-06-18,2023-05-07,1
CHE,35,SP-PS,2007-06-18,2023-05-14,1
CHE,35,SP-PS,2007-06-18,2023-05-21,2
CHE,35,SP-PS,2007-06-18,2023-05-28,1
CHE,35,SP-PS,2007-06-18,2023-06-04,1
CHE,35,SP-PS,2007-06-18,2023-06-11,5
CHE,35,SP-PS,2007-06-18,2023-06-18,1
CHE,35,SP-PS,2007-06-18,2023-06-25,1
CHE,35,SP-PS,2007-06-18,2023-07-02,1
CHE,35,SP-PS,2007-06-18,2023-07-09,1
CHE,35,SP-PS,2007-06-18,2023-07-16,1
CHE,35,SP-PS,2007-06-18,2023-07-23,1
CHE,35,SP-PS,2007-06-18,2023-07-30,1
CHE,35,SP-PS,2007-06-18,2023-08-06,1
CHE,35,SP-PS,2007-06-18,2023-08-13,3
CHE,35,SP-PS,2007-06-18,2023-08-20,2
CHE,35,SP-PS,2007-06-18,2023-08-27,1
CHE,35,SP-PS,2007-06-18,2023-09-03,1
CHE,35,SP-PS,2007-06-18,2023-09-10,1
CHE,35,SP-PS,2007-06-18,2023-09-17,2
CHE,35,SP-PS,2007-06-18,2023-09-24,1
CHE,35,SP-PS,2007-06-18,2023-10-01,1
CHE,35,SP-PS,2007-06-18,2023-10-08,1
CHE,35,SP-PS,2007-06-18,2023-10-15,1
CHE,35,SP-PS,2007-06-18,2023-10-22,1
CHE,35,SP-PS,2007-06-18,2023-10-29,1
CHE,35,SP-PS,2007-06-18,2023-11-05,1
CHE,35,SP-PS,2007-06-18,2023-11-12,1
CHE,35,SP-PS,2007-06-18,2023-11-19,1
CHE,35,SP-PS,2007-06-18,2023-11-26,1
CHE,35,SP-PS,2007-06-18,2023-12-03,1
CHE,35,SP-PS,2007-06-18,2023-12-10,1
CHE,35,SP-PS,2007-06-18,2023-12-17,1
CHE,35,SP-PS,2007-06-18,2023-12-24,1
CHE,531,KK/CVP,2011-09-23,2011-09-18,1
CHE,531,KK/CVP,2011-09-23,2011-10-09,1
CHE,531,KK/CVP,2011-09-23,2014-04-13,2
CHE,531,KK/CVP,2011-09-23,2014-08-03,2
CHE,531,KK/CVP,2011-09-23,2015-02-01,2
CHE,531,KK/CVP,2011-09-23,2015-04-26,1
CHE,531,KK/CVP,2011-09-23,2015-05-10,2
CHE,531,KK/CVP,2011-09-23,2015-06-28,4
CHE,531,KK/CVP,2011-09-23,2015-08-30,1
CHE,531,KK/CVP,2011-09-23,2015-10-04,4
CHE,531,KK/CVP,2011-09-23,2016-02-07,2
CHE,531,KK/CVP,2011-09-23,2016-04-24,42
CHE,531,KK/CVP,2011-09-23,2016-07-31,3
CHE,531,KK/CVP,2011-09-23,2017-09-24,1
CHE,531,KK/CVP,2011-09-23,2018-03-18,2
CHE,531,KK/CVP,2011-09-23,2018-06-10,1
CHE,531,KK/CVP,2011-09-23,2018-09-09,3
CHE,531,KK/CVP,2011-09-23,2019-02-17,1
CHE,531,KK/CVP,2011-09-23,2019-02-24,1
CHE,531,KK/CVP,2011-09-23,2019-04-07,2
CHE,531,KK/CVP,2011-09-23,2019-06-23,1
CHE,531,KK/CVP,2011-09-23,2019-07-28,1
CHE,531,KK/CVP,2011-09-23,2019-09-01,2
CHE,531,KK/CVP,2011-09-23,2019-09-22,22
CHE,531,KK/CVP,2011-09-23,2019-09-29,9
CHE,531,KK/CVP,2011-09-23,2019-10-13,6
CHE,531,KK/CVP,2011-09-23,2020-02-09,10
CHE,531,KK/CVP,2011-09-23,2020-05-24,7
CHE,531,KK/CVP,2011-09-23,2020-06-14,4
CHE,531,KK/CVP,2011-09-23,2020-06-21,1
CHE,531,KK/CVP,2011-09-23,2020-06-28,1
CHE,531,KK/CVP,2011-09-23,2020-07-05,1
CHE,531,KK/CVP,2011-09-23,2020-07-12,2
CHE,531,KK/CVP,2011-09-23,2020-07-19,1
CHE,531,KK/CVP,2011-09-23,2020-08-09,1
CHE,531,KK/CVP,2011-09-23,2020-08-16,1
CHE,531,KK/CVP,2011-09-23,2020-08-23,2
CHE,531,KK/CVP,2011-09-23,2020-08-30,1
CHE,531,KK/CVP,2011-09-23,2020-09-06,5
CHE,531,KK/CVP,2011-09-23,2020-09-13,1
CHE,531,KK/CVP,2011-09-23,2021-02-07,2
CHE,531,KK/CVP,2011-09-23,2021-02-14,3
CHE,531,KK/CVP,2011-09-23,2021-02-21,4
CHE,531,KK/CVP,2011-09-23,2021-05-16,4
CHE,531,KK/CVP,2011-09-23,2021-05-23,5
CHE,531,KK/CVP,2011-09-23,2021-05-30,2
CHE,531,KK/CVP,2011-09-23,2021-06-06,2
CHE,531,KK/CVP,2011-09-23,2021-08-29,4
CHE,531,KK/CVP,2011-09-23,2021-09-05,2
CHE,531,KK/CVP,2011-09-23,2021-09-12,1
CHE,531,KK/CVP,2011-09-23,2021-09-19,3
CHE,531,KK/CVP,2011-09-23,2021-10-10,8
CHE,531,KK/CVP,2011-09-23,2021-10-17,1
CHE,531,KK/CVP,2011-09-23,2021-10-24,3
CHE,531,KK/CVP,2011-09-23,2021-11-21,1
CHE,531,KK/CVP,2011-09-23,2021-12-12,3
CHE,531,KK/CVP,2011-09-23,2021-12-19,1
CHE,531,KK/CVP,2011-09-23,2022-01-09,3
CHE,531,KK/CVP,2011-09-23,2022-01-23,1
CHE,531,KK/CVP,2011-09-23,2022-05-29,1
CHE,531,KK/CVP,2011-09-23,2022-09-11,2
CHE,531,KK/CVP,2011-09-23,2022-10-16,2
CHE,531,KK/CVP,2011-09-23,2022-11-13,1
CHE,531,KK/CVP,2011-09-23,2022-11-20,1
CHE,531,KK/CVP,2011-09-23,2022-12-18,2
CHE,531,KK/CVP,2011-09-23,2023-01-01,2
CHE,531,KK/CVP,2011-09-23,2023-01-08,2
CHE,531,KK/CVP,2011-09-23,2023-03-26,2
CHE,531,KK/CVP,2011-09-23,2023-06-18,2
CHE,531,KK/CVP,2011-09-23,2023-06-25,2
CHE,531,KK/CVP,2011-09-23,2023-08-20,62
CHE,531,KK/CVP,2011-09-23,2023-08-27,73
CHE,531,KK/CVP,2011-09-23,2023-09-10,48
CHE,602,EVP-PEP,2011-09-27,2016-02-14,4
CHE,602,EVP-PEP,2011-09-27,2016-05-08,5
CHE,602,EVP-PEP,2011-09-27,2016-05-29,1
CHE,602,EVP-PEP,2011-09-27,2016-06-26,4
CHE,602,EVP-PEP,2011-09-27,2016-09-25,1
CHE,602,EVP-PEP,2011-09-27,2017-12-03,4
CHE,602,EVP-PEP,2011-09-27,2017-12-10,1
CHE,602,EVP-PEP,2011-09-27,2018-02-25,1
CHE,602,EVP-PEP,2011-09-27,2018-03-04,1
CHE,602,EVP-PEP,2011-09-27,2018-03-11,1
CHE,602,EVP-PEP,2011-09-27,2018-05-27,1
CHE,602,EVP-PEP,2011-09-27,2018-06-03,1
CHE,602,EVP-PEP,2011-09-27,2018-06-10,1
CHE,602,EVP-PEP,2011-09-27,2018-09-09,1
CHE,602,EVP-PEP,2011-09-27,2018-09-16,1
CHE,602,EVP-PEP,2011-09-27,2018-11-25,1
CHE,602,EVP-PEP,2011-09-27,2018-12-02,1
CHE,602,EVP-PEP,2011-09-27,2018-12-09,1
CHE,602,EVP-PEP,2011-09-27,2019-03-10,4
CHE,602,EVP-PEP,2011-09-27,2019-03-17,1
CHE,602,EVP-PEP,2011-09-27,2019-06-02,1
CHE,602,EVP-PEP,2011-09-27,2019-06-09,2
CHE,602,EVP-PEP,2011-09-27,2019-06-23,1
CHE,602,EVP-PEP,2011-09-27,2019-09-08,1
CHE,602,EVP-PEP,2011-09-27,2019-09-22,1
CHE,602,EVP-PEP,2011-09-27,2019-10-06,7
CHE,602,EVP-PEP,2011-09-27,2019-12-01,1
CHE,602,EVP-PEP,2011-09-27,2019-12-08,1
CHE,602,EVP-PEP,2011-09-27,2019-12-15,1
CHE,602,EVP-PEP,2011-09-27,2020-03-01,1
CHE,602,EVP-PEP,2011-09-27,2020-03-15,1
CHE,602,EVP-PEP,2011-09-27,2020-05-03,1
CHE,602,EVP-PEP,2011-09-27,2020-05-31,1
CHE,602,EVP-PEP,2011-09-27,2020-06-07,1
CHE,602,EVP-PEP,2011-09-27,2020-06-14,2
CHE,602,EVP-PEP,2011-09-27,2020-08-16,3
CHE,602,EVP-PEP,2011-09-27,2020-08-30,8
CHE,602,EVP-PEP,2011-09-27,2020-09-06,4
CHE,602,EVP-PEP,2011-09-27,2020-09-13,1
CHE,602,EVP-PEP,2011-09-27,2020-09-20,7
CHE,602,EVP-PEP,2011-09-27,2020-09-27,2
CHE,602,EVP-PEP,2011-09-27,2020-10-18,19
CHE,602,EVP-PEP,2011-09-27,2020-10-25,7
CHE,602,EVP-PEP,2011-09-27,2020-11-01,2
CHE,602,EVP-PEP,2011-09-27,2020-11-08,8
CHE,602,EVP-PEP,2011-09-27,2020-11-29,1
CHE,602,EVP-PEP,2011-09-27,2020-12-06,1
CHE,602,EVP-PEP,2011-09-27,2020-12-13,1
CHE,602,EVP-PEP,2011-09-27,2021-01-31,5
CHE,602,EVP-PEP,2011-09-27,2021-02-14,4
CHE,602,EVP-PEP,2011-09-27,2021-02-28,1
CHE,602,EVP-PEP,2011-09-27,2021-03-07,1
CHE,602,EVP-PEP,2011-09-27,2021-03-14,1
CHE,602,EVP-PEP,2011-09-27,2021-04-25,3
CHE,602,EVP-PEP,2011-09-27,2021-05-02,1
CHE,602,EVP-PEP,2011-09-27,2021-05-23,1
CHE,602,EVP-PEP,2011-09-27,2021-05-30,1
CHE,602,EVP-PEP,2011-09-27,2021-06-06,1
CHE,602,EVP-PEP,2011-09-27,2021-06-13,1
CHE,602,EVP-PEP,2011-09-27,2021-09-12,1
CHE,602,EVP-PEP,2011-09-27,2021-09-26,1
CHE,602,EVP-PEP,2011-09-27,2021-12-12,1
CHE,602,EVP-PEP,2011-09-27,2022-01-16,1
CHE,602,EVP-PEP,2011-09-27,2022-02-27,3
CHE,602,EVP-PEP,2011-09-27,2022-03-06,2
CHE,602,EVP-PEP,2011-09-27,2022-03-13,1
CHE,602,EVP-PEP,2011-09-27,2022-03-27,7
CHE,602,EVP-PEP,2011-09-27,2022-04-03,3
CHE,602,EVP-PEP,2011-09-27,2022-04-24,7
CHE,602,EVP-PEP,2011-09-27,2022-05-29,1
CHE,602,EVP-PEP,2011-09-27,2022-06-05,1
CHE,602,EVP-PEP,2011-09-27,2022-06-12,1
CHE,602,EVP-PEP,2011-09-27,2022-07-31,1
CHE,602,EVP-PEP,2011-09-27,2022-09-18,2
CHE,602,EVP-PEP,2011-09-27,2022-09-25,2
CHE,602,EVP-PEP,2011-09-27,2022-11-20,1
CHE,602,EVP-PEP,2011-09-27,2022-11-27,3
CHE,602,EVP-PEP,2011-09-27,2022-12-04,1
CHE,602,EVP-PEP,2011-09-27,2022-12-11,2
CHE,602,EVP-PEP,2011-09-27,2023-03-12,2
CHE,602,EVP-PEP,2011-09-27,2023-03-19,1
CHE,602,EVP-PEP,2011-09-27,2023-04-09,1
CHE,602,EVP-PEP,2011-09-27,2023-04-30,1
CHE,602,EVP-PEP,2011-09-27,2023-06-04,1
CHE,602,EVP-PEP,2011-09-27,2023-06-11,1
