country_name_short,party_id,party_name_short,insta_page_created,month,insta_posts_n_monthly,insta_type_img_n_monthly,insta_type_vid_n_monthly,insta_type_car_n_monthly
IRL,2619,DS,2015-07-16,2022-02-01,28,1,26,1
IRL,2619,DS,2015-07-16,2022-03-01,43,6,36,1
IRL,2619,DS,2015-07-16,2022-04-01,25,4,21,0
IRL,2619,DS,2015-07-16,2022-05-01,30,2,26,2
IRL,2619,DS,2015-07-16,2022-06-01,31,4,24,3
IRL,2619,DS,2015-07-16,2022-07-01,24,4,20,0
IRL,2619,DS,2015-07-16,2022-08-01,17,7,9,1
IRL,2619,DS,2015-07-16,2022-09-01,28,4,21,3
IRL,2619,DS,2015-07-16,2022-10-01,36,5,30,1
IRL,2619,DS,2015-07-16,2022-11-01,25,5,18,2
IRL,2619,DS,2015-07-16,2022-12-01,20,4,16,0
IRL,2619,DS,2015-07-16,2023-01-01,17,2,13,2
IRL,2619,DS,2015-07-16,2023-02-01,25,4,19,2
IRL,2619,DS,2015-07-16,2023-03-01,31,6,23,2
IRL,2619,DS,2015-07-16,2023-04-01,21,3,17,1
IRL,2619,DS,2015-07-16,2023-05-01,33,5,27,1
IRL,2619,DS,2015-07-16,2023-06-01,29,2,24,3
IRL,2619,DS,2015-07-16,2023-07-01,12,3,7,2
IRL,2619,DS,2015-07-16,2023-08-01,13,1,8,4
IRL,2619,DS,2015-07-16,2023-09-01,34,12,14,8
IRL,2619,DS,2015-07-16,2023-10-01,38,7,26,5
IRL,2619,DS,2015-07-16,2023-11-01,65,13,45,7
IRL,2619,DS,2015-07-16,2023-12-01,38,12,22,4
IRL,2795,A,2019-03-20,2019-03-01,1,1,0,0
IRL,2795,A,2019-03-20,2019-10-01,14,14,0,0
IRL,2795,A,2019-03-20,2019-11-01,5,5,0,0
IRL,2795,A,2019-03-20,2020-01-01,13,12,1,0
IRL,2795,A,2019-03-20,2020-02-01,31,31,0,0
IRL,2795,A,2019-03-20,2020-05-01,7,6,1,0
IRL,2795,A,2019-03-20,2020-06-01,27,22,5,0
IRL,2795,A,2019-03-20,2020-07-01,18,14,4,0
IRL,2795,A,2019-03-20,2020-08-01,12,11,0,1
IRL,2795,A,2019-03-20,2020-09-01,40,32,7,1
IRL,2795,A,2019-03-20,2020-10-01,37,26,11,0
IRL,2795,A,2019-03-20,2020-11-01,38,27,11,0
IRL,2795,A,2019-03-20,2020-12-01,27,19,6,2
IRL,2795,A,2019-03-20,2021-01-01,36,29,6,1
IRL,2795,A,2019-03-20,2021-02-01,54,39,13,2
IRL,2795,A,2019-03-20,2021-03-01,75,56,16,3
IRL,2795,A,2019-03-20,2021-04-01,72,57,11,4
IRL,2795,A,2019-03-20,2021-05-01,67,56,8,3
IRL,2795,A,2019-03-20,2021-06-01,70,45,15,10
IRL,2795,A,2019-03-20,2021-07-01,65,48,14,3
IRL,2795,A,2019-03-20,2021-08-01,37,31,3,3
IRL,2795,A,2019-03-20,2021-09-01,57,41,9,7
IRL,2795,A,2019-03-20,2021-10-01,97,75,13,9
IRL,2795,A,2019-03-20,2021-11-01,109,98,10,1
IRL,2795,A,2019-03-20,2021-12-01,82,69,9,4
IRL,2795,A,2019-03-20,2022-01-01,87,79,6,2
IRL,2795,A,2019-03-20,2022-02-01,98,75,18,5
IRL,2795,A,2019-03-20,2022-03-01,88,76,10,2
IRL,2795,A,2019-03-20,2022-04-01,75,58,6,11
IRL,2795,A,2019-03-20,2022-05-01,60,44,13,3
IRL,2795,A,2019-03-20,2022-06-01,19,12,6,1
IRL,2795,A,2019-03-20,2022-07-01,18,11,3,4
IRL,2795,A,2019-03-20,2022-08-01,5,4,0,1
IRL,2795,A,2019-03-20,2022-09-01,3,0,3,0
IRL,2795,A,2019-03-20,2022-10-01,17,9,7,1
IRL,2795,A,2019-03-20,2022-11-01,32,19,9,4
IRL,2795,A,2019-03-20,2022-12-01,17,12,4,1
IRL,2795,A,2019-03-20,2023-01-01,34,26,5,3
IRL,2795,A,2019-03-20,2023-02-01,28,15,11,2
IRL,2795,A,2019-03-20,2023-03-01,44,25,13,6
IRL,2795,A,2019-03-20,2023-04-01,39,24,7,8
IRL,2795,A,2019-03-20,2023-05-01,50,22,16,12
IRL,2795,A,2019-03-20,2023-06-01,31,20,9,2
IRL,2795,A,2019-03-20,2023-07-01,10,3,6,1
IRL,2795,A,2019-03-20,2023-08-01,6,6,0,0
IRL,2795,A,2019-03-20,2023-09-01,28,18,10,0
IRL,2795,A,2019-03-20,2023-10-01,22,11,11,0
IRL,2795,A,2019-03-20,2023-11-01,15,3,12,0
IRL,2795,A,2019-03-20,2023-12-01,14,6,8,0
IRL,280,FF,2015-02-17,2015-02-01,3,3,0,0
IRL,280,FF,2015-02-17,2015-05-01,7,6,1,0
IRL,280,FF,2015-02-17,2015-06-01,12,12,0,0
IRL,280,FF,2015-02-17,2015-07-01,1,1,0,0
IRL,280,FF,2015-02-17,2015-09-01,1,1,0,0
IRL,280,FF,2015-02-17,2015-10-01,1,1,0,0
IRL,280,FF,2015-02-17,2015-11-01,2,2,0,0
IRL,280,FF,2015-02-17,2015-12-01,3,3,0,0
IRL,280,FF,2015-02-17,2016-01-01,8,8,0,0
IRL,280,FF,2015-02-17,2016-02-01,6,6,0,0
IRL,280,FF,2015-02-17,2016-03-01,6,6,0,0
IRL,280,FF,2015-02-17,2016-05-01,5,5,0,0
IRL,280,FF,2015-02-17,2016-06-01,13,13,0,0
IRL,280,FF,2015-02-17,2016-07-01,4,4,0,0
IRL,280,FF,2015-02-17,2016-08-01,1,1,0,0
IRL,280,FF,2015-02-17,2016-09-01,7,7,0,0
IRL,280,FF,2015-02-17,2016-10-01,2,2,0,0
IRL,280,FF,2015-02-17,2016-11-01,3,2,1,0
IRL,280,FF,2015-02-17,2016-12-01,1,1,0,0
IRL,280,FF,2015-02-17,2017-01-01,1,1,0,0
IRL,280,FF,2015-02-17,2017-02-01,1,1,0,0
IRL,280,FF,2015-02-17,2017-03-01,3,3,0,0
IRL,280,FF,2015-02-17,2017-04-01,2,1,0,1
IRL,280,FF,2015-02-17,2017-05-01,2,2,0,0
IRL,280,FF,2015-02-17,2017-06-01,14,12,0,2
IRL,280,FF,2015-02-17,2017-09-01,1,1,0,0
IRL,280,FF,2015-02-17,2017-10-01,8,4,0,4
IRL,280,FF,2015-02-17,2017-12-01,1,1,0,0
IRL,280,FF,2015-02-17,2018-01-01,2,0,0,2
IRL,280,FF,2015-02-17,2018-02-01,13,8,0,5
IRL,280,FF,2015-02-17,2018-03-01,7,5,1,1
IRL,280,FF,2015-02-17,2018-04-01,37,23,14,0
IRL,280,FF,2015-02-17,2018-05-01,32,18,14,0
IRL,280,FF,2015-02-17,2018-06-01,38,18,20,0
IRL,280,FF,2015-02-17,2018-07-01,16,11,3,2
IRL,280,FF,2015-02-17,2018-08-01,5,3,2,0
IRL,280,FF,2015-02-17,2018-09-01,24,15,7,2
IRL,280,FF,2015-02-17,2018-10-01,14,8,4,2
IRL,280,FF,2015-02-17,2018-11-01,19,11,3,5
IRL,280,FF,2015-02-17,2018-12-01,9,5,2,2
IRL,280,FF,2015-02-17,2019-01-01,12,8,1,3
IRL,280,FF,2015-02-17,2019-02-01,14,10,3,1
IRL,280,FF,2015-02-17,2019-03-01,8,5,3,0
IRL,280,FF,2015-02-17,2019-04-01,11,6,5,0
IRL,280,FF,2015-02-17,2019-05-01,12,2,5,5
IRL,280,FF,2015-02-17,2019-06-01,16,8,6,2
IRL,280,FF,2015-02-17,2019-07-01,4,1,1,2
IRL,280,FF,2015-02-17,2019-08-01,5,3,2,0
IRL,280,FF,2015-02-17,2019-09-01,12,0,5,7
IRL,280,FF,2015-02-17,2019-10-01,9,2,6,1
IRL,280,FF,2015-02-17,2019-11-01,22,2,12,8
IRL,280,FF,2015-02-17,2019-12-01,9,1,7,1
IRL,280,FF,2015-02-17,2020-01-01,25,7,16,2
IRL,280,FF,2015-02-17,2020-02-01,17,7,10,0
IRL,280,FF,2015-02-17,2020-03-01,27,10,15,2
IRL,280,FF,2015-02-17,2020-04-01,39,21,13,5
IRL,280,FF,2015-02-17,2020-05-01,27,10,11,6
IRL,280,FF,2015-02-17,2020-06-01,36,12,13,11
IRL,280,FF,2015-02-17,2020-07-01,44,21,11,12
IRL,280,FF,2015-02-17,2020-08-01,25,8,12,5
IRL,280,FF,2015-02-17,2020-09-01,36,6,18,12
IRL,280,FF,2015-02-17,2020-10-01,42,6,23,13
IRL,280,FF,2015-02-17,2020-11-01,38,18,12,8
IRL,280,FF,2015-02-17,2020-12-01,53,23,25,5
IRL,280,FF,2015-02-17,2021-01-01,60,26,27,7
IRL,280,FF,2015-02-17,2021-02-01,60,20,36,4
IRL,280,FF,2015-02-17,2021-03-01,76,26,38,12
IRL,280,FF,2015-02-17,2021-04-01,111,49,55,7
IRL,280,FF,2015-02-17,2021-05-01,127,47,73,7
IRL,280,FF,2015-02-17,2021-06-01,119,51,55,13
IRL,280,FF,2015-02-17,2021-07-01,90,42,38,10
IRL,280,FF,2015-02-17,2021-08-01,71,40,29,2
IRL,280,FF,2015-02-17,2021-09-01,88,34,48,6
IRL,280,FF,2015-02-17,2021-10-01,97,53,36,8
IRL,280,FF,2015-02-17,2021-11-01,86,33,45,8
IRL,280,FF,2015-02-17,2021-12-01,100,44,50,6
IRL,280,FF,2015-02-17,2022-01-01,59,25,32,2
IRL,280,FF,2015-02-17,2022-02-01,53,17,23,13
IRL,280,FF,2015-02-17,2022-03-01,54,17,30,7
IRL,280,FF,2015-02-17,2022-04-01,37,15,19,3
IRL,280,FF,2015-02-17,2022-05-01,39,10,25,4
IRL,280,FF,2015-02-17,2022-06-01,29,5,20,4
IRL,280,FF,2015-02-17,2022-07-01,41,11,28,2
IRL,280,FF,2015-02-17,2022-08-01,16,9,6,1
IRL,280,FF,2015-02-17,2022-09-01,38,7,24,7
IRL,280,FF,2015-02-17,2022-10-01,43,9,29,5
IRL,280,FF,2015-02-17,2022-11-01,42,8,28,6
IRL,280,FF,2015-02-17,2022-12-01,50,22,24,4
IRL,280,FF,2015-02-17,2023-01-01,36,10,24,2
IRL,280,FF,2015-02-17,2023-02-01,25,3,20,2
IRL,280,FF,2015-02-17,2023-03-01,38,2,31,5
IRL,280,FF,2015-02-17,2023-04-01,38,6,25,7
IRL,280,FF,2015-02-17,2023-05-01,38,7,27,4
IRL,280,FF,2015-02-17,2023-06-01,51,8,35,8
IRL,280,FF,2015-02-17,2023-07-01,32,7,18,7
IRL,280,FF,2015-02-17,2023-08-01,21,4,17,0
IRL,280,FF,2015-02-17,2023-09-01,38,6,24,8
IRL,280,FF,2015-02-17,2023-10-01,32,6,21,5
IRL,280,FF,2015-02-17,2023-11-01,37,8,27,2
IRL,280,FF,2015-02-17,2023-12-01,37,6,31,0
IRL,318,Lab,2012-07-12,2012-07-01,3,3,0,0
IRL,318,Lab,2012-07-12,2012-09-01,9,9,0,0
IRL,318,Lab,2012-07-12,2012-10-01,15,15,0,0
IRL,318,Lab,2012-07-12,2012-11-01,10,10,0,0
IRL,318,Lab,2012-07-12,2013-01-01,1,1,0,0
IRL,318,Lab,2012-07-12,2013-02-01,7,7,0,0
IRL,318,Lab,2012-07-12,2013-03-01,1,1,0,0
IRL,318,Lab,2012-07-12,2014-03-01,21,21,0,0
IRL,318,Lab,2012-07-12,2014-04-01,43,43,0,0
IRL,318,Lab,2012-07-12,2014-07-01,1,1,0,0
IRL,318,Lab,2012-07-12,2014-09-01,7,7,0,0
IRL,318,Lab,2012-07-12,2014-10-01,11,11,0,0
IRL,318,Lab,2012-07-12,2015-02-01,3,3,0,0
IRL,318,Lab,2012-07-12,2015-04-01,11,11,0,0
IRL,318,Lab,2012-07-12,2015-05-01,19,19,0,0
IRL,318,Lab,2012-07-12,2015-06-01,16,16,0,0
IRL,318,Lab,2012-07-12,2015-07-01,1,1,0,0
IRL,318,Lab,2012-07-12,2015-09-01,16,16,0,0
IRL,318,Lab,2012-07-12,2015-10-01,14,14,0,0
IRL,318,Lab,2012-07-12,2015-11-01,19,17,2,0
IRL,318,Lab,2012-07-12,2015-12-01,15,15,0,0
IRL,318,Lab,2012-07-12,2016-01-01,26,22,4,0
IRL,318,Lab,2012-07-12,2016-02-01,168,144,24,0
IRL,318,Lab,2012-07-12,2016-04-01,11,10,1,0
IRL,318,Lab,2012-07-12,2016-05-01,30,24,6,0
IRL,318,Lab,2012-07-12,2016-06-01,27,15,12,0
IRL,318,Lab,2012-07-12,2016-07-01,32,25,7,0
IRL,318,Lab,2012-07-12,2016-09-01,14,14,0,0
IRL,318,Lab,2012-07-12,2016-10-01,9,8,1,0
IRL,318,Lab,2012-07-12,2016-11-01,5,4,1,0
IRL,318,Lab,2012-07-12,2016-12-01,2,2,0,0
IRL,318,Lab,2012-07-12,2017-01-01,8,8,0,0
IRL,318,Lab,2012-07-12,2017-02-01,4,3,1,0
IRL,318,Lab,2012-07-12,2017-03-01,7,6,1,0
IRL,318,Lab,2012-07-12,2017-04-01,5,3,2,0
IRL,318,Lab,2012-07-12,2017-05-01,8,5,3,0
IRL,318,Lab,2012-07-12,2017-06-01,12,10,1,1
IRL,318,Lab,2012-07-12,2017-07-01,3,3,0,0
IRL,318,Lab,2012-07-12,2017-08-01,3,3,0,0
IRL,318,Lab,2012-07-12,2017-09-01,6,6,0,0
IRL,318,Lab,2012-07-12,2017-10-01,2,1,1,0
IRL,318,Lab,2012-07-12,2017-11-01,2,2,0,0
IRL,318,Lab,2012-07-12,2017-12-01,2,1,1,0
IRL,318,Lab,2012-07-12,2018-01-01,3,2,1,0
IRL,318,Lab,2012-07-12,2018-02-01,6,4,2,0
IRL,318,Lab,2012-07-12,2018-03-01,4,3,1,0
IRL,318,Lab,2012-07-12,2018-04-01,28,24,2,2
IRL,318,Lab,2012-07-12,2018-05-01,13,9,2,2
IRL,318,Lab,2012-07-12,2018-06-01,8,5,2,1
IRL,318,Lab,2012-07-12,2018-07-01,1,1,0,0
IRL,318,Lab,2012-07-12,2018-08-01,2,1,1,0
IRL,318,Lab,2012-07-12,2018-09-01,4,2,2,0
IRL,318,Lab,2012-07-12,2018-10-01,6,6,0,0
IRL,318,Lab,2012-07-12,2018-11-01,7,7,0,0
IRL,318,Lab,2012-07-12,2018-12-01,3,2,1,0
IRL,318,Lab,2012-07-12,2019-01-01,10,8,2,0
IRL,318,Lab,2012-07-12,2019-02-01,8,7,1,0
IRL,318,Lab,2012-07-12,2019-03-01,5,1,4,0
IRL,318,Lab,2012-07-12,2019-04-01,25,21,2,2
IRL,318,Lab,2012-07-12,2019-05-01,28,21,4,3
IRL,318,Lab,2012-07-12,2019-06-01,3,3,0,0
IRL,318,Lab,2012-07-12,2019-09-01,4,4,0,0
IRL,318,Lab,2012-07-12,2019-10-01,5,4,1,0
IRL,318,Lab,2012-07-12,2019-11-01,30,24,4,2
IRL,318,Lab,2012-07-12,2019-12-01,3,2,0,1
IRL,318,Lab,2012-07-12,2020-01-01,24,23,0,1
IRL,318,Lab,2012-07-12,2020-02-01,10,9,1,0
IRL,318,Lab,2012-07-12,2020-04-01,1,1,0,0
IRL,318,Lab,2012-07-12,2020-05-01,3,2,1,0
IRL,318,Lab,2012-07-12,2020-06-01,4,0,4,0
IRL,318,Lab,2012-07-12,2020-07-01,9,1,8,0
IRL,318,Lab,2012-07-12,2020-08-01,1,1,0,0
IRL,318,Lab,2012-07-12,2020-09-01,6,2,4,0
IRL,318,Lab,2012-07-12,2020-10-01,12,4,7,1
IRL,318,Lab,2012-07-12,2020-11-01,33,14,16,3
IRL,318,Lab,2012-07-12,2020-12-01,8,5,1,2
IRL,318,Lab,2012-07-12,2021-01-01,17,7,6,4
IRL,318,Lab,2012-07-12,2021-02-01,20,4,11,5
IRL,318,Lab,2012-07-12,2021-03-01,16,5,8,3
IRL,318,Lab,2012-07-12,2021-04-01,22,3,17,2
IRL,318,Lab,2012-07-12,2021-05-01,44,7,31,6
IRL,318,Lab,2012-07-12,2021-06-01,26,2,19,5
IRL,318,Lab,2012-07-12,2021-07-01,18,4,12,2
IRL,318,Lab,2012-07-12,2021-08-01,8,3,3,2
IRL,318,Lab,2012-07-12,2021-09-01,25,9,14,2
IRL,318,Lab,2012-07-12,2021-10-01,16,10,6,0
IRL,318,Lab,2012-07-12,2021-11-01,29,19,7,3
IRL,318,Lab,2012-07-12,2021-12-01,11,6,5,0
IRL,318,Lab,2012-07-12,2022-01-01,29,13,13,3
IRL,318,Lab,2012-07-12,2022-02-01,28,7,18,3
IRL,318,Lab,2012-07-12,2022-03-01,23,5,14,4
IRL,318,Lab,2012-07-12,2022-04-01,26,4,21,1
IRL,318,Lab,2012-07-12,2022-05-01,53,10,38,5
IRL,318,Lab,2012-07-12,2022-06-01,45,7,33,5
IRL,318,Lab,2012-07-12,2022-07-01,25,5,20,0
IRL,318,Lab,2012-07-12,2022-08-01,13,6,7,0
IRL,318,Lab,2012-07-12,2022-09-01,34,6,23,5
IRL,318,Lab,2012-07-12,2022-10-01,16,1,11,4
IRL,318,Lab,2012-07-12,2022-11-01,21,9,9,3
IRL,318,Lab,2012-07-12,2022-12-01,22,6,15,1
IRL,318,Lab,2012-07-12,2023-01-01,47,19,26,2
IRL,318,Lab,2012-07-12,2023-02-01,67,25,34,8
IRL,318,Lab,2012-07-12,2023-03-01,141,75,41,25
IRL,318,Lab,2012-07-12,2023-04-01,116,46,37,33
IRL,318,Lab,2012-07-12,2023-05-01,118,58,43,17
IRL,318,Lab,2012-07-12,2023-06-01,122,53,50,19
IRL,318,Lab,2012-07-12,2023-07-01,95,39,31,25
IRL,318,Lab,2012-07-12,2023-08-01,62,30,15,17
IRL,318,Lab,2012-07-12,2023-09-01,71,33,21,17
IRL,318,Lab,2012-07-12,2023-10-01,96,39,41,16
IRL,318,Lab,2012-07-12,2023-11-01,97,39,33,25
IRL,318,Lab,2012-07-12,2023-12-01,61,24,24,13
ISL,1006,Sam,2016-06-01,2016-06-01,12,12,0,0
ISL,1006,Sam,2016-06-01,2016-09-01,23,23,0,0
ISL,1006,Sam,2016-06-01,2016-10-01,25,23,2,0
ISL,1006,Sam,2016-06-01,2017-10-01,4,4,0,0
ISL,1006,Sam,2016-06-01,2018-05-01,4,4,0,0
ISL,1006,Sam,2016-06-01,2018-06-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2018-08-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2018-09-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2018-10-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2018-12-01,3,3,0,0
ISL,1006,Sam,2016-06-01,2019-01-01,3,3,0,0
ISL,1006,Sam,2016-06-01,2019-02-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2019-03-01,3,1,0,2
ISL,1006,Sam,2016-06-01,2019-06-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2019-07-01,2,1,0,1
ISL,1006,Sam,2016-06-01,2019-09-01,1,0,1,0
ISL,1006,Sam,2016-06-01,2019-10-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2019-11-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2019-12-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2020-04-01,6,5,0,1
ISL,1006,Sam,2016-06-01,2020-05-01,4,3,1,0
ISL,1006,Sam,2016-06-01,2020-06-01,2,2,0,0
ISL,1006,Sam,2016-06-01,2020-10-01,4,3,0,1
ISL,1006,Sam,2016-06-01,2020-11-01,3,2,0,1
ISL,1006,Sam,2016-06-01,2020-12-01,5,4,1,0
ISL,1006,Sam,2016-06-01,2021-01-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2021-02-01,1,0,1,0
ISL,1006,Sam,2016-06-01,2021-03-01,2,0,0,2
ISL,1006,Sam,2016-06-01,2021-04-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2021-05-01,6,2,1,3
ISL,1006,Sam,2016-06-01,2021-06-01,7,6,1,0
ISL,1006,Sam,2016-06-01,2021-07-01,1,0,1,0
ISL,1006,Sam,2016-06-01,2021-08-01,11,4,4,3
ISL,1006,Sam,2016-06-01,2021-09-01,21,6,13,2
ISL,1006,Sam,2016-06-01,2021-12-01,8,1,0,7
ISL,1006,Sam,2016-06-01,2022-01-01,4,0,0,4
ISL,1006,Sam,2016-06-01,2022-02-01,4,3,0,1
ISL,1006,Sam,2016-06-01,2022-03-01,5,5,0,0
ISL,1006,Sam,2016-06-01,2022-04-01,5,0,0,5
ISL,1006,Sam,2016-06-01,2022-06-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2022-09-01,5,4,0,1
ISL,1006,Sam,2016-06-01,2022-10-01,9,7,0,2
ISL,1006,Sam,2016-06-01,2022-11-01,1,0,1,0
ISL,1006,Sam,2016-06-01,2022-12-01,2,1,0,1
ISL,1006,Sam,2016-06-01,2023-01-01,3,2,0,1
ISL,1006,Sam,2016-06-01,2023-02-01,10,7,3,0
ISL,1006,Sam,2016-06-01,2023-03-01,10,7,1,2
ISL,1006,Sam,2016-06-01,2023-04-01,19,17,0,2
ISL,1006,Sam,2016-06-01,2023-05-01,20,17,0,3
ISL,1006,Sam,2016-06-01,2023-06-01,6,4,2,0
ISL,1006,Sam,2016-06-01,2023-08-01,1,1,0,0
ISL,1006,Sam,2016-06-01,2023-09-01,8,5,0,3
ISL,1006,Sam,2016-06-01,2023-10-01,12,5,1,6
ISL,1006,Sam,2016-06-01,2023-11-01,6,4,0,2
ISL,1006,Sam,2016-06-01,2023-12-01,6,3,3,0
ISL,1342,Sj,2012-12-19,2012-12-01,2,2,0,0
ISL,1342,Sj,2012-12-19,2013-01-01,10,10,0,0
ISL,1342,Sj,2012-12-19,2013-02-01,38,38,0,0
ISL,1342,Sj,2012-12-19,2013-03-01,7,7,0,0
ISL,1342,Sj,2012-12-19,2013-04-01,21,21,0,0
ISL,1342,Sj,2012-12-19,2013-05-01,2,2,0,0
ISL,1342,Sj,2012-12-19,2013-06-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2013-07-01,2,2,0,0
ISL,1342,Sj,2012-12-19,2013-09-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2013-11-01,11,10,1,0
ISL,1342,Sj,2012-12-19,2013-12-01,7,7,0,0
ISL,1342,Sj,2012-12-19,2014-01-01,7,7,0,0
ISL,1342,Sj,2012-12-19,2014-02-01,7,7,0,0
ISL,1342,Sj,2012-12-19,2014-03-01,6,6,0,0
ISL,1342,Sj,2012-12-19,2014-04-01,17,17,0,0
ISL,1342,Sj,2012-12-19,2014-05-01,18,17,1,0
ISL,1342,Sj,2012-12-19,2014-06-01,3,2,1,0
ISL,1342,Sj,2012-12-19,2014-09-01,4,4,0,0
ISL,1342,Sj,2012-12-19,2014-10-01,4,4,0,0
ISL,1342,Sj,2012-12-19,2014-11-01,7,6,1,0
ISL,1342,Sj,2012-12-19,2014-12-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2015-01-01,4,4,0,0
ISL,1342,Sj,2012-12-19,2015-02-01,4,4,0,0
ISL,1342,Sj,2012-12-19,2015-03-01,8,8,0,0
ISL,1342,Sj,2012-12-19,2015-04-01,5,5,0,0
ISL,1342,Sj,2012-12-19,2015-05-01,3,3,0,0
ISL,1342,Sj,2012-12-19,2015-08-01,2,2,0,0
ISL,1342,Sj,2012-12-19,2015-09-01,2,2,0,0
ISL,1342,Sj,2012-12-19,2015-10-01,15,15,0,0
ISL,1342,Sj,2012-12-19,2015-11-01,3,3,0,0
ISL,1342,Sj,2012-12-19,2016-01-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2016-02-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2016-04-01,3,3,0,0
ISL,1342,Sj,2012-12-19,2016-05-01,4,4,0,0
ISL,1342,Sj,2012-12-19,2016-06-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2016-08-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2016-09-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2016-10-01,9,9,0,0
ISL,1342,Sj,2012-12-19,2016-11-01,4,4,0,0
ISL,1342,Sj,2012-12-19,2016-12-01,2,2,0,0
ISL,1342,Sj,2012-12-19,2017-01-01,3,2,1,0
ISL,1342,Sj,2012-12-19,2017-09-01,5,5,0,0
ISL,1342,Sj,2012-12-19,2017-10-01,32,31,0,1
ISL,1342,Sj,2012-12-19,2018-05-01,8,5,3,0
ISL,1342,Sj,2012-12-19,2019-02-01,18,18,0,0
ISL,1342,Sj,2012-12-19,2019-03-01,5,3,2,0
ISL,1342,Sj,2012-12-19,2019-05-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2019-08-01,3,3,0,0
ISL,1342,Sj,2012-12-19,2019-09-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2019-11-01,8,8,0,0
ISL,1342,Sj,2012-12-19,2019-12-01,2,1,0,1
ISL,1342,Sj,2012-12-19,2020-01-01,1,1,0,0
ISL,1342,Sj,2012-12-19,2020-02-01,40,2,7,31
ISL,1342,Sj,2012-12-19,2020-03-01,33,21,12,0
ISL,1342,Sj,2012-12-19,2020-04-01,14,8,5,1
ISL,1342,Sj,2012-12-19,2020-05-01,10,8,2,0
ISL,1342,Sj,2012-12-19,2020-06-01,10,8,0,2
ISL,1342,Sj,2012-12-19,2020-08-01,4,2,1,1
ISL,1342,Sj,2012-12-19,2020-09-01,2,2,0,0
ISL,1342,Sj,2012-12-19,2020-10-01,8,8,0,0
ISL,1342,Sj,2012-12-19,2020-11-01,4,4,0,0
ISL,1342,Sj,2012-12-19,2020-12-01,13,13,0,0
ISL,1342,Sj,2012-12-19,2021-01-01,6,6,0,0
ISL,1342,Sj,2012-12-19,2021-02-01,13,12,1,0
ISL,1342,Sj,2012-12-19,2021-03-01,17,16,1,0
ISL,1342,Sj,2012-12-19,2021-04-01,14,12,2,0
ISL,1342,Sj,2012-12-19,2021-05-01,20,19,1,0
ISL,1342,Sj,2012-12-19,2021-06-01,21,18,2,1
ISL,1342,Sj,2012-12-19,2021-07-01,3,3,0,0
ISL,1342,Sj,2012-12-19,2021-08-01,10,6,3,1
ISL,1342,Sj,2012-12-19,2021-09-01,27,7,2,18
ISL,1342,Sj,2012-12-19,2021-11-01,4,3,0,1
ISL,1342,Sj,2012-12-19,2021-12-01,7,6,1,0
ISL,1342,Sj,2012-12-19,2022-01-01,2,1,0,1
ISL,1342,Sj,2012-12-19,2022-02-01,8,7,0,1
ISL,1342,Sj,2012-12-19,2022-03-01,27,27,0,0
ISL,1342,Sj,2012-12-19,2022-04-01,22,18,2,2
ISL,1342,Sj,2012-12-19,2022-05-01,19,10,7,2
ISL,1342,Sj,2012-12-19,2022-06-01,12,10,1,1
ISL,1342,Sj,2012-12-19,2022-07-01,2,2,0,0
ISL,1342,Sj,2012-12-19,2022-08-01,6,6,0,0
ISL,1342,Sj,2012-12-19,2022-09-01,6,4,1,1
ISL,1342,Sj,2012-12-19,2022-10-01,12,5,3,4
ISL,1342,Sj,2012-12-19,2022-11-01,3,3,0,0
ISL,1342,Sj,2012-12-19,2022-12-01,18,18,0,0
ISL,1342,Sj,2012-12-19,2023-02-01,13,1,8,4
ISL,1342,Sj,2012-12-19,2023-03-01,9,1,1,7
ISL,1342,Sj,2012-12-19,2023-04-01,9,3,4,2
ISL,1342,Sj,2012-12-19,2023-05-01,7,2,1,4
ISL,1342,Sj,2012-12-19,2023-06-01,4,1,0,3
ISL,1342,Sj,2012-12-19,2023-08-01,3,2,0,1
ISL,1342,Sj,2012-12-19,2023-09-01,6,2,0,4
ISL,1342,Sj,2012-12-19,2023-10-01,11,3,4,4
ISL,1342,Sj,2012-12-19,2023-11-01,13,1,8,4
ISL,1342,Sj,2012-12-19,2023-12-01,28,1,27,0
ISL,1455,FALSE,2012-08-28,2012-08-01,4,4,0,0
